date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,20.5,20.76,19.77,19.75,164701.0,-0.88,-4.26,20.728,21.071,20.646,205296.82,197579.52,199062.66,1.22
2018-04-16,20.83,21.0,20.65,20.0,239860.5,-0.19,-0.91,20.972,21.245,20.6,203876.99,199349.41,193801.43,1.78
2018-04-13,21.46,21.64,20.84,20.68,216019.41,-0.64,-2.98,20.998,21.295,20.519,199310.72,201147.78,185096.91,1.6
2018-04-12,21.19,21.75,21.48,20.86,265798.94,0.58,2.77,21.15,21.301,20.425,182933.37,203313.13,178041.22,1.97
2018-04-11,21.0,21.25,20.9,20.72,140104.23,-0.09,-0.43,21.194,21.192,20.329,164405.75,198813.08,169952.23,1.04
2018-04-10,20.9,21.29,20.99,20.68,157601.88,0.21,1.01,21.414,21.132,20.26,189862.22,206431.65,170025.34,1.17
2018-04-09,21.22,21.8,20.78,20.77,217029.16,-0.82,-3.8,21.518,20.957,20.184,194821.82,210821.33,167001.58,1.61
2018-04-04,21.85,22.25,21.6,21.46,134132.64,-0.1,-0.46,21.592,20.866,20.112,202984.83,201175.41,161089.84,0.99
2018-04-03,21.69,21.88,21.7,21.08,173160.84,-0.3,-1.36,21.452,20.691,19.982,223692.89,208122.43,160668.56,1.28
2018-04-02,21.5,22.28,22.0,21.28,267386.59,0.49,2.28,21.19,20.532,19.875,233220.4,216249.21,157514.67,1.98
2018-03-30,21.27,21.57,21.51,20.9,182399.86,0.36,1.7,20.85,20.22,19.762,223001.08,200545.8,147779.45,1.35
2018-03-29,21.0,21.75,21.15,20.75,257844.23,0.25,1.2,20.396,19.955,19.67,226820.84,188253.45,145548.54,1.91
2018-03-28,20.28,21.1,20.9,20.16,237672.92,0.51,2.5,20.14,19.742,19.586,199365.99,169046.03,141147.01,1.76
2018-03-27,20.3,20.86,20.39,20.1,220798.41,0.09,0.44,19.93,19.549,19.479,192551.96,152769.31,132375.81,1.64
2018-03-26,19.3,20.4,20.3,18.93,216289.98,1.06,5.51,19.874,19.466,19.393,199278.01,141091.39,124703.44,1.6
