date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,9.34,9.48,9.21,9.17,20813.0,-0.11,-1.18,9.36,9.253,9.088,31032.52,25003.65,22639.44,1.09
2018-04-16,9.4,9.58,9.32,9.2,28315.0,-0.28,-2.92,9.348,9.246,9.092,29909.32,25429.07,22841.57,1.48
2018-04-13,9.81,9.85,9.6,9.32,58985.32,0.21,2.24,9.326,9.205,9.093,28923.73,24129.59,23606.51,3.09
2018-04-12,9.3,9.39,9.39,9.21,19877.3,0.11,1.19,9.234,9.143,9.094,20871.06,21415.03,24132.39,1.04
2018-04-11,9.27,9.38,9.28,9.08,27172.0,0.13,1.42,9.182,9.063,9.098,21256.46,21012.6,24159.18,1.42
2018-04-10,9.21,9.35,9.15,9.01,15197.0,-0.06,-0.65,9.146,8.968,9.102,18974.77,20055.41,23632.75,0.8
2018-04-09,9.04,9.35,9.21,8.89,23387.01,0.07,0.77,9.144,8.882,9.111,20948.82,21729.36,24143.33,1.22
2018-04-04,9.1,9.3,9.14,9.08,18721.97,0.01,0.11,9.084,8.882,9.118,19335.46,21369.26,24434.13,0.98
2018-04-03,9.05,9.35,9.13,8.92,21804.31,0.03,0.33,9.052,8.885,9.115,21959.01,21130.15,24340.08,1.14
2018-04-02,9.19,9.21,9.1,9.03,15763.54,-0.04,-0.44,8.944,8.903,9.104,20768.73,20357.82,23851.08,0.82
2018-03-30,8.98,9.34,9.14,8.94,25067.25,0.23,2.58,8.79,8.922,9.09,21136.05,20275.23,23686.62,1.31
2018-03-29,8.98,9.1,8.91,8.86,15320.24,-0.07,-0.78,8.62,8.938,9.073,22509.9,20254.08,23378.68,0.8
2018-03-28,8.52,9.2,8.98,8.45,31839.7,0.39,4.54,8.68,8.981,9.076,23403.06,23083.42,24309.71,1.67
2018-03-27,8.46,8.69,8.59,8.43,15852.94,0.26,3.12,8.718,9.044,9.06,20301.29,26849.75,23435.49,0.83
2018-03-26,8.16,8.37,8.33,7.7,17600.14,0.04,0.48,8.862,9.132,9.059,19946.9,27305.77,23273.89,0.92
2018-03-23,8.99,8.99,8.29,8.29,31936.5,-0.92,-9.99,9.054,9.235,9.072,19414.41,27210.1,23336.93,1.67
2018-03-22,9.18,9.26,9.21,9.01,19786.03,0.04,0.44,9.256,9.339,9.076,17998.25,26557.3,22540.06,1.04
2018-03-21,9.37,9.42,9.17,9.17,16330.83,-0.14,-1.5,9.282,9.354,9.021,22763.78,27498.99,22204.16,0.85
2018-03-20,9.22,9.35,9.31,9.15,14081.0,0.02,0.21,9.37,9.344,8.958,33398.21,27550.01,22240.52,0.74
2018-03-19,9.3,9.43,9.29,9.2,14937.69,-0.01,-0.11,9.402,9.304,8.907,34664.63,27344.33,22946.35,0.78
2018-03-16,9.3,9.38,9.3,9.13,24855.7,-0.04,-0.43,9.416,9.257,8.866,35005.78,27098.02,23407.31,1.3
2018-03-15,9.56,9.56,9.34,9.06,43613.7,-0.27,-2.81,9.422,9.208,8.831,35116.34,26503.27,23719.37,2.28
2018-03-14,9.39,10.21,9.61,9.35,69502.96,0.14,1.48,9.426,9.171,8.806,32234.2,25536.0,22968.52,3.64
2018-03-13,9.31,9.6,9.47,9.27,20413.1,0.11,1.18,9.318,9.076,8.794,21701.81,20021.23,20416.97,1.07
2018-03-12,9.27,9.42,9.36,9.27,16643.45,0.03,0.32,9.206,8.986,8.8,20024.04,19242.02,20474.64,0.87
2018-03-09,9.26,9.46,9.33,9.15,25408.51,-0.03,-0.32,9.098,8.909,8.824,19190.25,19463.76,20598.49,1.33
2018-03-08,9.06,9.36,9.36,8.81,29203.0,0.29,3.2,8.994,8.812,8.846,17890.2,18522.83,21263.22,1.53
