date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,18.3,18.4,18.22,17.92,8032.0,-0.06,-0.33,18.346,18.735,19.017,9690.55,17348.57,13746.75,0.66
2018-04-16,18.15,18.3,18.3,17.79,7431.89,0.15,0.83,18.428,18.801,19.123,10330.53,17309.28,13651.85,0.61
2018-04-13,18.35,18.49,18.15,18.11,6957.5,-0.19,-1.04,18.582,18.854,19.246,11281.05,17465.83,13528.36,0.57
2018-04-12,18.67,18.84,18.35,18.3,7411.01,-0.36,-1.92,18.856,18.909,19.401,17738.29,17427.81,13373.31,0.61
2018-04-11,18.64,18.95,18.71,18.46,18620.36,0.06,0.32,19.122,18.955,19.568,25082.26,17800.31,13280.27,1.53
2018-04-10,19.1,19.29,18.63,18.02,11231.89,-0.44,-2.31,19.124,18.939,19.722,25006.59,18087.92,12704.44,0.92
2018-04-09,19.33,19.44,19.07,18.98,12184.48,-0.39,-2.0,19.174,18.928,19.868,24288.03,17853.14,12616.34,1.0
2018-04-04,19.41,19.91,19.52,19.1,39243.73,-0.15,-0.76,19.126,18.998,20.0,23650.62,17354.49,12198.64,3.22
2018-04-03,18.43,20.58,19.68,18.17,44130.84,0.97,5.18,18.962,19.064,20.115,17117.32,14518.56,10450.0,3.63
2018-04-02,18.96,19.17,18.72,18.7,18242.02,-0.16,-0.85,18.788,19.143,20.235,10518.37,11147.47,8555.15,1.5
2018-03-30,18.81,18.99,18.88,18.61,7639.1,0.06,0.32,18.754,19.298,20.406,11169.26,10144.93,7851.15,0.63
2018-03-29,18.7,19.26,18.83,18.68,8997.39,0.13,0.69,18.682,19.444,20.576,11418.24,9994.42,8147.2,0.74
2018-03-28,18.47,18.85,18.7,18.47,6577.23,-0.11,-0.58,18.87,19.637,20.743,11058.37,9590.89,8071.73,0.54
2018-03-27,18.4,18.96,18.81,18.15,11136.09,0.25,1.35,19.166,19.892,20.908,11919.8,9318.81,7860.82,0.91
2018-03-26,18.53,18.68,18.55,16.8,21496.47,0.02,0.11,19.498,20.18,21.102,11776.58,8760.22,7438.61,1.77
2018-03-23,19.0,19.43,18.52,18.5,8884.04,-1.24,-6.28,19.842,20.505,21.318,9120.61,7320.96,6435.34,0.73
2018-03-22,20.11,20.16,19.77,19.75,7198.0,-0.42,-2.08,20.206,20.807,21.528,8570.6,7379.53,6072.68,0.59
2018-03-21,20.48,20.7,20.18,20.1,10884.42,-0.29,-1.42,20.404,21.001,21.692,8123.41,7042.78,5785.17,0.89
2018-03-20,20.28,20.77,20.47,19.86,10419.95,0.2,0.99,20.618,21.166,21.833,6717.82,6381.43,5680.46,0.86
2018-03-19,20.4,20.42,20.27,20.17,8216.64,-0.04,-0.2,20.862,21.326,21.97,5743.86,5962.84,5643.38,0.68
