date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,4.72,4.75,4.54,4.53,64939.0,-0.17,-3.61,4.728,4.875,5.029,58537.77,82522.26,108119.47,1.58
2018-04-16,4.77,4.81,4.71,4.69,56978.0,-0.09,-1.88,4.782,4.946,5.074,70742.45,88651.28,115551.15,1.39
2018-04-13,4.78,4.85,4.8,4.78,49048.68,0.04,0.84,4.838,4.989,5.114,72933.28,91903.5,122622.29,1.2
2018-04-12,4.83,4.84,4.76,4.75,52224.18,-0.07,-1.45,4.874,5.017,5.153,79187.14,97476.98,134194.4,1.27
2018-04-11,4.81,4.88,4.83,4.78,69499.0,0.02,0.42,4.938,5.059,5.203,92970.63,109193.61,153382.29,1.69
2018-04-10,4.91,4.94,4.81,4.65,125962.4,-0.18,-3.61,5.022,5.076,5.238,106506.76,117430.02,171425.9,3.07
2018-04-09,4.89,5.01,4.99,4.83,67932.14,0.01,0.2,5.11,5.076,5.262,106560.11,122565.8,183681.84,1.66
2018-04-04,5.1,5.13,4.98,4.97,80318.0,-0.1,-1.97,5.14,5.104,5.266,110873.71,126224.66,198301.6,1.96
2018-04-03,5.15,5.15,5.08,4.94,121141.6,-0.17,-3.24,5.16,5.131,5.28,115766.81,130176.19,218393.8,2.95
2018-04-02,5.28,5.4,5.25,5.19,137179.64,0.0,0.0,5.18,5.16,5.264,125416.59,133303.09,217180.32,3.34
2018-03-30,5.15,5.27,5.25,5.14,126229.16,0.11,2.14,5.13,5.182,5.237,128353.28,133716.68,213692.38,3.08
2018-03-29,5.11,5.15,5.14,5.03,89500.15,0.06,1.18,5.042,5.201,5.209,138571.49,142451.02,212485.35,2.18
2018-03-28,5.07,5.18,5.08,5.05,104783.51,-0.1,-1.93,5.068,5.238,5.193,141575.61,153341.09,213807.47,2.55
2018-03-27,5.02,5.23,5.18,4.97,169390.48,0.18,3.6,5.102,5.288,5.173,144585.57,170911.83,212921.45,4.13
2018-03-26,4.75,5.09,5.0,4.34,151863.09,0.19,3.95,5.14,5.346,5.149,141189.59,197570.97,209364.86,3.7
2018-03-23,5.11,5.16,4.81,4.74,177320.23,-0.46,-8.73,5.234,5.4,5.135,139080.09,225421.78,207530.27,4.32
2018-03-22,5.23,5.35,5.27,5.2,104520.73,0.02,0.38,5.36,5.447,5.119,146330.54,244797.88,200656.85,2.55
2018-03-21,5.39,5.43,5.25,5.24,119833.32,-0.12,-2.23,5.408,5.428,5.081,165106.57,270378.55,197717.4,2.92
2018-03-20,5.41,5.42,5.37,5.26,152410.56,-0.1,-1.83,5.474,5.428,5.041,197238.08,306611.41,193822.83,3.72
2018-03-19,5.41,5.53,5.47,5.35,141315.59,0.03,0.55,5.552,5.368,4.994,253952.35,301057.55,191849.43,3.45
2018-03-16,5.46,5.69,5.44,5.43,213572.52,-0.07,-1.27,5.566,5.291,4.953,311763.47,293668.09,192012.07,5.21
2018-03-15,5.5,5.55,5.51,5.37,198400.84,-0.07,-1.25,5.534,5.217,4.914,343265.22,282519.68,192652.16,4.84
2018-03-14,5.69,5.74,5.58,5.48,280490.91,-0.18,-3.12,5.448,5.148,4.873,375650.53,274273.85,185851.3,6.84
2018-03-13,5.46,5.83,5.76,5.46,435981.91,0.22,3.97,5.382,5.058,4.806,415984.74,254931.07,175127.73,10.63
2018-03-12,5.23,5.81,5.54,5.22,430371.16,0.26,4.92,5.184,4.951,4.725,348162.74,221158.75,156365.86,10.49
2018-03-09,5.08,5.34,5.28,5.04,371081.28,0.2,3.94,5.016,4.87,4.671,275572.7,189638.77,136758.85,9.05
2018-03-08,5.2,5.2,5.08,5.06,360327.38,-0.17,-3.24,4.9,4.791,4.632,221774.15,156515.81,121534.14,8.78
2018-03-07,4.87,5.25,5.25,4.87,482161.97,0.48,10.06,4.848,4.733,4.608,172897.18,125056.26,107861.07,11.75
2018-03-06,4.7,4.83,4.77,4.69,96871.93,0.07,1.49,4.734,4.653,4.588,93877.4,81034.25,87779.4,2.36
2018-03-05,4.71,4.75,4.7,4.67,67420.95,0.0,0.0,4.718,4.619,4.602,94154.76,82641.31,85006.16,1.64
2018-03-02,4.78,4.83,4.7,4.65,102088.5,-0.12,-2.49,4.724,4.615,4.622,103704.84,90356.06,84156.29,2.49
2018-03-01,4.67,4.85,4.82,4.63,115942.55,0.14,2.99,4.682,4.611,4.646,91257.48,102784.64,82886.17,2.83
2018-02-28,4.65,4.74,4.68,4.58,87063.07,-0.01,-0.21,4.618,4.597,4.669,77215.34,97428.75,82467.44,2.12
2018-02-27,4.7,4.73,4.69,4.64,98258.73,-0.04,-0.85,4.572,4.554,4.697,68191.1,95324.39,82512.2,2.4
2018-02-26,4.51,4.73,4.73,4.49,115171.36,0.24,5.34,4.52,4.498,4.718,71127.86,91572.97,79507.27,2.81
2018-02-23,4.53,4.54,4.49,4.47,39851.7,-0.01,-0.22,4.506,4.472,4.736,77007.28,83878.94,77684.87,0.97
2018-02-22,4.46,4.55,4.5,4.45,45731.86,0.05,1.12,4.54,4.472,4.766,114311.8,86552.47,78792.89,1.11
2018-02-14,4.43,4.48,4.45,4.4,41941.83,0.02,0.45,4.576,4.482,4.794,117642.16,90665.88,79030.33,1.02
2018-02-13,4.64,4.68,4.43,4.41,112942.55,-0.23,-4.94,4.536,4.523,4.823,122457.69,94524.56,81454.91,2.75
2018-02-12,4.57,4.71,4.66,4.54,144568.48,0.0,0.0,4.476,4.585,4.855,112018.08,87371.01,78823.21,3.52
2018-02-09,4.66,4.85,4.66,4.51,226374.3,-0.02,-0.43,4.438,4.629,4.877,90750.59,77956.52,78773.49,5.52
2018-02-08,4.32,4.68,4.68,4.31,62383.65,0.43,10.12,4.404,4.681,4.922,58793.13,62987.7,70829.23,1.52
2018-02-07,4.21,4.32,4.25,4.13,66019.48,0.12,2.91,4.388,4.741,4.965,63689.6,67506.13,71613.01,1.61
2018-02-06,4.42,4.48,4.13,4.1,60744.5,-0.34,-7.61,4.51,4.84,5.023,66591.42,69700.01,70718.02,1.48
2018-02-05,4.41,4.53,4.47,4.4,38231.0,-0.02,-0.45,4.694,4.938,5.092,62723.94,67441.56,69659.77,0.93
2018-02-02,4.5,4.57,4.49,4.44,66587.0,-0.11,-2.39,4.82,5.0,5.144,65162.45,71490.81,70660.79,1.62
2018-02-01,5.0,5.03,4.6,4.57,86866.02,-0.26,-5.35,4.958,5.059,5.198,67182.27,71033.31,69515.72,2.12
2018-01-31,4.92,4.99,4.86,4.84,80528.57,-0.19,-3.76,5.094,5.105,5.248,71322.66,67394.77,67451.64,1.96
