date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,4.02,4.34,4.14,4.02,298417.12,-0.33,-7.38,4.592,4.505,4.357,166279.04,119009.24,78619.88,5.44
2018-04-16,4.47,4.47,4.47,4.47,8138.0,-0.5,-10.06,4.702,4.515,4.347,139227.2,90987.22,67109.83,0.15
2018-03-15,4.69,5.08,4.97,4.69,265079.09,0.27,5.75,4.692,4.497,4.312,148724.0,92489.32,70632.92,4.84
2018-03-14,4.68,4.78,4.7,4.66,128268.29,0.02,0.43,4.566,4.429,4.256,101401.82,69186.32,61898.47,2.34
2018-03-13,4.69,4.79,4.68,4.62,131492.7,-0.01,-0.21,4.482,4.383,4.216,83885.77,58715.99,59391.45,2.4
2018-03-12,4.42,4.7,4.69,4.42,163157.92,0.27,6.11,4.418,4.338,4.177,71739.43,48225.22,58417.68,2.98
2018-03-09,4.35,4.43,4.42,4.34,55622.0,0.08,1.84,4.328,4.296,4.145,42747.25,37240.53,59731.46,1.01
2018-03-08,4.27,4.35,4.34,4.27,28468.2,0.06,1.4,4.302,4.279,4.134,36254.65,35017.19,79100.79,0.52
2018-03-07,4.38,4.39,4.28,4.28,40688.04,-0.08,-1.83,4.292,4.269,4.117,36970.81,40903.77,82223.33,0.74
2018-03-06,4.24,4.45,4.36,4.21,70761.0,0.12,2.83,4.284,4.251,4.126,33546.2,41442.33,83070.08,1.29
2018-03-05,4.29,4.29,4.24,4.24,18197.0,-0.05,-1.17,4.258,4.209,4.134,24711.01,38230.53,82952.63,0.33
2018-03-02,4.27,4.3,4.29,4.25,23159.0,0.0,0.0,4.264,4.178,4.149,31733.81,43232.43,84337.82,0.42
2018-03-01,4.23,4.29,4.29,4.2,32049.0,0.05,1.18,4.256,4.127,4.163,33779.74,48776.52,85189.02,0.58
2018-02-28,4.23,4.26,4.24,4.2,23565.0,0.01,0.24,4.246,4.083,4.176,44836.74,54610.62,84928.44,0.43
2018-02-27,4.24,4.29,4.23,4.2,26585.05,-0.04,-0.94,4.218,4.049,4.192,49338.46,60066.91,85948.99,0.49
2018-02-26,4.35,4.36,4.27,4.21,53311.0,0.02,0.47,4.16,4.016,4.209,51750.05,68610.13,86578.16,0.97
2018-02-23,4.24,4.27,4.25,4.18,33388.64,0.01,0.24,4.092,3.993,4.224,54731.05,82222.4,86082.01,0.61
2018-02-22,4.12,4.38,4.24,4.12,87334.0,0.14,3.42,3.998,3.988,4.241,63773.29,123184.39,86313.43,1.59
2018-02-14,3.95,4.1,4.1,3.94,46073.59,0.16,4.06,3.92,3.965,4.253,64384.49,123542.89,82723.08,0.84
2018-02-13,3.93,3.97,3.94,3.88,38643.0,0.01,0.25,3.88,4.0,4.272,70795.36,124697.84,83565.61,0.71
2018-02-12,3.78,3.94,3.93,3.78,68216.0,0.15,3.97,3.872,4.059,4.299,85470.22,127674.74,82982.81,1.24
2018-02-09,3.8,3.8,3.78,3.76,78599.87,-0.07,-1.82,3.894,4.119,4.327,109713.75,125443.22,82451.31,1.43
2018-02-08,3.82,3.93,3.85,3.8,90390.0,-0.05,-1.28,3.978,4.198,4.365,182595.5,121601.53,79993.11,1.65
2018-02-07,3.81,3.97,3.9,3.81,78127.91,0.0,0.0,4.01,4.268,4.399,182701.3,115246.26,76926.27,1.43
