date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-02-02,33.5,33.5,33.03,32.0,13835.2,-0.63,-1.87,33.862,34.415,34.745,13948.46,11723.29,10060.38,1.08
2018-02-01,34.22,34.47,33.66,33.1,11649.0,-0.59,-1.72,34.192,34.64,34.8,12681.02,11065.87,9582.37,0.91
2018-01-31,33.84,37.0,34.25,31.5,28361.11,0.32,0.94,34.45,34.812,34.83,13074.42,10399.18,9225.0,2.22
2018-01-30,34.39,34.39,33.93,33.5,8567.0,-0.51,-1.48,34.6,34.946,34.831,9442.52,8826.77,8151.25,0.67
2018-01-29,34.76,34.76,34.44,33.91,7330.0,-0.24,-0.69,34.8,35.133,34.868,8883.12,9556.77,7952.25,0.57
2018-01-26,34.95,34.95,34.68,34.4,7498.0,-0.27,-0.77,34.968,35.269,34.896,9498.12,10049.97,7862.55,0.59
2018-01-25,34.86,35.0,34.95,34.0,13616.01,-0.05,-0.14,35.088,35.366,34.919,9450.73,10403.34,7727.15,1.06
2018-01-24,35.15,35.29,35.0,34.55,10201.6,0.07,0.2,35.174,35.341,34.93,7723.94,9502.04,7455.6,0.8
2018-01-23,35.2,35.36,34.93,34.41,5770.0,-0.35,-0.99,35.292,35.259,34.923,8211.02,8991.88,7376.07,0.45
2018-01-22,35.2,35.63,35.28,33.0,10405.01,0.0,0.0,35.466,35.182,34.886,10230.41,8762.07,7719.27,0.81
2018-01-19,35.6,35.6,35.28,34.9,7261.01,-0.1,-0.28,35.57,35.075,34.864,10601.81,8397.47,7517.67,0.57
2018-01-18,35.41,35.96,35.38,35.15,4982.1,-0.21,-0.59,35.644,34.96,34.834,11355.95,8098.87,7604.17,0.39
2018-01-17,35.8,35.89,35.59,34.5,12637.0,-0.21,-0.59,35.508,34.848,34.792,11280.13,8050.82,7788.47,0.99
2018-01-16,35.8,36.48,35.8,35.29,15866.92,0.0,0.0,35.226,34.716,34.72,9772.73,7475.73,7400.67,1.24
2018-01-03,35.66,36.1,35.8,35.28,12262.04,0.15,0.42,34.898,34.602,34.636,7293.74,6347.74,7046.07,0.96
2018-01-02,35.5,35.77,35.65,35.0,11031.7,0.95,2.74,34.58,34.522,34.545,6193.13,5675.14,7139.64,0.86
2017-12-29,34.89,34.99,34.7,34.3,4603.0,0.52,1.52,34.276,34.472,34.487,4841.79,5050.97,7226.36,0.36
2017-12-28,34.1,34.2,34.18,33.79,5100.0,0.02,0.06,34.188,34.518,34.452,4821.51,5409.17,8585.56,0.4
2017-12-27,34.34,34.34,34.16,34.0,3471.95,-0.05,-0.15,34.206,34.586,34.391,5178.73,5760.27,8885.44,0.27
2017-12-26,34.35,34.46,34.21,33.82,6759.0,0.08,0.23,34.306,34.59,34.291,5401.74,6676.47,9116.94,0.53
2017-12-25,34.2,34.5,34.13,33.92,4275.0,-0.13,-0.38,34.464,34.652,34.18,5157.14,6637.87,9158.95,0.33
2017-12-22,34.49,34.49,34.26,34.1,4501.59,-0.01,-0.03,34.668,34.707,34.055,5260.14,7109.47,9074.96,0.35
2017-12-21,34.98,34.98,34.27,34.18,6886.11,-0.39,-1.12,34.848,34.736,33.917,5996.82,7526.11,9185.34,0.54
2017-12-20,35.45,35.47,34.66,34.51,4587.0,-0.34,-0.97,34.966,34.724,33.782,6341.8,7325.6,9231.58,0.36
2017-12-19,35.37,35.5,35.0,34.84,5536.0,-0.15,-0.43,34.874,34.67,33.632,7951.2,7744.4,9401.98,0.43
2017-12-18,35.3,35.49,35.15,34.7,4790.0,-0.01,-0.03,34.84,34.567,33.463,8118.6,8604.15,9379.48,0.37
2017-12-15,34.84,35.7,35.16,34.81,8185.0,0.3,0.86,34.746,34.502,33.292,8958.8,9401.75,9396.56,0.64
2017-12-14,34.2,34.86,34.86,33.9,8611.01,0.66,1.93,34.624,34.386,33.117,9055.4,11761.96,9684.91,0.67
2017-12-13,34.99,35.5,34.2,33.7,12634.0,-0.63,-1.81,34.482,34.195,32.973,8309.4,12010.6,9734.56,0.99
2017-12-12,34.89,34.99,34.83,34.6,6373.0,0.15,0.43,34.466,33.991,32.865,7537.6,11557.4,9673.11,0.5
2017-12-11,34.6,35.05,34.68,34.4,8991.0,0.13,0.38,34.294,33.708,32.732,9089.69,11680.04,10167.31,0.7
2017-12-08,34.23,34.8,34.55,34.12,8668.0,0.4,1.17,34.258,33.403,32.59,9844.69,11040.45,10690.71,0.68
2017-12-07,34.1,34.38,34.15,33.93,4881.0,0.03,0.09,34.148,33.098,32.443,14468.52,10844.56,12432.86,0.38
2017-12-06,33.9,34.43,34.12,33.68,8775.0,0.15,0.44,33.908,32.84,32.33,15711.81,11137.56,16483.51,0.69
2017-12-05,34.9,34.9,33.97,33.56,14133.46,-0.53,-1.54,33.516,32.593,32.248,15577.21,11059.56,16658.74,1.1
2017-12-04,34.47,35.25,34.5,34.15,12766.0,0.5,1.47,33.122,32.359,32.127,14270.38,10154.82,16872.8,1.0
2017-12-01,33.99,34.8,34.0,32.9,31787.16,1.05,3.19,32.548,32.082,31.98,12236.21,9391.38,16943.45,2.48
2017-11-30,32.15,32.99,32.95,31.86,11097.42,0.79,2.46,32.048,31.847,31.855,7220.6,7607.86,15886.89,0.87
2017-11-29,32.0,32.44,32.16,31.95,8102.0,0.16,0.5,31.772,31.75,31.779,6563.32,7458.52,16427.72,0.63
2017-11-28,31.6,32.0,32.0,31.33,7599.32,0.37,1.17,31.67,31.739,31.727,6541.92,7788.82,16577.32,0.59
2017-11-27,32.0,32.0,31.63,31.41,2595.14,0.13,0.41,31.596,31.756,31.664,6039.25,8654.59,16534.46,0.2
2017-11-24,31.69,31.69,31.5,31.15,6709.13,-0.07,-0.22,31.616,31.777,31.608,6546.55,10340.97,16640.63,0.52
2017-11-23,31.97,31.97,31.57,31.3,7811.0,-0.08,-0.25,31.646,31.787,31.568,7995.12,14021.16,16519.57,0.61
2017-11-22,31.87,31.87,31.65,31.52,7995.0,0.02,0.06,31.728,31.82,31.527,8353.72,21829.46,16288.27,0.62
2017-11-21,31.93,31.93,31.63,31.39,5086.0,-0.1,-0.32,31.808,31.903,31.484,9035.72,22257.92,16033.52,0.4
2017-11-20,31.68,31.97,31.73,31.4,5131.6,0.08,0.25,31.916,31.895,31.442,11269.92,23590.78,16066.87,0.4
2017-11-17,31.88,35.0,31.65,31.6,13952.0,-0.33,-1.03,31.938,31.878,31.399,14135.4,24495.52,16155.09,1.09
2017-11-16,32.1,32.1,31.98,31.5,9604.0,-0.07,-0.22,31.928,31.862,31.35,20047.2,24165.93,15666.14,0.75
2017-11-15,32.2,32.26,32.05,31.75,11405.0,-0.12,-0.37,31.912,31.808,31.29,35305.2,25396.93,15529.76,0.89
2017-11-14,32.16,32.17,32.17,31.65,16257.0,0.33,1.04,31.998,31.715,31.228,35480.12,25365.83,15079.81,1.27
2017-11-13,32.1,32.6,31.84,31.5,19459.0,0.24,0.76,31.874,31.572,31.161,35911.64,24414.34,14438.76,1.52
2017-11-10,31.8,32.4,31.6,31.3,43511.0,-0.3,-0.94,31.818,31.438,31.11,34855.64,22940.29,13730.75,3.4
2017-11-09,35.73,35.73,31.9,30.35,85894.0,-0.58,-1.79,31.796,31.348,31.075,28284.66,19017.97,11687.0,6.71
