date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,9.02,9.09,8.88,8.8,41444.0,-0.14,-1.55,9.128,9.297,9.552,42917.77,43770.1,44436.04,0.74
2018-04-16,9.15,9.21,9.02,9.0,35162.48,-0.13,-1.42,9.23,9.391,9.618,45602.2,43858.49,45310.23,0.63
2018-04-13,9.14,9.25,9.15,9.12,35693.72,-0.02,-0.22,9.306,9.473,9.694,45927.11,45753.18,47296.47,0.64
2018-04-12,9.36,9.39,9.17,9.11,49567.83,-0.25,-2.65,9.36,9.527,9.759,46939.31,45702.65,50972.0,0.89
2018-04-11,9.45,9.52,9.42,9.26,52720.8,0.03,0.32,9.41,9.569,9.809,46363.12,44197.29,50957.97,0.94
2018-04-10,9.37,9.58,9.39,9.25,54866.17,-0.01,-0.11,9.466,9.562,9.858,44622.44,42753.73,53192.66,0.98
2018-04-09,9.4,9.56,9.4,9.2,36787.05,-0.02,-0.21,9.552,9.561,9.892,42114.77,44097.93,52453.21,0.66
2018-04-04,9.48,9.62,9.42,9.4,40754.7,0.0,0.0,9.64,9.614,9.922,45579.24,43998.93,51677.56,0.73
2018-04-03,9.52,9.58,9.42,9.33,46686.88,-0.28,-2.89,9.694,9.677,9.95,44466.0,46200.34,51212.0,0.83
2018-04-02,9.88,9.97,9.7,9.65,44017.39,-0.12,-1.22,9.728,9.758,9.981,42031.47,45347.4,50769.86,0.79
2018-03-30,9.73,9.94,9.82,9.73,42327.83,-0.02,-0.2,9.658,9.806,9.991,40885.01,45101.98,50889.97,0.76
2018-03-29,10.12,10.29,9.84,9.8,54109.42,0.15,1.55,9.57,9.845,10.007,46081.09,46761.98,50589.65,0.97
2018-03-28,9.5,9.76,9.69,9.38,35188.47,0.1,1.04,9.588,9.915,10.018,42418.61,48839.76,49805.05,0.63
2018-03-27,9.5,9.75,9.59,9.5,34514.23,0.24,2.57,9.66,9.991,10.035,47934.68,56241.34,50577.49,0.62
2018-03-26,9.2,9.39,9.35,8.9,38285.11,-0.03,-0.32,9.788,10.048,10.06,48663.33,57718.64,53780.96,0.68
2018-03-23,9.59,9.6,9.38,9.0,68308.23,-0.55,-5.54,9.954,10.154,10.076,49318.94,63631.6,54328.58,1.22
2018-03-22,10.03,10.17,9.93,9.93,35797.0,-0.12,-1.19,10.12,10.223,10.082,47442.86,60808.49,53430.87,0.64
2018-03-21,10.23,10.4,10.05,10.04,62768.84,-0.18,-1.76,10.242,10.229,10.062,55260.9,59356.19,55131.45,1.12
2018-03-20,10.15,10.23,10.23,10.02,38157.48,0.05,0.49,10.322,10.223,10.015,64547.99,56223.66,54115.36,0.68
2018-03-19,10.1,10.25,10.18,10.06,41563.15,-0.03,-0.29,10.308,10.204,9.934,66773.95,56192.31,54243.99,0.74
2018-03-16,10.52,10.52,10.21,10.21,58927.85,-0.33,-3.13,10.354,10.175,9.863,77944.25,56677.97,54731.09,1.05
2018-03-15,10.44,10.75,10.54,10.4,74887.2,0.09,0.86,10.326,10.168,9.773,74174.11,54417.33,56620.1,1.34
2018-03-14,10.19,11.11,10.45,10.19,109204.28,0.29,2.85,10.216,10.121,9.703,63451.47,50770.34,59088.91,1.95
2018-03-13,10.48,10.48,10.16,10.15,49287.28,-0.25,-2.4,10.124,10.078,9.624,47899.33,44913.65,60512.35,0.88
2018-03-12,10.11,10.45,10.41,10.1,97414.66,0.34,3.38,10.1,10.072,9.52,45610.67,49843.28,60292.81,1.74
2018-03-09,10.01,10.1,10.07,9.95,40077.13,0.08,0.8,9.996,9.998,9.441,35411.69,45025.57,56581.49,0.72
2018-03-08,9.99,10.1,9.99,9.94,21274.0,0.0,0.0,10.01,9.941,9.377,34660.54,46053.25,55822.42,0.38
2018-03-07,10.15,10.19,9.99,9.86,31443.6,-0.05,-0.5,10.026,9.895,9.318,38089.2,50906.71,56611.09,0.56
2018-03-06,9.87,10.13,10.04,9.87,37843.97,0.15,1.52,10.032,9.806,9.293,41927.97,52007.06,57014.92,0.68
2018-03-05,10.2,10.25,9.89,9.89,46419.75,-0.25,-2.46,10.044,9.663,9.259,54075.89,52295.67,56649.22,0.83
2018-03-02,9.97,10.27,10.14,9.92,36321.39,0.07,0.69,10.0,9.551,9.239,54639.45,52784.21,56271.04,0.65
2018-03-01,9.94,10.14,10.07,9.91,38417.3,0.05,0.5,9.872,9.377,9.227,57445.96,58822.87,55787.52,0.69
2018-02-28,9.95,10.26,10.02,9.85,50637.43,-0.08,-0.79,9.764,9.284,9.209,63724.22,67407.48,55364.58,0.9
2018-02-27,9.67,10.23,10.1,9.58,98583.56,0.43,4.45,9.58,9.17,9.199,62086.15,76111.05,54127.41,1.76
2018-02-26,9.5,9.85,9.67,9.4,49237.58,0.17,1.79,9.282,8.967,9.182,50515.45,70742.34,50108.85,0.88
2018-02-23,9.75,9.75,9.5,9.34,50353.93,-0.03,-0.32,9.102,8.883,9.185,50928.97,68137.4,49100.52,0.9
2018-02-22,9.25,9.98,9.53,9.08,69808.59,0.43,4.72,8.882,8.813,9.192,60199.78,65591.59,48433.29,1.25
2018-02-14,8.51,9.1,9.1,8.51,42447.1,0.49,5.69,8.804,8.74,9.213,71090.75,62315.47,48488.09,0.76
2018-02-13,9.0,9.0,8.61,8.61,40730.03,-0.16,-1.82,8.76,8.779,9.26,90135.95,62022.79,49432.81,0.73
2018-02-12,8.6,9.05,8.77,8.52,51305.2,0.37,4.41,8.652,8.854,9.329,90969.23,61002.78,52146.09,0.92
2018-02-09,8.74,9.1,8.4,8.38,96708.0,-0.74,-8.1,8.664,8.927,9.413,85345.83,59757.86,51347.0,1.73
2018-02-08,8.8,9.38,9.14,8.62,124263.42,0.26,2.93,8.744,9.077,9.525,70983.39,52752.17,47752.45,2.22
2018-02-07,8.88,8.88,8.88,8.79,137673.12,0.81,10.04,8.676,9.133,9.592,53540.18,43321.68,43776.63,2.46
2018-02-06,8.73,8.87,8.07,8.0,44896.4,-0.76,-8.61,8.798,9.228,9.687,33909.62,32143.77,38467.81,0.8
2018-02-05,9.18,9.18,8.83,8.79,23188.2,0.03,0.34,9.056,9.397,9.816,31036.33,29475.37,37398.34,0.41
2018-02-02,8.8,9.05,8.8,8.6,24895.81,0.0,0.0,9.19,9.486,9.904,34169.89,30063.64,37985.69,0.44
2018-02-01,9.54,9.54,8.8,8.6,37047.37,-0.69,-7.27,9.41,9.571,10.008,34520.95,31275.0,38740.33,0.66
2018-01-31,9.36,9.58,9.49,9.05,39520.34,0.13,1.39,9.59,9.685,10.103,33103.18,34660.72,38269.57,0.71
2018-01-30,9.5,9.55,9.36,9.33,30529.95,-0.14,-1.47,9.658,9.74,10.165,30377.91,36842.82,38606.03,0.55
2018-01-29,10.0,10.01,9.5,9.41,38856.0,-0.4,-4.04,9.738,9.803,10.228,27914.4,43289.4,39264.64,0.69
2018-01-26,9.78,9.91,9.9,9.69,26651.1,0.2,2.06,9.782,9.899,10.264,25957.38,42936.14,39462.44,0.48
2018-01-25,9.79,9.86,9.7,9.7,29958.5,-0.13,-1.32,9.732,9.972,10.294,28029.04,42752.73,39705.66,0.53
2018-01-24,9.77,9.86,9.83,9.59,25894.0,0.07,0.72,9.78,10.05,10.329,36218.26,44231.58,40185.04,0.46
2018-01-23,9.72,9.87,9.76,9.72,18212.4,0.04,0.41,9.822,10.146,10.355,43307.74,44791.85,42065.17,0.33
2018-01-22,9.64,9.82,9.72,9.41,29070.9,0.07,0.72,9.868,10.235,10.382,58664.39,45321.31,46701.23,0.52
2018-01-19,9.88,9.92,9.65,9.64,37009.42,-0.29,-2.92,10.016,10.322,10.469,59914.89,45907.75,46678.29,0.66
2018-01-18,10.03,10.03,9.94,9.57,70904.56,-0.1,-1.0,10.212,10.445,10.559,57476.41,46205.67,45674.07,1.27
2018-01-17,10.15,10.15,10.04,9.56,61341.4,0.05,0.5,10.32,10.521,10.636,52244.9,41878.43,44916.67,1.1
2018-01-16,10.4,10.55,9.99,9.82,94995.68,-0.47,-4.49,10.47,10.589,10.714,46275.96,40369.23,44362.4,1.7
2018-01-15,10.65,10.85,10.46,10.4,35323.4,-0.17,-1.6,10.602,10.652,10.8,31978.23,35239.89,40704.09,0.63
2018-01-12,10.5,10.8,10.63,10.5,24817.0,0.15,1.43,10.628,10.629,10.856,31900.61,35988.74,40869.61,0.44
2018-01-11,10.79,10.79,10.48,10.36,44747.0,-0.31,-2.87,10.678,10.616,10.908,34934.93,36658.59,43388.73,0.8
2018-01-10,10.7,11.0,10.79,10.6,31496.73,0.14,1.31,10.722,10.607,10.986,31511.97,36138.51,44546.26,0.56
2018-01-09,10.53,10.79,10.65,10.5,23507.0,0.06,0.57,10.708,10.563,11.055,34462.5,39338.5,46500.97,0.42
2018-01-08,10.85,10.9,10.59,10.57,34935.32,-0.29,-2.67,10.702,10.529,11.138,38501.55,48081.16,50169.72,0.62
2018-01-05,10.72,11.02,10.88,10.71,39988.6,0.18,1.68,10.63,10.615,11.196,40076.87,47448.83,50112.84,0.71
2018-01-04,10.65,10.75,10.7,10.56,27632.2,-0.02,-0.19,10.554,10.673,11.242,38382.24,45142.47,49795.21,0.49
2018-01-03,10.68,10.78,10.72,10.5,46249.37,0.1,0.94,10.492,10.75,11.298,40765.05,47954.91,51788.27,0.83
2018-01-02,10.4,10.7,10.62,10.24,43702.26,0.39,3.81,10.418,10.838,11.366,44214.5,48355.56,52471.52,0.78
2017-12-29,10.52,10.62,10.23,10.2,42811.9,-0.27,-2.57,10.356,10.947,11.455,57660.77,46168.29,53215.98,0.76
2017-12-28,10.4,10.59,10.5,10.35,31515.48,0.11,1.06,10.6,11.082,11.556,54820.79,45750.48,53077.52,0.56
2017-12-27,10.35,10.64,10.39,10.35,39546.26,0.04,0.39,10.792,11.2,11.641,51902.69,50118.88,56112.34,0.71
2017-12-26,10.29,10.47,10.35,10.15,63496.6,0.04,0.39,11.008,11.364,11.716,55144.76,52954.02,56529.72,1.13
2017-12-25,11.46,11.48,10.31,10.31,110933.6,-1.14,-9.96,11.258,11.547,11.775,52496.63,53663.44,54353.5,1.98
2017-12-22,11.49,11.68,11.45,11.4,28612.0,-0.01,-0.09,11.538,11.747,11.835,34675.81,52258.28,50344.58,0.51
2017-12-21,11.41,11.58,11.46,11.36,16925.0,-0.01,-0.09,11.564,11.777,11.847,36680.16,52776.86,49912.28,0.3
2017-12-20,11.63,11.63,11.47,11.2,55756.6,-0.13,-1.12,11.608,11.81,11.856,48335.06,54447.95,50899.88,1.0
2017-12-19,11.75,11.81,11.6,11.48,50255.93,-0.11,-0.94,11.72,11.846,11.868,50763.27,55621.63,50560.62,0.9
2017-12-18,11.6,11.76,11.71,11.55,21829.52,0.13,1.12,11.836,11.893,11.876,54830.25,56587.48,50564.02,0.39
2017-12-15,11.67,11.77,11.58,11.54,38633.76,-0.1,-0.86,11.956,11.962,11.888,69840.74,60263.67,52537.19,0.69
2017-12-14,12.04,12.05,11.68,11.61,75199.5,-0.35,-2.91,11.99,12.03,11.899,68873.55,60404.56,54509.87,1.34
2017-12-13,12.21,12.34,12.03,11.89,67897.66,-0.15,-1.23,12.012,12.081,11.941,60560.83,62105.81,54417.4,1.21
2017-12-12,12.31,12.32,12.18,12.11,70590.8,-0.13,-1.06,11.972,12.068,11.952,60479.98,60105.43,55484.3,1.26
