date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,21.1,21.39,19.85,19.66,86009.0,-1.32,-6.24,21.116,21.387,20.78,99862.59,135934.64,144528.74,10.75
2018-04-16,20.9,21.4,21.17,20.68,66132.82,0.09,0.43,21.656,21.534,20.707,127790.76,144480.58,142938.36,8.27
2018-04-13,21.33,21.76,21.08,21.01,70807.94,-0.22,-1.03,21.694,21.536,20.579,137642.88,170340.63,145443.13,8.85
2018-04-12,22.04,22.37,21.3,21.18,125165.75,-0.88,-3.97,21.772,21.559,20.53,157847.24,175887.4,146327.82,15.65
2018-04-11,22.0,22.49,22.18,21.9,151197.44,-0.37,-1.64,21.866,21.366,20.455,173100.76,172756.63,145719.6,18.9
2018-04-10,21.58,23.4,22.55,21.26,225649.84,1.19,5.57,21.658,21.02,20.378,172006.69,165621.81,145029.07,28.21
2018-04-09,21.3,21.79,21.36,21.01,115393.43,-0.11,-0.51,21.412,20.623,20.281,161170.41,155187.97,141269.03,14.42
2018-04-04,21.77,22.79,21.47,21.23,171829.72,-0.3,-1.38,21.378,20.55,20.233,203038.37,156215.02,143617.13,21.48
2018-04-03,20.79,22.6,21.77,20.35,201433.36,0.63,2.98,21.346,20.409,20.145,193927.57,154688.21,139161.53,25.18
2018-04-02,21.0,21.74,21.14,20.85,145727.12,-0.18,-0.84,20.866,20.262,20.049,172412.5,156611.85,136353.03,18.22
2018-03-30,20.8,21.6,21.32,20.55,171468.42,0.13,0.61,20.382,20.172,19.984,159236.93,153122.84,138695.28,21.43
2018-03-29,22.69,23.0,21.19,21.11,324733.25,-0.12,-0.56,19.834,19.88,19.837,149205.53,141396.14,133258.47,40.59
2018-03-28,18.8,21.31,21.31,18.63,126275.69,1.94,10.02,19.722,19.621,19.723,109391.66,120545.63,120983.42,15.78
2018-03-27,19.13,19.86,19.37,18.85,93858.02,0.65,3.47,19.472,19.501,19.588,115448.85,116768.24,119833.68,11.73
2018-03-26,17.72,18.8,18.72,17.1,79849.26,0.14,0.75,19.658,19.544,19.591,140811.19,118682.57,122449.59,9.98
2018-03-23,19.88,20.4,18.58,18.57,121311.42,-2.05,-9.94,19.962,19.736,19.614,147008.76,124436.34,124615.39,15.16
2018-03-22,19.78,20.66,20.63,19.61,125663.91,0.57,2.84,19.926,19.938,19.601,133586.75,127350.09,123412.67,15.71
2018-03-21,20.42,20.97,20.06,19.8,156561.64,-0.24,-1.18,19.52,19.915,19.47,131699.59,131019.24,120408.1,19.57
2018-03-20,20.78,20.89,20.3,20.08,220669.72,0.06,0.3,19.53,19.881,19.326,118087.62,123634.84,114998.51,27.58
2018-03-19,18.4,20.24,20.24,18.39,110837.1,1.84,10.0,19.43,19.835,19.183,96553.95,116094.22,107886.25,13.85
2018-03-16,18.56,18.86,18.4,18.38,54201.39,-0.2,-1.07,19.51,19.796,19.07,101863.91,124267.72,106532.81,6.78
2018-03-15,19.51,19.7,18.6,18.12,116228.12,-1.51,-7.51,19.95,19.793,19.009,121113.42,125120.8,108501.55,14.53
2018-03-14,19.8,20.5,20.11,19.63,88501.77,0.31,1.57,20.31,19.825,19.001,130338.88,121421.22,107560.81,11.06
2018-03-13,20.49,20.89,19.8,19.77,113001.35,-0.84,-4.07,20.232,19.674,18.901,129182.06,122899.12,109339.52,14.13
2018-03-12,20.65,21.35,20.64,20.41,137386.94,0.04,0.19,20.24,19.638,18.794,135634.48,126216.62,109316.08,17.17
2018-03-09,20.47,20.99,20.6,20.11,150448.91,0.2,0.98,20.082,19.492,18.711,146671.52,124794.45,107448.91,18.81
2018-03-08,19.75,20.57,20.4,19.64,162355.44,0.68,3.45,19.636,19.264,18.693,129128.18,119475.26,106264.24,20.29
2018-03-07,19.73,20.0,19.72,19.53,82717.68,-0.12,-0.6,19.34,19.024,18.76,112503.56,109796.97,104869.27,10.34
2018-03-06,19.55,20.26,19.84,19.3,145263.45,-0.01,-0.05,19.116,18.77,18.854,116616.18,106362.17,112736.59,18.16
2018-03-05,18.69,20.21,19.85,18.47,192572.12,1.48,8.06,19.036,18.53,19.062,116798.75,99678.29,118437.05,24.07
2018-03-02,18.66,19.01,18.37,18.37,62732.21,-0.55,-2.91,18.902,18.343,19.346,102917.37,88797.91,122050.56,7.84
2018-03-01,18.24,18.97,18.92,17.88,79232.35,0.32,1.72,18.892,18.224,19.688,109822.33,91882.3,134057.41,9.9
2018-02-28,18.93,19.15,18.6,18.5,103280.76,-0.84,-4.32,18.708,18.177,20.025,107090.37,93700.4,139570.49,12.91
2018-02-27,19.13,20.3,19.44,18.9,146176.31,0.26,1.36,18.424,18.128,20.261,96108.17,95779.92,144475.99,18.27
2018-02-26,18.92,19.56,19.18,18.55,123165.22,0.86,4.69,18.024,17.95,20.433,82557.84,92415.54,146845.21,15.4
2018-02-23,17.91,18.49,18.32,17.73,97257.02,0.32,1.78,17.784,17.929,20.661,74678.45,90103.38,152968.31,12.16
2018-02-22,17.44,18.08,18.0,17.22,65572.55,0.82,4.77,17.556,18.122,20.892,73942.26,93053.22,158354.27,8.2
2018-02-14,17.49,17.78,17.18,17.09,48369.74,-0.26,-1.49,17.646,18.495,21.173,80310.44,99941.57,169712.84,6.05
2018-02-13,17.75,18.23,17.44,17.44,78424.66,-0.54,-3.0,17.832,18.937,21.613,95451.67,119111.02,189571.83,9.8
2018-02-12,17.5,18.3,17.98,17.4,83768.27,0.8,4.66,17.876,19.593,21.988,102273.24,137195.81,195137.84,10.47
2018-02-09,17.55,18.08,17.18,17.1,93576.08,-1.27,-6.88,18.074,20.349,22.222,105528.3,155303.2,191083.59,11.7
2018-02-08,17.96,18.8,18.45,17.8,97413.43,0.34,1.88,18.688,21.151,22.393,112164.18,176232.52,186443.31,12.18
2018-02-07,18.2,18.5,18.11,17.04,124075.9,0.45,2.55,19.344,21.872,22.407,119572.7,185440.58,181596.33,15.51
2018-02-06,18.28,18.7,17.66,17.6,112532.52,-1.31,-6.91,20.042,22.394,22.353,142770.36,193172.06,175399.9,14.07
2018-02-05,19.68,20.09,18.97,18.6,100043.58,-1.28,-6.32,21.31,22.916,22.244,172118.38,201274.89,169776.65,12.51
2018-02-02,21.38,21.38,20.25,19.86,126755.47,-1.48,-6.81,22.624,23.392,21.999,205078.1,215833.24,164778.2,15.84
2018-02-01,21.6,22.0,21.73,21.12,134456.05,0.13,0.6,23.614,23.661,21.626,240300.87,223655.32,158455.52,16.81
2018-01-31,22.22,22.61,21.6,21.6,240064.2,-2.4,-10.0,24.4,23.85,21.62,251308.46,239484.12,159718.65,30.01
