date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,84.73,85.38,80.65,79.93,17662.66,-4.11,-4.85,83.564,82.569,81.368,19659.4,18471.65,17658.83,9.81
2018-04-16,84.61,86.5,84.76,82.79,17277.93,-0.51,-0.6,83.878,82.644,81.646,20372.57,18178.97,18562.5,9.6
2018-04-13,83.19,85.48,85.27,82.76,22196.11,2.53,3.06,83.634,82.125,81.597,21028.17,17885.06,19812.35,12.33
2018-04-12,84.47,85.99,82.74,82.61,20339.63,-1.66,-1.97,82.96,81.409,81.782,20513.41,17045.8,19880.32,11.3
2018-04-11,83.01,85.06,84.4,82.22,20820.67,2.18,2.65,82.334,80.957,81.689,18726.88,16733.44,19920.6,11.57
2018-04-10,83.0,83.9,82.22,80.66,21228.49,-1.32,-1.58,81.574,80.227,81.652,17283.91,15957.57,20004.0,11.79
2018-04-09,81.76,84.44,83.54,81.16,20555.95,1.64,2.0,81.41,79.493,81.756,15985.37,15941.51,20160.82,11.42
2018-04-04,79.99,82.82,81.9,79.21,19622.3,2.29,2.88,80.616,79.319,81.707,14741.96,15163.41,20407.75,10.9
2018-04-03,79.01,79.78,79.61,78.3,11407.0,-0.99,-1.23,79.858,79.25,81.637,13578.19,15163.42,20509.04,6.34
2018-04-02,81.0,81.9,80.6,80.1,13605.8,-0.8,-0.98,79.58,79.707,81.591,14739.99,15922.05,20962.56,7.56
2018-03-30,79.98,81.98,81.4,79.71,14735.8,1.83,2.3,78.88,80.167,81.501,14631.23,16846.0,21001.38,8.19
2018-03-29,78.11,80.5,79.57,78.11,14338.88,1.46,1.87,77.576,80.649,81.28,15897.65,18946.03,21107.46,7.97
2018-03-28,77.11,79.42,78.11,77.0,13803.47,-0.11,-0.14,78.022,81.068,81.236,15584.86,21739.65,21135.75,7.67
2018-03-27,78.06,79.88,78.22,77.58,17216.01,1.12,1.45,78.642,82.154,81.2,16748.65,22714.85,21218.38,9.56
2018-03-26,73.3,77.29,77.1,72.72,13062.0,2.22,2.96,79.834,82.42,81.185,17104.1,23107.77,21473.53,7.26
2018-03-23,77.2,78.99,74.88,73.78,21067.89,-6.92,-8.46,81.454,83.077,81.225,19060.78,24050.42,21858.65,11.7
2018-03-22,81.0,83.33,81.8,80.78,12774.91,0.59,0.73,83.722,84.019,81.221,21994.4,24380.12,21517.45,7.1
2018-03-21,84.04,84.84,81.21,81.0,19622.46,-2.97,-3.53,84.114,84.094,80.823,27894.44,25652.1,21494.17,10.9
2018-03-20,83.0,84.3,84.18,81.6,18993.24,-1.02,-1.2,85.666,84.023,80.379,28681.04,25854.65,21255.6,10.55
2018-03-19,85.53,86.89,85.2,84.12,22845.38,-1.02,-1.18,85.006,83.475,79.876,29111.43,26003.07,21205.7,12.69
2018-03-16,85.21,87.72,86.22,83.5,35736.03,2.46,2.94,84.7,82.835,79.355,29040.07,25156.77,20928.74,19.85
