date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,72.5,72.61,65.51,65.38,30151.44,-6.63,-9.19,71.716,71.454,69.768,30444.92,31420.41,32680.77,14.64
2018-04-16,70.61,72.47,72.14,70.08,18457.21,0.44,0.61,73.87,71.993,69.707,35960.43,31426.95,32431.73,8.96
2018-04-13,74.5,74.51,71.7,71.67,29119.37,-3.11,-4.16,73.878,71.735,69.226,38598.09,32318.17,33207.08,14.14
2018-04-12,74.5,77.79,74.81,73.5,40023.91,0.39,0.52,73.364,71.412,68.852,36956.62,32980.47,33112.2,19.43
2018-04-11,75.0,76.27,74.42,73.71,34472.68,-1.86,-2.44,72.188,71.166,68.322,32646.79,34076.02,32703.47,16.73
2018-04-10,72.18,78.88,76.28,70.58,57728.99,4.1,5.68,71.192,70.871,67.949,32395.9,34852.06,32931.5,28.02
2018-04-09,68.0,72.3,72.18,67.0,31645.51,3.05,4.41,70.116,69.909,67.505,26893.47,33667.86,31994.21,15.36
2018-04-04,69.5,70.89,69.13,69.03,20912.02,0.2,0.29,69.592,69.341,67.146,26038.24,33562.62,32436.09,10.15
2018-04-03,68.01,69.29,68.93,66.01,18474.75,-0.51,-0.73,69.46,68.922,66.904,29004.33,35014.59,33180.81,8.97
2018-04-02,70.9,72.7,69.44,68.88,33218.21,-1.46,-2.06,70.144,68.495,66.633,35505.26,35122.92,35067.98,16.13
2018-03-30,70.09,71.89,70.9,69.31,30216.87,1.34,1.93,70.55,68.081,66.148,37308.23,33941.13,34746.93,14.67
2018-03-29,69.6,71.3,69.56,68.26,27369.35,1.09,1.59,69.702,67.421,65.492,40442.26,33436.5,34619.99,13.29
2018-03-28,70.48,71.35,68.47,68.38,35742.45,-3.88,-5.36,69.09,66.716,64.944,41087.01,34096.0,34656.0,17.35
2018-03-27,70.6,73.11,72.35,68.9,50979.42,0.88,1.23,68.384,66.291,64.426,41024.85,33243.94,34966.45,24.75
2018-03-26,67.01,72.1,71.47,67.01,42233.04,4.81,7.22,66.846,65.478,63.888,34740.59,31330.91,33959.74,20.5
2018-03-23,63.73,69.5,66.66,63.5,45887.03,0.16,0.24,65.612,65.026,63.457,30574.03,31010.95,33054.61,22.28
