date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,17.25,17.37,16.07,16.0,75328.64,-1.14,-6.62,16.76,17.153,16.444,68273.67,118249.53,94819.48,4.55
2018-04-16,16.74,17.21,17.21,16.58,61116.1,0.41,2.44,16.908,17.402,16.424,72295.63,134800.49,92624.3,3.69
2018-04-13,16.94,17.09,16.8,16.72,63099.48,0.02,0.12,16.928,17.368,16.348,79385.0,135152.01,91594.69,3.81
2018-04-12,16.88,17.12,16.78,16.7,62802.84,-0.16,-0.94,16.982,17.222,16.302,96005.68,136134.04,91096.17,3.8
2018-04-11,17.07,17.27,16.94,16.91,79021.29,0.13,0.77,17.194,17.032,16.271,119866.13,134854.58,90382.4,4.78
2018-04-10,17.4,17.49,16.81,16.66,95438.43,-0.5,-2.89,17.546,16.782,16.251,168225.4,131238.51,90381.55,5.77
2018-04-09,17.02,17.64,17.31,17.02,96562.94,0.24,1.41,17.896,16.511,16.233,197305.34,127192.22,89347.66,5.84
2018-04-04,18.0,18.15,17.07,17.04,146202.92,-0.77,-4.32,17.808,16.302,16.164,190919.03,122085.69,86973.37,8.84
2018-04-03,17.91,18.3,17.84,17.61,182105.08,-0.86,-4.6,17.462,16.157,16.115,176262.4,111992.56,82317.95,11.01
2018-04-02,19.36,20.42,18.7,18.56,320817.62,0.14,0.75,16.87,15.987,16.032,149843.03,97908.84,76719.63,19.4
2018-03-30,17.56,18.56,18.56,17.27,240838.16,1.69,10.02,16.018,15.734,15.929,94251.63,71389.42,66892.69,14.56
2018-03-29,16.87,16.87,16.87,16.87,64631.37,1.53,9.97,15.126,15.445,15.782,57079.1,50448.12,60275.65,3.91
2018-03-28,14.65,15.45,15.34,14.55,72919.79,0.46,3.09,14.796,15.327,15.721,53252.36,48037.38,61299.17,4.41
2018-03-27,14.58,15.04,14.88,14.49,50008.23,0.44,3.05,14.852,15.382,15.696,47722.71,46058.3,60458.85,3.02
2018-03-26,14.0,14.47,14.44,13.5,42860.6,0.34,2.41,15.104,15.51,15.68,45974.65,45910.21,60977.49,2.59
2018-03-23,14.5,14.8,14.1,13.95,54975.51,-1.12,-7.36,15.45,15.719,15.656,48527.21,49524.58,60344.55,3.32
2018-03-22,15.6,15.76,15.22,15.2,45497.66,-0.4,-2.56,15.764,15.955,15.632,43817.14,51503.1,58510.87,2.75
