date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,48.11,48.65,47.32,47.32,28962.57,-0.74,-1.54,49.108,48.776,48.299,41647.16,44213.44,42596.45,1.7
2018-04-16,49.0,49.0,48.06,47.6,46100.04,-1.8,-3.61,49.444,48.883,48.429,44455.22,45245.09,42919.24,2.7
2018-04-13,51.03,51.27,49.86,49.4,38913.62,-0.75,-1.48,49.314,48.795,48.565,41513.71,43071.52,42763.99,2.28
2018-04-12,49.5,50.85,50.61,49.37,49571.12,0.92,1.85,48.788,48.522,48.646,43014.9,42565.96,42935.3,2.91
2018-04-11,49.3,49.8,49.69,48.73,44688.45,0.69,1.41,48.432,48.123,48.695,43890.08,42198.71,43177.22,2.62
2018-04-10,47.0,49.2,49.0,47.0,43002.87,1.59,3.35,48.444,47.724,48.874,46779.72,41413.81,44028.1,2.52
2018-04-09,46.9,48.15,47.41,45.9,31392.47,0.18,0.38,48.322,47.274,49.092,46034.97,42851.73,45349.17,1.84
2018-04-04,48.93,49.27,47.23,47.2,46419.6,-1.6,-3.28,48.276,47.388,49.355,44629.33,43143.35,48142.51,2.72
2018-04-03,49.48,49.48,48.83,47.87,53946.99,-0.92,-1.85,48.256,47.5,49.419,42117.01,44885.32,48340.51,3.16
2018-04-02,48.68,50.28,49.75,48.16,59136.69,1.36,2.81,47.814,47.744,49.439,40507.35,43199.16,47264.06,3.47
2018-03-30,47.5,48.63,48.39,47.15,39279.08,1.21,2.56,47.004,47.822,49.402,36047.9,40979.46,45812.14,2.3
2018-03-29,47.42,47.79,47.18,46.5,24364.28,0.05,0.11,46.226,47.974,49.4,39668.48,40593.38,45409.97,1.43
2018-03-28,46.0,47.63,47.13,45.78,33858.0,0.51,1.09,46.5,48.335,49.456,41657.37,42456.45,47264.65,1.99
2018-03-27,46.49,47.35,46.62,46.03,45898.69,0.92,2.01,46.744,48.77,49.399,47653.63,43304.65,47302.89,2.69
2018-03-26,44.5,45.79,45.7,43.55,36839.46,1.2,2.7,47.674,49.266,49.361,45890.97,44155.74,47080.73,2.16
2018-03-23,47.98,47.99,44.5,43.99,57381.99,-4.05,-8.34,48.64,50.023,49.425,45911.02,46642.39,47369.46,3.37
2018-03-22,48.66,49.17,48.55,47.6,34308.71,0.2,0.41,49.722,50.91,49.486,41518.28,47846.62,45720.02,2.01
2018-03-21,51.8,51.82,48.35,48.2,63839.29,-2.92,-5.7,50.17,51.322,49.331,43255.54,53141.66,45471.79,3.74
2018-03-20,49.89,51.88,51.27,49.2,37085.41,0.74,1.46,50.796,51.337,49.1,38955.68,51795.69,43366.38,2.18
2018-03-19,49.97,51.43,50.53,49.97,36939.71,0.62,1.24,50.858,51.134,48.69,42420.5,51328.95,43316.22,2.17
2018-03-16,50.8,51.18,49.91,49.88,35418.28,-0.88,-1.73,51.406,50.981,48.341,47373.76,50644.81,44200.64,2.08
2018-03-15,51.05,52.28,50.79,49.58,42995.0,-0.69,-1.34,52.098,50.825,47.938,54174.96,50226.56,45145.37,2.52
2018-03-14,51.98,52.98,51.48,51.3,42340.0,-0.1,-0.19,52.474,50.576,47.723,63027.78,52072.85,45993.24,2.48
2018-03-13,52.89,53.0,51.58,51.58,54409.52,-1.69,-3.17,51.878,50.028,47.414,64635.71,51301.13,48177.79,3.19
2018-03-12,53.06,54.77,53.27,53.06,61706.0,-0.1,-0.19,51.41,49.455,47.278,60237.4,50005.73,50724.3,3.62
2018-03-09,52.35,53.57,53.37,52.08,69424.3,0.7,1.33,50.556,48.826,47.054,53915.87,48096.52,51566.62,4.07
2018-03-08,48.2,53.34,52.67,48.02,87259.1,4.17,8.6,49.552,48.062,46.704,46278.16,43593.42,49824.8,5.12
2018-03-07,49.5,50.66,48.5,48.3,50379.62,-0.74,-1.5,48.678,47.34,46.22,41117.92,37801.92,47943.1,2.95
2018-03-06,48.62,49.35,49.24,48.2,32418.0,0.24,0.49,48.178,46.863,46.09,37966.55,34937.06,46807.77,1.9
2018-03-05,48.7,49.47,49.0,48.0,30098.33,0.65,1.34,47.5,46.245,45.92,39774.05,35303.49,47082.58,1.77
2018-03-02,47.86,48.54,48.35,47.58,31235.77,0.05,0.1,47.096,45.7,45.769,42277.17,37756.46,46879.75,1.83
2018-03-01,46.12,48.78,48.3,45.78,61457.86,2.3,5.0,46.572,45.05,45.719,40908.68,40064.18,46159.33,3.6
2018-02-28,45.33,46.96,46.0,44.28,34622.77,0.15,0.33,46.002,44.87,45.653,34485.92,39913.63,44246.49,2.03
2018-02-27,46.8,47.1,45.85,45.3,41455.5,-1.13,-2.4,45.548,44.8,45.754,31907.57,45054.45,44847.67,2.43
