date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,5.91,5.92,5.8,5.78,206868.77,-0.05,-0.85,6.006,6.534,7.006,320855.78,333699.16,292737.77,1.74
2018-04-16,6.01,6.06,5.85,5.78,323985.53,-0.18,-2.98,6.124,6.701,7.124,385061.55,338894.86,291716.69,2.72
2018-04-13,6.2,6.23,6.03,5.99,295282.25,-0.16,-2.58,6.374,6.843,7.24,392360.69,329401.39,287211.37,2.48
2018-04-12,6.16,6.23,6.19,6.13,219752.72,0.03,0.49,6.608,6.959,7.352,365091.9,324764.87,281556.8,1.85
2018-04-11,6.2,6.33,6.16,6.09,558389.62,-0.23,-3.6,6.814,7.074,7.463,386703.47,331709.74,285282.15,4.69
2018-04-10,6.5,6.66,6.39,6.39,527897.62,-0.71,-10.0,7.062,7.173,7.577,346542.55,302006.21,279855.7,4.43
2018-04-09,7.15,7.18,7.1,6.99,360481.25,-0.1,-1.39,7.278,7.234,7.677,292728.18,281290.57,274367.19,3.03
2018-04-04,7.25,7.38,7.2,7.15,158938.31,-0.02,-0.28,7.312,7.283,7.729,266442.09,269001.55,268879.3,1.33
2018-04-03,7.25,7.32,7.22,7.05,327810.56,-0.18,-2.43,7.31,7.334,7.774,284437.84,281819.64,276767.43,2.75
2018-04-02,7.5,7.67,7.4,7.39,357585.0,-0.07,-0.94,7.334,7.408,7.819,276716.01,272289.72,284106.24,3.0
2018-03-30,7.3,7.47,7.47,7.29,258825.78,0.2,2.75,7.284,7.478,7.868,257469.86,251776.38,287625.69,2.17
2018-03-29,7.24,7.33,7.27,7.19,229050.8,0.08,1.11,7.19,7.547,7.905,269852.95,244538.52,312278.42,1.92
2018-03-28,7.22,7.37,7.19,7.13,248917.08,-0.15,-2.04,7.254,7.636,7.956,271561.0,245021.34,332935.98,2.09
2018-03-27,7.25,7.46,7.34,7.21,289201.38,0.19,2.66,7.358,7.745,7.974,279201.43,238348.73,335872.75,2.43
2018-03-26,6.89,7.2,7.15,6.82,261354.28,0.15,2.14,7.482,7.851,7.977,267863.43,238854.55,340445.18,2.19
