date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,30.88,31.15,29.9,29.52,14288.33,-0.98,-3.17,30.664,31.781,33.175,15813.82,25317.79,21014.42,0.82
2018-04-16,30.59,31.2,30.88,30.4,15222.7,0.33,1.08,30.882,32.124,33.585,25794.2,25430.93,20985.8,0.87
2018-04-13,30.78,31.14,30.55,30.3,12274.76,-0.15,-0.49,31.362,32.354,33.971,33279.96,25690.64,20904.46,0.7
2018-04-12,30.94,31.27,30.7,30.55,15882.43,-0.59,-1.89,32.002,32.678,34.343,36228.06,27197.61,20900.41,0.91
2018-04-11,30.98,31.96,31.29,30.88,21400.87,0.3,0.97,32.482,32.893,34.743,35813.12,27403.24,21080.17,1.23
2018-04-10,32.84,32.99,30.99,30.5,64190.24,-2.29,-6.88,32.898,33.041,35.079,34821.77,27250.22,20891.43,3.69
2018-04-09,37.13,37.13,33.28,33.22,52651.49,-0.47,-1.39,33.366,33.188,35.394,25067.67,24217.4,18399.43,3.02
2018-03-06,33.18,33.78,33.75,33.18,27015.26,0.65,1.96,33.346,33.467,35.598,18101.32,20381.7,16747.7,1.55
2018-03-05,33.9,33.9,33.1,33.0,13807.76,-0.27,-0.81,33.354,33.781,35.725,18167.16,18248.27,16012.39,0.79
2018-03-02,33.02,33.44,33.37,32.69,16444.08,0.04,0.12,33.304,34.148,35.83,18993.36,17734.2,15746.38,0.94
2018-03-01,33.16,33.43,33.33,32.8,15419.74,0.15,0.45,33.184,34.569,35.95,19678.68,16711.05,15350.51,0.89
2018-02-28,33.89,33.99,33.18,33.12,17819.75,-0.61,-1.8,33.01,35.046,36.064,23367.13,16540.68,15083.43,1.02
2018-02-27,32.93,34.03,33.79,32.93,27344.46,0.94,2.86,33.588,35.587,36.16,22662.09,16118.28,14758.27,1.57
2018-02-26,33.0,33.06,32.85,32.48,17938.79,0.08,0.24,34.208,36.007,36.202,18329.39,14603.2,13728.39,1.03
2018-02-23,32.69,33.32,32.77,31.9,19870.66,0.31,0.95,34.992,36.592,36.277,16475.04,14757.1,13357.87,1.14
2018-02-01,36.1,36.1,32.46,32.46,33862.0,-3.61,-10.01,35.954,37.116,36.388,13743.42,14532.64,12874.92,1.94
2018-01-31,36.18,36.2,36.07,34.79,14294.52,-0.82,-2.22,37.082,37.599,36.534,9714.22,12581.47,11542.62,0.82
2018-01-30,36.69,37.25,36.89,36.41,5680.97,0.12,0.33,37.586,37.728,36.498,9574.48,13113.7,11402.82,0.33
2018-01-29,37.55,37.55,36.77,36.38,8667.06,-0.81,-2.15,37.806,37.668,36.41,10877.02,13776.52,11388.53,0.5
2018-01-26,38.08,38.08,37.58,37.35,6212.55,-0.52,-1.36,38.192,37.511,36.321,13039.16,13758.56,11434.55,0.36
2018-01-25,38.12,39.58,38.1,38.05,13716.0,-0.49,-1.27,38.278,37.331,36.199,15321.86,13989.97,11848.69,0.79
2018-01-24,37.99,38.71,38.59,37.52,13595.82,0.6,1.58,38.116,37.082,36.058,15448.71,13626.18,11647.35,0.78
2018-01-23,38.98,39.14,37.99,37.91,12193.68,-0.71,-1.83,37.87,36.732,35.911,16652.91,13398.26,11760.4,0.7
2018-01-22,38.01,38.9,38.7,37.13,19477.76,0.69,1.81,37.53,36.396,35.773,16676.01,12853.58,11631.37,1.12
2018-01-19,37.02,38.01,38.01,37.02,17626.03,0.72,1.93,36.83,35.961,35.627,14477.96,11958.64,11034.74,1.01
2018-01-18,37.2,37.95,37.29,36.75,14350.28,-0.07,-0.19,36.384,35.66,35.55,12658.09,11217.2,11233.42,0.82
2018-01-17,36.54,37.42,37.36,36.2,19616.81,1.07,2.95,36.048,35.468,35.468,11803.65,10503.77,10865.85,1.13
2018-01-16,35.1,36.79,36.29,35.08,12309.17,1.09,3.1,35.594,35.268,35.386,10143.6,9691.95,10615.88,0.71
2018-01-15,35.6,35.75,35.2,35.06,8487.51,-0.58,-1.62,35.262,35.151,35.322,9031.15,9000.55,10672.95,0.49
2018-01-12,35.53,35.87,35.78,35.1,8526.66,0.17,0.48,35.092,35.131,35.329,9439.31,9110.54,10465.42,0.49
2018-01-11,35.0,35.65,35.61,34.8,10078.09,0.52,1.48,34.936,35.066,35.326,9776.32,9707.42,10363.04,0.58
2018-01-10,34.47,35.18,35.09,34.36,11316.58,0.46,1.33,34.888,35.033,35.318,9203.89,9668.53,10455.19,0.65
2018-01-09,34.36,34.88,34.63,34.3,6746.91,0.28,0.81,34.942,35.089,35.364,9240.29,10122.54,10325.24,0.39
2018-01-08,34.98,34.98,34.35,34.26,10528.33,-0.65,-1.86,35.04,35.15,35.448,8969.95,10409.16,10424.81,0.6
2018-01-05,35.37,35.37,35.0,34.55,10211.67,-0.37,-1.05,35.17,35.292,35.529,8781.77,10110.84,10281.6,0.59
