date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,34.22,35.0,32.77,32.38,76805.15,-1.19,-3.5,34.692,36.167,35.135,94553.32,91092.45,103804.52,25.13
2018-04-16,33.7,34.26,33.96,33.0,53199.66,0.29,0.86,35.268,36.789,35.025,94625.51,94648.07,105510.85,17.41
2018-04-13,34.0,35.28,33.67,33.02,91313.31,-0.94,-2.72,35.874,37.037,34.816,101170.63,99729.37,108570.53,29.88
2018-04-12,37.5,37.99,34.61,34.61,98055.03,-3.84,-9.99,36.452,37.475,34.635,101257.18,104568.53,110869.63,32.09
2018-04-11,37.98,39.22,38.45,36.2,153393.47,2.8,7.85,37.196,37.473,34.448,97120.77,104665.39,114977.7,50.19
2018-04-10,36.59,36.75,35.65,34.4,77166.07,-1.34,-3.62,37.642,36.85,33.929,87631.59,97629.53,107681.69,25.25
2018-04-09,35.15,37.68,36.99,33.8,85925.26,0.43,1.18,38.31,36.351,33.422,94670.63,101736.54,104225.09,28.12
2018-04-04,36.99,38.25,36.56,36.06,91746.09,-1.77,-4.62,38.2,35.94,32.732,98288.11,106003.59,100417.69,30.02
2018-04-03,39.0,40.0,38.33,38.33,77372.95,-2.35,-5.78,38.498,35.594,31.958,107879.87,112154.49,97754.65,25.32
2018-04-02,38.9,41.19,40.68,38.0,105947.56,1.69,4.33,37.75,34.972,31.041,112210.02,114261.56,95357.55,34.67
2018-03-30,36.65,40.01,38.99,36.65,112361.31,2.55,7.0,36.058,34.102,30.007,107627.46,116516.58,91321.57,36.77
2018-03-29,37.12,38.39,36.44,35.55,104012.66,-1.61,-4.23,34.392,33.26,29.014,108802.45,116373.64,86831.85,34.04
2018-03-28,34.06,38.05,38.05,33.8,139704.86,3.46,10.0,33.68,32.595,28.13,113719.06,117411.68,82234.48,45.71
2018-03-27,33.38,35.13,34.59,32.81,99023.69,2.37,7.36,32.69,31.795,27.145,116429.12,117170.74,75780.76,32.4
2018-03-26,30.19,32.38,32.22,29.22,83034.8,1.56,5.09,32.194,31.423,26.349,116313.11,125290.0,71556.57,27.17
2018-03-23,29.85,30.97,30.66,29.59,118236.24,-2.22,-6.75,32.146,31.007,25.657,125405.69,117733.85,68167.52,38.69
2018-03-22,33.26,35.44,32.88,32.81,128595.72,-0.22,-0.67,32.128,30.492,25.005,123944.82,106713.63,62688.61,42.08
2018-03-21,32.7,35.32,33.1,32.1,153255.14,0.99,3.08,31.51,29.523,24.227,121104.3,94831.79,56588.04,50.15
2018-03-20,30.91,32.35,32.11,29.81,98443.66,0.13,0.41,30.9,28.321,23.419,117912.36,83354.81,49126.05,32.21
2018-03-19,30.25,33.33,31.98,30.25,128497.7,1.41,4.61,30.652,27.11,22.667,134266.89,76453.53,44489.12,42.05
2018-03-16,30.16,31.8,30.57,29.6,110931.89,0.78,2.62,29.868,25.911,21.928,110062.01,66126.56,38394.03,36.3
2018-03-15,29.4,30.47,29.79,27.51,114393.13,-0.26,-0.86,28.856,24.767,21.234,89482.43,57290.05,33260.1,37.43
2018-03-14,30.75,31.4,30.05,29.8,137295.44,-0.82,-2.66,27.536,23.665,20.609,68559.28,47057.29,27882.99,44.93
2018-03-13,30.87,30.87,30.87,30.0,180216.27,2.81,10.01,25.742,22.495,19.956,48797.26,34390.79,21543.54,58.97
2018-03-12,28.06,28.06,28.06,28.06,7473.33,2.55,10.0,23.568,21.275,19.238,18640.17,17823.15,13259.53,2.45
2018-03-09,25.51,25.51,25.51,25.51,8034.0,2.32,10.0,21.954,20.307,18.734,22191.1,18601.2,13223.58,2.63
2018-03-08,23.19,23.19,23.19,23.19,9777.36,2.11,10.01,20.678,19.518,18.377,25097.68,18663.58,13408.08,3.2
2018-03-07,19.53,21.23,21.08,19.53,38485.32,1.08,5.4,19.794,18.931,18.162,25555.29,18344.29,13706.79,12.59
2018-03-06,20.08,20.53,20.0,19.9,29430.82,0.01,0.05,19.248,18.517,18.123,19984.32,14897.3,12775.84,9.63
2018-03-05,19.08,20.51,19.99,18.9,25228.0,0.86,4.5,18.982,18.224,18.23,17006.13,12524.71,11650.77,8.26
2018-03-02,18.66,20.24,19.13,18.64,22566.88,0.36,1.92,18.66,17.944,18.334,15011.29,10661.51,11025.87,7.38
2018-03-01,18.2,18.83,18.77,18.09,12065.44,0.42,2.29,18.358,17.701,18.497,12229.49,9230.14,10637.52,3.95
2018-02-28,18.29,18.46,18.35,18.17,10630.44,-0.32,-1.71,18.068,17.553,18.706,11133.29,8708.7,10945.93,3.48
2018-02-27,18.39,18.9,18.67,18.1,14539.88,0.29,1.58,17.786,17.417,18.954,9810.28,8696.3,11702.68,4.76
2018-02-26,18.29,18.6,18.38,18.06,15253.82,0.76,4.31,17.466,17.201,19.146,8043.3,8695.91,11445.84,4.99
2018-02-23,17.34,17.63,17.62,17.26,8657.88,0.3,1.73,17.228,17.161,19.353,6311.74,7845.97,11392.66,2.83
2018-02-22,17.21,17.39,17.32,17.04,6584.44,0.38,2.24,17.044,17.236,19.62,6230.79,8152.58,12002.64,2.15
2018-02-14,17.08,17.23,16.94,16.82,4015.36,-0.13,-0.76,17.038,17.392,19.895,6284.1,9069.28,12409.64,1.31
2018-02-13,17.26,17.45,17.07,17.03,5705.0,-0.12,-0.7,17.048,17.729,20.188,7582.32,10654.38,13125.61,1.87
2018-02-12,16.8,17.37,17.19,16.8,6596.0,0.49,2.93,16.936,18.235,20.451,9348.52,10776.82,13473.59,2.16
2018-02-09,16.67,17.08,16.7,16.37,8253.15,-0.59,-3.41,17.094,18.724,20.686,9380.2,11390.22,13927.41,2.7
