date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,54.51,55.55,52.94,52.85,8651.01,-1.26,-2.33,55.696,58.913,56.629,13682.64,20152.99,14748.78,5.09
2018-04-16,55.87,56.21,54.2,53.76,10625.63,-2.15,-3.81,56.798,59.171,56.867,17360.49,20825.96,14703.2,6.25
2018-04-13,55.93,56.77,56.35,54.81,12166.72,0.57,1.02,57.996,59.041,57.05,21535.73,20585.96,14729.64,7.16
2018-04-12,59.5,59.5,55.78,55.0,20739.47,-3.43,-5.79,59.478,58.766,57.168,30271.29,20305.92,14516.41,12.2
2018-04-11,59.01,60.5,59.21,58.6,16230.38,0.76,1.3,61.758,58.543,57.354,28919.75,19286.58,13936.33,9.55
2018-04-10,58.12,59.98,58.45,56.5,27040.24,-1.74,-2.89,62.13,57.762,57.456,26623.34,18316.54,13932.68,15.91
2018-04-09,60.99,62.45,60.19,58.75,31501.84,-3.57,-5.6,61.544,56.89,57.459,24291.43,16768.92,13274.31,18.53
2018-04-04,70.0,70.0,63.76,63.6,55844.53,-3.42,-5.09,60.086,56.397,57.319,19636.18,14263.61,12491.51,32.85
2018-04-03,67.18,67.18,67.18,67.18,13981.77,6.11,10.01,58.054,55.588,56.945,10340.55,9463.33,10642.94,8.22
2018-04-02,61.07,61.07,61.07,61.07,4748.31,5.55,10.0,55.328,54.648,56.249,9653.41,9012.1,10474.7,2.79
2018-03-30,52.6,55.6,55.52,52.6,15380.71,2.62,4.95,53.394,54.345,55.86,10009.75,9344.57,10691.01,9.05
2018-03-29,53.7,54.66,52.9,52.41,8225.6,-0.7,-1.31,52.236,54.563,55.618,9246.41,8580.45,10248.04,4.84
2018-03-28,52.61,54.5,53.6,52.01,9366.37,0.05,0.09,52.708,55.06,55.593,8891.03,8873.32,10143.24,5.51
2018-03-27,51.51,54.12,53.55,51.51,10546.07,2.15,4.18,53.122,55.57,55.503,8586.11,8726.89,10017.28,6.2
2018-03-26,48.02,51.57,51.4,47.61,6530.0,1.67,3.36,53.968,56.166,55.454,8370.79,8586.09,9920.62,3.84
2018-03-23,53.0,53.0,49.73,49.73,11564.0,-5.53,-10.01,55.296,57.15,55.514,8679.39,9548.82,10089.31,6.8
2018-03-22,55.2,56.47,55.26,55.12,6448.73,-0.41,-0.74,56.89,58.027,55.512,7914.48,9779.7,9840.37,3.79
2018-03-21,57.81,58.5,55.67,55.6,7841.74,-2.11,-3.65,57.412,58.241,55.253,8855.6,10719.4,9909.96,4.61
2018-03-20,57.4,57.91,57.78,56.1,9469.49,-0.26,-0.45,58.018,58.301,54.947,8867.68,11822.55,9912.18,5.57
2018-03-19,57.12,58.74,58.04,56.66,8073.0,0.34,0.59,58.364,57.85,54.595,8801.38,11937.3,10316.37,4.75
2018-03-16,57.58,59.5,57.7,57.45,7739.46,-0.17,-0.29,59.004,57.374,54.215,10418.24,12037.45,10421.36,4.55
2018-03-15,58.28,59.38,57.87,54.02,11154.32,-0.83,-1.41,59.164,56.672,53.622,11644.92,11915.64,10379.79,6.56
2018-03-14,59.51,61.24,58.7,58.3,7902.12,-0.81,-1.36,59.07,56.125,53.09,12583.2,11413.17,10474.41,4.65
2018-03-13,61.05,61.83,59.51,59.51,9138.0,-1.73,-2.83,58.584,55.435,52.405,14777.41,11307.66,10690.9,5.38
2018-03-12,58.01,62.9,61.24,58.01,16157.32,2.74,4.68,57.336,54.742,51.646,15073.21,11255.15,10941.89,9.5
2018-03-09,57.41,58.66,58.5,56.25,13872.86,1.1,1.92,55.744,53.878,50.854,13656.65,10629.81,11247.03,8.16
2018-03-08,55.98,58.78,57.4,55.51,15845.72,1.13,2.01,54.18,52.998,50.437,12186.35,9901.04,11338.99,9.32
2018-03-07,53.43,57.76,56.27,53.28,18873.17,3.0,5.63,53.18,52.265,50.353,10243.13,9100.52,11783.77,11.1
2018-03-06,53.08,54.46,53.27,52.62,10616.99,-0.01,-0.02,52.286,51.592,50.073,7837.91,8001.81,11090.7,6.25
2018-03-05,50.85,53.57,53.28,50.85,9074.52,2.6,5.13,52.148,51.339,50.059,7437.08,8695.44,10796.55,5.34
2018-03-02,51.96,53.15,50.68,50.53,6521.36,-1.72,-3.28,52.012,51.055,50.114,7602.97,8805.28,11154.03,3.84
2018-03-01,51.03,52.53,52.4,51.01,6129.59,0.6,1.16,51.816,50.572,50.559,7615.72,8843.94,11030.8,3.61
2018-02-28,51.55,52.37,51.8,50.68,6847.1,-0.78,-1.48,51.35,50.055,50.936,7957.92,9535.65,10930.4,4.03
2018-02-27,52.6,53.29,52.58,51.51,8612.83,-0.02,-0.04,50.898,49.375,51.359,8165.7,10074.14,10810.59,5.07
2018-02-26,50.3,52.6,52.6,50.3,9903.96,2.9,5.83,50.53,48.549,51.735,9953.81,10628.63,10530.54,5.83
2018-02-23,49.83,50.05,49.7,48.6,6585.14,-0.37,-0.74,50.098,47.829,52.121,10007.59,11864.25,10216.52,3.87
2018-02-22,50.38,51.79,50.07,49.71,7840.59,0.53,1.07,49.328,47.875,52.638,10072.16,12776.94,10095.04,4.61
2018-02-14,51.0,51.0,49.54,48.49,7886.0,-1.2,-2.37,48.76,48.441,53.195,11113.38,14467.01,9874.7,4.64
2018-02-13,52.0,53.49,50.74,50.5,17553.34,0.3,0.59,47.852,48.553,53.73,11982.58,14179.58,9786.68,10.33
2018-02-12,47.68,50.44,50.44,46.5,10172.86,4.59,10.01,46.568,48.779,54.198,11303.46,12897.66,9201.84,5.98
2018-02-09,45.0,47.15,45.85,44.0,6908.0,-1.38,-2.92,45.56,49.173,54.686,13720.92,13502.77,8879.38,4.06
2018-02-08,44.5,47.97,47.23,44.05,13046.68,2.23,4.96,46.422,50.545,55.548,15481.72,13217.66,8706.58,7.67
2018-02-07,45.7,45.79,45.0,43.11,12232.0,0.68,1.53,48.122,51.817,56.437,17820.64,12325.15,8208.14,7.2
2018-02-06,44.72,47.36,44.32,43.92,14157.75,-1.08,-2.38,49.254,53.343,57.377,16376.59,11547.03,7753.14,8.33
2018-02-05,47.0,48.11,45.4,45.14,22260.16,-4.76,-9.49,50.99,54.921,58.47,14491.86,10432.46,7230.86,13.09
2018-02-02,53.0,54.96,50.16,50.16,15712.0,-5.57,-9.99,52.786,56.412,59.58,13284.63,8568.79,6325.3,9.24
2018-02-01,55.73,55.73,55.73,55.73,24741.31,5.07,10.01,54.668,57.401,60.522,10953.6,7413.13,5801.26,14.55
2018-01-31,52.4,53.19,50.66,50.12,5011.74,-2.34,-4.42,55.512,57.948,61.279,6829.65,5282.4,4734.91,2.95
2018-01-30,53.2,54.34,53.0,52.01,4734.08,-1.38,-2.54,57.432,58.907,62.261,6717.47,5393.77,4838.22,2.78
2018-01-29,56.0,57.88,54.38,53.61,16224.02,-5.19,-8.71,58.852,59.616,63.029,6373.06,5506.03,4734.76,9.54
2018-01-26,60.39,60.46,59.57,59.05,4056.83,-0.38,-0.63,60.038,60.198,63.694,3852.94,4255.98,4108.87,2.39
2018-01-25,59.7,60.65,59.95,59.5,4121.57,-0.31,-0.51,60.134,60.551,64.115,3872.67,4195.49,4146.73,2.42
2018-01-24,60.0,60.46,60.26,58.03,4450.86,0.16,0.27,60.384,61.056,64.543,3735.15,4091.12,4147.26,2.62
2018-01-23,60.6,61.45,60.1,59.2,3012.0,-0.21,-0.35,60.382,61.41,65.012,4070.08,3959.25,4056.69,1.77
2018-01-22,60.24,61.19,60.31,58.18,3623.45,0.26,0.43,60.38,62.018,65.427,4639.0,4029.26,4014.89,2.13
2018-01-19,61.2,62.3,60.05,60.03,4155.47,-1.15,-1.88,60.358,62.748,65.856,4659.03,4081.81,3970.38,2.44
2018-01-18,59.9,61.55,61.2,59.38,3433.98,0.95,1.58,60.968,63.642,66.233,4518.32,4189.4,3952.15,2.02
2018-01-17,60.09,60.85,60.25,57.8,6125.48,0.16,0.27,61.728,64.61,66.491,4447.1,4187.41,3896.7,3.6
2018-01-16,60.3,61.0,60.09,59.25,5856.64,-0.11,-0.18,62.438,65.615,66.857,3848.43,4282.67,3707.82,3.45
2018-01-15,63.1,63.1,60.2,60.18,3723.56,-2.9,-4.6,63.656,66.441,67.227,3419.51,3963.48,3697.93,2.19
2018-01-12,64.37,65.56,63.1,63.0,3451.93,-1.9,-2.92,65.138,67.189,67.613,3504.59,3961.76,3791.91,2.03
2018-01-11,63.2,65.58,65.0,63.02,3077.88,1.2,1.88,66.316,67.679,67.958,3860.47,4097.96,4130.69,1.81
2018-01-10,66.8,66.8,63.8,63.0,3132.16,-2.38,-3.6,67.492,68.029,68.04,3927.73,4203.4,4091.85,1.84
2018-01-09,67.61,67.9,66.18,66.0,3712.0,-1.43,-2.12,68.792,68.614,68.17,4716.9,4154.13,4261.75,2.18
2018-01-08,69.51,69.51,67.61,66.01,4149.0,-1.38,-2.0,69.226,68.836,68.14,4507.46,4000.52,4436.7,2.44
2018-01-05,70.8,71.0,68.99,67.85,5231.32,-1.89,-2.67,69.24,68.963,67.902,4418.92,3858.96,4518.34,3.08
2018-01-04,70.31,71.19,70.88,69.75,3414.16,0.58,0.82,69.042,68.824,67.504,4335.45,3714.91,4464.89,2.01
2018-01-03,68.5,71.55,70.3,67.91,7078.0,1.95,2.85,68.566,68.371,67.047,4479.07,3605.99,4697.77,4.16
2018-01-02,67.79,68.69,68.35,67.35,2664.81,0.67,0.99,68.436,68.1,66.56,3591.36,3132.98,4928.55,1.57
2017-12-29,68.18,68.75,67.68,67.22,3706.33,-0.32,-0.47,68.446,68.013,66.413,3493.58,3432.38,5374.86,2.18
2017-12-28,68.89,68.89,68.0,66.81,4813.93,-0.5,-0.73,68.686,68.037,66.663,3298.99,3622.06,5357.79,2.83
2017-12-27,69.8,69.92,68.5,68.1,4132.29,-1.15,-1.65,68.606,68.237,66.898,3094.37,4163.41,5322.64,2.43
2017-12-26,68.03,69.99,69.65,68.03,2639.45,1.25,1.83,68.176,68.05,67.148,2732.91,3980.29,5425.59,1.55
2017-12-25,68.8,69.08,68.4,67.51,2175.89,-0.48,-0.7,67.764,67.725,67.298,2674.6,4369.36,5717.23,1.28
2017-12-22,67.0,70.33,68.88,67.0,2733.39,1.28,1.89,67.58,67.443,67.268,3371.18,4872.87,6017.08,1.61
