date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,18.49,18.96,18.67,18.41,9364.94,0.3,1.63,18.752,18.849,18.767,12872.47,13146.45,11914.9,0.55
2018-04-16,18.37,18.79,18.37,18.3,6828.99,-0.38,-2.03,18.818,18.846,18.772,13567.93,12973.48,11621.49,0.4
2018-04-13,19.26,19.37,18.75,18.0,19575.49,-0.3,-1.57,18.944,18.874,18.793,14373.02,12920.42,11815.46,1.16
2018-04-12,19.0,19.4,19.05,18.7,17362.69,0.13,0.69,19.04,18.887,18.808,13780.78,11965.86,11535.07,1.03
2018-04-11,18.71,19.07,18.92,18.71,11230.22,-0.08,-0.42,19.01,18.875,18.833,12844.44,11503.04,11183.38,0.66
2018-04-10,19.04,19.04,19.0,18.3,12842.27,0.0,0.0,18.946,18.869,18.892,13420.43,12174.08,11335.96,0.76
2018-04-09,19.22,19.38,19.0,18.9,10854.42,-0.23,-1.2,18.874,18.805,18.94,12379.02,12367.38,11644.16,0.64
2018-04-04,18.88,19.3,19.23,18.78,16614.3,0.33,1.75,18.804,18.782,18.958,11467.82,12273.03,11489.71,0.98
2018-04-03,18.19,18.98,18.9,18.19,12681.0,0.3,1.61,18.734,18.682,18.967,10150.94,11508.6,11425.01,0.75
2018-04-02,18.69,18.69,18.6,18.09,14110.14,-0.04,-0.21,18.74,18.659,18.971,10161.65,11026.94,11221.64,0.83
2018-03-30,18.51,18.79,18.64,18.51,7635.26,-0.01,-0.05,18.792,18.685,19.002,10927.73,10683.36,11250.04,0.45
2018-03-29,18.72,18.93,18.65,18.51,6298.4,-0.23,-1.22,18.736,18.698,19.004,12355.74,10269.49,11530.62,0.37
2018-03-28,18.61,19.0,18.88,18.51,10029.92,-0.05,-0.26,18.76,18.712,19.027,13078.25,10710.5,12201.79,0.59
2018-03-27,18.86,19.29,18.93,18.61,12734.51,0.07,0.37,18.63,18.729,19.056,12866.25,11104.28,13164.36,0.75
2018-03-26,18.3,19.41,18.86,17.8,17940.57,0.5,2.72,18.578,18.791,19.046,11892.23,10863.73,13554.7,1.06
2018-03-23,18.01,18.59,18.36,17.51,14775.32,-0.41,-2.18,18.578,18.914,19.0,10438.99,10497.84,13121.68,0.87
2018-03-22,18.24,18.78,18.77,18.2,9910.91,0.54,2.96,18.66,19.075,18.962,8183.25,10920.93,12747.99,0.59
2018-03-21,18.6,18.77,18.23,18.12,8969.96,-0.44,-2.36,18.664,19.134,18.914,8342.75,10706.38,12422.84,0.53
2018-03-20,18.84,18.84,18.67,18.4,7864.4,-0.19,-1.01,18.828,19.251,18.881,9342.3,11341.42,12204.56,0.47
2018-03-19,19.0,19.09,18.86,18.68,10674.34,0.09,0.48,19.004,19.283,18.823,9835.22,11416.34,12258.95,0.63
2018-03-16,18.64,19.0,18.77,18.6,3496.62,-0.02,-0.11,19.25,19.318,18.753,10556.68,11816.71,12270.83,0.21
2018-03-15,18.65,19.16,18.79,18.5,10708.42,-0.26,-1.36,19.49,19.309,18.679,13658.61,12791.75,13038.12,0.63
2018-03-14,19.26,19.58,19.05,18.89,13967.74,-0.5,-2.56,19.604,19.342,18.687,13070.01,13693.09,14444.59,0.83
2018-03-13,20.09,20.15,19.55,19.54,10328.98,-0.54,-2.69,19.674,19.382,18.681,13340.53,15224.44,14362.05,0.61
2018-03-12,20.0,20.5,20.09,19.99,14281.66,0.12,0.6,19.562,19.301,18.656,12997.45,16245.68,14950.33,0.84
2018-03-09,19.65,20.08,19.97,19.41,19006.26,0.61,3.15,19.386,19.086,18.604,13076.74,15745.52,14991.67,1.12
2018-03-08,19.3,19.63,19.36,19.11,7765.43,-0.04,-0.21,19.128,18.849,18.569,11924.89,14575.04,14801.58,0.46
2018-03-07,19.02,19.49,19.4,18.83,15320.31,0.41,2.16,19.08,18.693,18.595,14316.16,14139.31,15893.01,0.91
2018-03-06,19.21,19.21,18.99,18.91,8613.6,-0.22,-1.15,19.09,18.51,18.627,17108.36,13067.7,16090.58,0.51
2018-03-05,18.57,19.28,19.21,18.57,14678.11,0.53,2.84,19.04,18.362,18.688,19493.91,13101.56,16810.78,0.87
2018-03-02,19.12,19.12,18.68,18.56,13246.99,-0.44,-2.3,18.786,18.188,18.727,18414.3,12724.94,16796.46,0.78
2018-03-01,18.86,19.52,19.12,18.86,19721.8,-0.33,-1.7,18.57,18.048,18.788,17225.2,13284.5,16453.98,1.17
2018-02-28,18.62,20.29,19.45,18.15,29281.29,0.71,3.79,18.306,18.031,18.832,13962.45,15196.09,16074.01,1.73
2018-02-27,17.9,18.93,18.74,17.9,20541.35,0.8,4.46,17.93,17.98,18.864,9027.04,13499.65,15176.11,1.22
2018-02-26,17.55,18.0,17.94,17.53,9280.08,0.34,1.93,17.684,18.011,18.937,6709.21,13654.98,14851.94,0.55
2018-02-23,17.6,17.83,17.6,17.3,7301.49,-0.2,-1.12,17.59,18.122,19.065,7035.59,14237.82,15204.09,0.43
2018-02-22,17.7,17.98,17.8,17.68,3408.06,0.23,1.31,17.526,18.288,19.208,9343.79,15028.11,15553.97,0.2
2018-02-14,17.58,17.7,17.57,17.47,4604.22,0.06,0.34,17.756,18.496,19.354,16429.72,17646.71,16859.29,0.27
2018-02-13,17.57,17.77,17.51,17.39,8952.21,0.04,0.23,18.03,18.744,19.482,17972.26,19113.47,17085.23,0.53
2018-02-12,16.93,17.76,17.47,16.93,10911.96,0.19,1.1,18.338,19.013,19.596,20600.75,20520.01,17110.38,0.65
2018-02-09,18.22,18.53,17.28,17.28,18842.52,-1.67,-8.81,18.654,19.265,19.714,21440.05,20867.97,17220.7,1.11
2018-02-08,18.3,18.95,18.95,18.27,38837.71,0.01,0.05,19.05,19.528,19.854,20712.43,19623.46,16778.47,2.3
2018-02-07,19.05,19.05,18.94,18.2,12316.91,-0.11,-0.58,19.236,19.632,19.92,18863.69,16951.93,15196.38,0.73
2018-02-06,18.55,19.05,19.05,17.27,22094.63,0.0,0.0,19.458,19.748,19.99,20254.67,16852.57,14820.47,1.31
2018-02-05,19.27,19.28,19.05,18.45,15108.5,-0.21,-1.09,19.688,19.863,20.055,20439.27,16048.89,14106.39,0.89
2018-02-02,19.0,19.81,19.26,18.85,15204.39,-0.62,-3.12,19.876,20.007,20.119,20295.89,16170.36,14002.04,0.9
2018-02-01,20.07,20.07,19.88,18.26,29594.01,-0.17,-0.85,20.006,20.128,20.214,18534.5,16079.83,13534.88,1.75
2018-01-31,20.2,20.21,20.05,19.35,19271.81,-0.15,-0.74,20.028,20.211,20.261,15040.16,16071.87,12343.03,1.14
2018-01-30,20.2,20.56,20.2,20.12,23017.62,0.21,1.05,20.038,20.22,20.311,13450.47,15056.98,11875.18,1.36
2018-01-29,20.0,20.28,19.99,19.88,14391.6,0.08,0.4,20.038,20.179,20.351,11658.52,13700.75,11174.94,0.85
2018-01-26,20.07,20.07,19.91,19.88,6397.45,-0.08,-0.4,20.138,20.162,20.425,12044.83,13573.43,11308.11,0.38
2018-01-25,20.16,20.22,19.99,19.82,12122.34,-0.11,-0.55,20.25,20.179,20.503,13625.17,13933.47,11560.95,0.72
2018-01-24,20.19,20.21,20.1,19.98,11323.33,-0.1,-0.49,20.394,20.207,20.563,17103.57,13440.83,11316.23,0.67
2018-01-23,20.49,20.49,20.2,20.01,14057.87,-0.29,-1.42,20.402,20.231,20.629,16663.5,12788.38,11037.69,0.83
2018-01-22,20.21,20.49,20.49,19.77,16323.18,0.02,0.1,20.32,20.246,20.688,15742.99,12163.88,10893.35,0.97
2018-01-19,19.9,20.85,20.47,19.9,14299.13,-0.24,-1.16,20.186,20.23,20.752,15102.02,11833.73,10528.39,0.85
