date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,5.35,5.36,5.21,5.18,20321.0,-0.12,-2.25,5.31,5.404,5.527,21687.73,26312.39,36400.73,0.32
2018-04-16,5.32,5.37,5.32,5.26,23195.0,-0.05,-0.93,5.336,5.451,5.552,21632.64,27250.39,38941.93,0.37
2018-04-13,5.37,5.55,5.36,5.31,28137.42,0.03,0.56,5.34,5.489,5.563,23903.64,27479.79,39490.81,0.44
2018-04-12,5.29,5.39,5.34,5.29,16243.54,0.01,0.19,5.372,5.518,5.575,24302.39,27749.91,39250.89,0.26
2018-04-11,5.41,5.42,5.32,5.31,20541.68,-0.02,-0.38,5.418,5.554,5.589,27913.59,30780.23,39690.3,0.32
2018-04-10,5.34,5.38,5.34,5.3,20045.55,0.0,0.0,5.498,5.588,5.607,30937.05,34764.07,40741.54,0.32
2018-04-09,5.47,5.47,5.34,5.3,34550.02,-0.18,-3.26,5.566,5.597,5.617,32868.14,41585.22,41091.12,0.55
2018-04-04,5.58,5.63,5.52,5.5,30131.16,-0.05,-0.9,5.638,5.645,5.624,31055.94,45466.47,40621.77,0.48
2018-04-03,5.65,5.67,5.57,5.53,34299.52,-0.16,-2.79,5.664,5.655,5.621,31197.43,47095.52,41673.27,0.54
2018-04-02,5.7,5.77,5.72,5.69,35659.0,0.05,0.88,5.69,5.657,5.623,33646.87,46521.97,42362.19,0.56
2018-03-30,5.72,5.72,5.68,5.64,29701.0,-0.01,-0.18,5.678,5.65,5.616,38591.1,46489.07,45371.09,0.47
2018-03-29,5.66,5.74,5.7,5.62,25489.0,0.05,0.89,5.628,5.653,5.601,50302.31,50633.47,45447.84,0.4
2018-03-28,5.65,5.73,5.65,5.57,30838.65,-0.05,-0.88,5.652,5.636,5.581,59877.01,51501.83,45484.34,0.49
2018-03-27,5.71,5.85,5.7,5.66,46546.7,0.04,0.71,5.646,5.632,5.561,62993.61,50751.86,45015.62,0.74
2018-03-26,5.36,5.7,5.66,5.22,60380.13,0.23,4.24,5.624,5.624,5.539,59397.08,48600.37,43781.74,0.95
2018-03-23,5.64,5.69,5.43,5.35,88257.06,-0.35,-6.05,5.622,5.625,5.518,54387.05,46719.01,41871.83,1.4
2018-03-22,5.63,5.97,5.82,5.6,73362.51,0.2,3.56,5.678,5.637,5.506,50964.64,40597.02,38667.07,1.16
2018-03-21,5.6,5.71,5.62,5.53,46421.67,0.02,0.36,5.62,5.603,5.475,43126.64,35777.07,36087.07,0.73
2018-03-20,5.65,5.65,5.59,5.54,28564.02,-0.05,-0.89,5.618,5.587,5.453,38510.11,36251.01,34437.29,0.45
2018-03-19,5.71,5.71,5.65,5.61,35330.0,-0.06,-1.05,5.624,5.588,5.431,37803.67,38202.4,34503.46,0.56
2018-03-16,5.52,5.78,5.71,5.46,71144.99,0.18,3.25,5.628,5.582,5.399,39050.96,44253.11,34035.53,1.12
2018-03-15,5.58,5.6,5.53,5.42,34172.54,-0.07,-1.25,5.596,5.548,5.357,30229.41,40262.21,31983.43,0.54
2018-03-14,5.59,5.68,5.61,5.55,23339.01,0.0,0.0,5.586,5.525,5.328,28427.5,39466.86,32246.88,0.37
2018-03-13,5.65,5.74,5.62,5.56,25031.8,-0.05,-0.88,5.556,5.489,5.288,33991.9,39279.38,33771.03,0.4
2018-03-12,5.54,5.68,5.67,5.51,41566.47,0.12,2.16,5.552,5.453,5.245,38601.14,38963.1,34850.54,0.66
2018-03-09,5.5,5.57,5.55,5.42,27037.22,0.06,1.09,5.536,5.411,5.21,49455.25,37024.65,34674.07,0.43
2018-03-08,5.48,5.6,5.48,5.44,25163.01,0.01,0.18,5.5,5.374,5.184,50295.01,36737.12,37425.65,0.4
2018-03-07,5.54,5.58,5.46,5.45,51161.0,-0.14,-2.5,5.464,5.347,5.166,50506.21,36397.07,39805.51,0.81
