date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,30.65,31.18,30.16,30.16,16183.86,-0.29,-0.95,30.962,30.752,29.555,25178.23,31539.45,27177.87,7.53
2018-04-16,30.55,31.3,30.45,30.1,16073.49,-0.39,-1.26,31.11,30.631,29.457,30851.78,31734.24,27087.49,7.48
2018-04-13,31.13,31.88,30.84,30.75,18077.32,-0.34,-1.09,31.374,30.437,29.342,38584.99,32211.19,27551.01,8.41
2018-04-12,32.38,32.79,31.18,30.67,29720.64,-1.0,-3.11,31.306,30.192,29.249,41666.2,32396.38,27756.77,13.82
2018-04-11,30.59,33.96,32.18,30.16,45835.85,1.28,4.14,31.096,29.878,29.12,42620.0,31603.45,27767.69,21.32
2018-04-10,30.66,30.9,30.9,29.02,44551.62,-0.87,-2.74,30.542,29.382,29.004,37900.66,29064.93,27438.4,20.72
2018-04-09,30.23,33.55,31.77,29.98,54739.52,1.27,4.16,30.152,28.94,28.979,32616.69,27416.1,27274.99,25.46
2018-04-04,30.15,31.28,30.5,29.72,33483.35,0.37,1.23,29.5,28.705,28.83,25837.39,24517.51,26561.11,15.57
2018-04-03,28.66,30.8,30.13,28.45,34489.66,0.72,2.45,29.078,28.514,28.69,23126.56,24193.81,25957.87,16.04
2018-04-02,29.04,29.86,29.41,28.9,22239.17,0.46,1.59,28.66,28.439,28.56,20586.89,23122.81,25487.86,10.34
2018-03-30,28.68,29.39,28.95,28.53,18131.77,0.44,1.54,28.222,28.357,28.469,20229.2,22816.29,26067.02,8.43
2018-03-29,28.6,29.2,28.51,27.99,20843.0,0.12,0.42,27.728,28.283,28.317,22215.5,22440.74,25916.73,9.69
2018-03-28,27.53,28.92,28.39,27.41,19929.19,0.35,1.25,27.91,28.246,28.216,23197.64,22890.82,25748.36,9.27
2018-03-27,27.52,28.33,28.04,27.45,21791.34,0.82,3.01,27.95,28.305,28.085,25261.06,23117.17,25661.5,10.14
2018-03-26,26.1,27.32,27.22,24.31,20450.68,0.74,2.79,28.218,28.361,28.009,25658.72,23931.94,25633.59,9.51
2018-03-23,27.84,28.56,26.48,26.48,28063.3,-2.94,-9.99,28.492,28.625,27.966,25403.38,25811.86,25667.82,13.05
2018-03-22,28.4,29.7,29.42,28.4,25753.68,0.83,2.9,28.838,29.017,27.921,22665.98,27133.87,24938.08,11.98
2018-03-21,29.47,29.98,28.59,28.52,30246.31,-0.79,-2.69,28.582,28.954,27.71,22584.01,28604.71,24209.19,14.07
2018-03-20,28.28,29.38,29.38,28.01,23779.61,0.79,2.76,28.66,28.865,27.517,20973.27,27721.93,23166.94,11.06
2018-03-19,28.01,28.98,28.59,27.0,19173.99,0.38,1.35,28.504,28.68,27.314,22205.17,27852.92,22975.93,8.92
2018-03-16,28.11,28.63,28.21,27.96,14376.29,0.07,0.25,28.758,28.581,27.193,26220.35,29317.74,23403.15,6.69
2018-03-15,28.59,28.59,28.14,27.31,25343.85,-0.84,-2.9,29.196,28.35,27.07,31601.77,29392.71,24387.7,11.79
2018-03-14,28.86,29.5,28.98,28.31,22192.62,0.38,1.33,29.326,28.186,26.927,34625.41,28605.89,24610.49,10.32
2018-03-13,29.57,29.85,28.6,28.59,29939.09,-1.26,-4.22,29.07,27.865,26.753,34470.59,28205.84,25462.45,13.93
2018-03-12,30.52,30.57,29.86,29.11,39249.88,-0.54,-1.78,28.856,27.656,26.482,33500.67,27335.24,25103.39,18.26
2018-03-09,28.8,31.26,30.4,28.68,41283.41,1.61,5.59,28.404,27.307,26.277,32415.14,25523.78,23831.99,19.2
2018-03-08,27.69,29.2,28.79,27.52,40462.07,1.09,3.94,27.504,26.825,26.098,27183.65,22742.28,22529.43,18.82
2018-03-07,27.6,27.73,27.7,27.2,21418.51,0.17,0.62,27.046,26.466,26.024,22586.37,19813.66,21713.74,9.96
2018-03-06,27.11,27.95,27.53,27.06,25089.46,-0.07,-0.25,26.66,26.169,26.07,21941.09,18611.96,22092.23,11.67
2018-03-05,26.59,28.19,27.6,26.42,33822.25,1.7,6.56,26.456,25.947,26.249,21169.82,18098.93,21628.91,15.73
2018-03-02,26.22,26.38,25.9,25.83,15125.97,-0.6,-2.26,26.21,25.804,26.425,18632.41,17488.56,21052.15,7.04
2018-03-01,25.88,26.59,26.5,25.8,17475.68,0.73,2.83,26.146,25.79,26.674,18300.91,19382.69,21479.79,8.13
2018-02-28,26.03,26.11,25.77,25.08,18192.09,-0.74,-2.79,25.886,25.668,26.924,17040.95,20615.09,22231.13,8.46
2018-02-27,26.33,27.07,26.51,26.1,21233.09,0.14,0.53,25.678,25.641,27.219,15282.82,22719.06,22643.55,9.88
2018-02-26,26.0,26.64,26.37,25.76,21135.22,0.79,3.09,25.438,25.308,27.452,15028.05,22871.53,23084.26,9.83
2018-02-23,25.1,25.63,25.58,24.88,13468.46,0.38,1.51,25.398,25.246,27.697,16344.71,22140.21,24335.03,6.26
2018-02-22,25.05,25.29,25.2,24.71,11175.9,0.47,1.9,25.434,25.37,28.083,20464.48,22316.58,27116.34,5.2
2018-02-14,25.29,25.5,24.73,24.66,9401.45,-0.58,-2.29,25.45,25.581,28.436,24189.23,23613.82,28009.88,4.37
2018-02-13,26.05,26.29,25.31,25.17,19959.23,-0.86,-3.29,25.604,25.97,28.854,30155.3,25572.5,30077.58,9.28
2018-02-12,26.31,26.59,26.17,25.72,27718.5,0.41,1.59,25.178,26.551,29.185,30715.01,25158.88,30794.34,12.89
2018-02-09,24.3,26.35,25.76,24.06,34067.3,0.48,1.9,25.094,27.046,29.427,27935.72,24615.74,30953.35,15.85
2018-02-08,25.35,25.91,25.28,25.05,29799.65,-0.22,-0.86,25.306,27.558,29.705,24168.69,23576.88,30907.02,13.86
2018-02-07,23.94,25.5,25.5,23.11,39231.83,2.32,10.01,25.712,28.18,30.072,23038.42,23847.17,31154.36,18.25
2018-02-06,24.68,25.6,23.18,23.18,22757.76,-2.57,-9.98,26.336,28.797,30.433,20989.69,22568.03,31453.85,10.59
2018-02-05,26.31,26.97,25.75,25.51,13822.04,-1.07,-3.99,27.924,29.595,30.989,19602.76,23297.0,33501.73,6.43
2018-02-02,26.98,27.42,26.82,26.31,15232.17,-0.49,-1.79,28.998,30.148,31.379,21295.77,26529.85,34903.53,7.08
2018-02-01,28.5,28.95,27.31,27.05,24148.31,-1.31,-4.58,29.81,30.796,31.676,22985.07,31916.1,36583.22,11.23
2018-01-31,30.9,30.9,28.62,28.55,28988.17,-2.5,-8.03,30.648,31.29,32.018,24655.92,32405.94,38236.85,13.48
2018-01-30,31.13,31.38,31.12,30.83,15823.11,0.0,0.0,31.258,31.738,32.303,24146.38,34582.65,41070.17,7.36
2018-01-29,30.9,31.3,31.12,30.2,22287.11,0.24,0.78,31.266,31.819,32.512,26991.23,36429.81,42578.11,10.37
2018-01-26,31.0,31.4,30.88,30.64,23678.67,-0.62,-1.97,31.298,31.807,32.56,31763.92,37290.95,44839.51,11.01
2018-01-25,31.5,32.47,31.5,31.21,32502.52,-0.17,-0.54,31.782,31.852,32.768,40847.13,38237.15,48283.29,15.12
2018-01-24,31.15,31.91,31.67,30.88,26440.48,0.51,1.64,31.932,31.963,32.848,40155.96,38461.55,50344.32,12.3
2018-01-23,31.12,31.68,31.16,30.5,30047.38,-0.12,-0.38,32.218,32.068,32.867,45018.93,40339.67,52271.72,13.98
2018-01-22,32.77,32.77,31.28,30.28,46150.57,-2.02,-6.07,32.372,32.382,32.866,45868.38,43706.46,52980.03,21.47
2018-01-19,32.07,35.48,33.3,32.07,69094.72,1.05,3.26,32.316,32.609,32.809,42817.98,43277.21,52420.1,32.14
2018-01-18,33.11,33.24,32.25,32.12,29046.64,-0.85,-2.57,31.922,32.556,32.646,35627.17,41250.34,50772.1,13.51
2018-01-17,31.81,33.65,33.1,31.72,50755.34,1.17,3.66,31.994,32.746,32.551,36767.15,44067.76,51170.14,23.61
2018-01-16,30.75,32.16,31.93,30.65,34294.62,0.93,3.0,31.918,32.868,32.475,35660.41,47557.68,50026.61,15.95
2018-01-15,31.32,31.7,31.0,30.01,30898.57,-0.33,-1.05,32.392,33.204,32.46,41544.55,48726.41,50578.81,14.37
2018-01-12,32.2,32.79,31.33,31.19,33140.68,-1.28,-3.92,32.902,33.312,32.565,43736.44,52388.07,52298.37,15.41
2018-01-11,32.3,33.41,32.61,31.6,34746.54,-0.11,-0.34,33.19,33.684,32.76,46873.52,58329.43,54262.37,16.16
2018-01-10,33.84,33.93,32.72,32.03,45221.63,-1.58,-4.61,33.498,33.732,32.863,51368.37,62227.09,56541.44,21.03
2018-01-09,33.15,34.88,34.3,32.86,63715.33,0.75,2.23,33.818,33.665,33.071,59454.94,64203.78,59598.62,29.64
2018-01-08,33.1,33.55,33.55,31.9,41858.04,0.78,2.38,34.016,33.35,33.405,55908.28,62253.59,57155.72,19.47
2018-01-05,34.36,34.6,32.77,32.73,48826.04,-1.38,-4.04,33.722,33.008,33.59,61039.69,61562.98,55163.91,22.71
2018-01-04,33.11,34.53,34.15,33.04,57220.8,-0.17,-0.49,34.178,32.737,33.645,69785.34,60293.85,52742.71,26.61
2018-01-03,36.35,36.37,34.32,33.58,85654.51,-0.97,-2.75,33.966,32.355,33.476,73085.81,58272.52,49890.43,39.84
2018-01-02,32.4,35.29,35.29,32.22,45982.0,3.21,10.01,33.512,32.082,33.159,68952.62,52495.55,45611.99,21.39
2017-12-29,34.4,34.5,32.08,31.57,67515.08,-2.97,-8.47,32.684,31.716,32.667,68598.91,52431.2,43313.88,31.4
2017-12-28,32.56,36.18,35.05,32.4,92554.32,1.96,5.92,32.294,31.817,32.219,62086.28,52208.68,39942.63,43.05
2017-12-27,32.5,33.8,33.09,32.06,73723.12,1.04,3.25,31.296,31.835,32.07,50802.36,50195.3,37173.6,34.29
2017-12-26,30.75,33.19,32.05,30.63,64988.56,0.9,2.89,30.744,31.994,32.013,43459.24,50855.79,35143.07,30.23
2017-12-25,29.7,31.28,31.15,29.3,44213.46,1.02,3.38,30.652,32.477,32.011,36038.47,54993.46,33387.45,20.56
2017-12-22,30.0,31.28,30.13,29.8,34951.95,0.07,0.23,30.748,33.46,32.065,36263.5,52057.85,32710.82,16.26
2017-12-21,30.15,30.66,30.06,29.08,36134.72,-0.27,-0.89,31.34,34.172,32.194,42331.07,48764.83,32561.42,16.81
2017-12-20,31.81,31.82,30.33,29.92,37007.52,-1.26,-3.99,32.374,34.552,32.346,49588.24,45191.56,32306.18,17.21
2017-12-19,31.4,31.98,31.59,31.38,27884.72,-0.04,-0.13,33.244,34.597,32.502,58252.35,41508.33,31944.54,12.97
2017-12-18,33.2,33.3,31.63,31.39,45338.57,-1.46,-4.41,34.302,34.236,32.578,73948.45,38728.44,32282.86,21.09
2017-12-15,34.6,34.7,33.09,33.02,65289.82,-2.14,-6.07,36.172,33.617,32.664,67852.2,34196.57,31095.97,30.37
2017-12-14,34.55,35.5,35.23,33.89,72420.59,0.55,1.59,37.004,32.621,32.621,55198.58,27676.59,27676.59,33.68
2017-12-13,35.01,35.95,34.68,34.0,80328.03,-2.2,-5.96,36.73,32.331,32.331,40794.88,22705.03,22705.03,37.36
2017-12-12,40.18,40.18,36.88,36.88,106365.26,-4.1,-10.01,35.95,32.038,32.038,24764.31,15502.16,15502.16,49.47
2017-12-11,40.98,40.98,40.98,40.98,14857.32,3.73,10.01,34.17,31.346,31.346,3508.43,2521.71,2521.71,6.91
2017-12-08,37.25,37.25,37.25,37.25,2021.72,3.39,10.01,31.062,29.74,29.74,540.93,465.78,465.78,0.94
2017-12-07,33.86,33.86,33.86,33.86,402.05,3.08,10.01,28.238,28.238,28.238,154.59,154.59,154.59,0.19
2017-12-06,30.78,30.78,30.78,30.78,175.18,2.8,10.01,26.833,26.833,26.833,92.73,92.73,92.73,0.08
2017-12-05,27.98,27.98,27.98,27.98,85.9,2.54,9.98,25.517,25.517,25.517,65.24,65.24,65.24,0.04
2017-12-04,25.44,25.44,25.44,25.44,19.78,2.31,9.99,24.285,24.285,24.285,54.92,54.92,54.92,0.01
2017-12-01,21.2,23.13,23.13,21.2,90.05,7.07,44.02,23.13,23.13,23.13,90.05,90.05,90.05,0.04
