date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,5.66,5.69,5.45,5.43,46086.65,-0.18,-3.2,5.662,5.586,5.507,77020.94,56826.39,43652.04,0.81
2018-04-16,5.71,5.73,5.63,5.58,45541.52,-0.1,-1.75,5.678,5.598,5.503,78133.44,55842.91,42392.84,0.8
2018-04-13,5.81,5.9,5.73,5.7,75809.99,-0.12,-2.05,5.642,5.582,5.492,73006.46,53383.73,41174.92,1.33
2018-04-12,5.63,6.18,5.85,5.61,151816.25,0.2,3.54,5.588,5.556,5.478,65886.64,49821.6,39229.91,2.66
2018-04-11,5.58,5.66,5.65,5.56,65850.31,0.12,2.17,5.528,5.515,5.465,41648.36,37756.61,34754.2,1.16
2018-04-10,5.53,5.63,5.53,5.42,51649.12,0.08,1.47,5.51,5.474,5.462,36631.83,33950.97,33702.42,0.91
2018-04-09,5.4,5.48,5.45,5.37,19906.62,-0.01,-0.18,5.518,5.435,5.459,33552.37,33006.43,33453.94,0.35
2018-04-04,5.55,5.66,5.46,5.44,40210.88,-0.09,-1.62,5.522,5.437,5.453,33760.99,32912.81,33101.6,0.71
2018-04-03,5.47,5.6,5.55,5.39,30624.86,-0.01,-0.18,5.524,5.437,5.444,33756.57,31810.86,32185.3,0.54
2018-04-02,5.58,5.64,5.56,5.51,40767.68,-0.01,-0.18,5.502,5.44,5.434,33864.86,33023.7,32497.17,0.72
2018-03-30,5.51,5.57,5.57,5.49,36251.83,0.1,1.83,5.438,5.427,5.418,31270.11,30477.7,31217.5,0.64
2018-03-29,5.51,5.53,5.47,5.42,20949.72,0.0,0.0,5.352,5.407,5.402,32460.48,28942.77,30675.78,0.37
2018-03-28,5.4,5.56,5.47,5.34,40188.77,0.03,0.55,5.352,5.401,5.395,32064.63,28966.12,31205.31,0.71
2018-03-27,5.3,5.44,5.44,5.25,31166.32,0.2,3.82,5.35,5.4,5.382,29865.14,28638.22,30467.46,0.55
2018-03-26,5.07,5.24,5.24,5.0,27793.91,0.1,1.95,5.378,5.414,5.371,32182.54,31751.78,30021.72,0.49
2018-03-23,5.38,5.48,5.14,5.06,42203.67,-0.33,-6.03,5.416,5.45,5.368,29685.29,33453.87,29898.3,0.74
2018-03-22,5.47,5.54,5.47,5.42,18970.48,0.01,0.18,5.462,5.482,5.365,25425.06,33901.45,28368.18,0.33
2018-03-21,5.55,5.63,5.46,5.46,29191.33,-0.12,-2.15,5.45,5.469,5.345,25867.61,33290.4,27991.8,0.51
2018-03-20,5.42,5.66,5.58,5.38,42753.32,0.15,2.76,5.45,5.451,5.324,27411.29,32559.74,27080.51,0.75
2018-03-19,5.37,5.47,5.43,5.34,15307.64,0.06,1.12,5.45,5.427,5.296,31321.02,31970.63,25816.04,0.27
2018-03-16,5.43,5.48,5.37,5.36,20902.55,-0.04,-0.74,5.484,5.408,5.274,37222.45,31957.3,25880.88,0.37
2018-03-15,5.46,5.47,5.41,5.32,21183.19,-0.05,-0.92,5.502,5.396,5.249,42377.84,32408.8,25951.12,0.37
2018-03-14,5.5,5.54,5.46,5.45,36909.75,-0.12,-2.15,5.488,5.388,5.23,40713.19,33444.49,25722.87,0.65
2018-03-13,5.6,5.96,5.58,5.49,62301.97,-0.02,-0.36,5.452,5.363,5.205,37708.18,32296.7,24809.23,1.09
2018-03-12,5.5,5.63,5.6,5.44,44814.78,0.14,2.56,5.404,5.327,5.167,32620.24,28291.66,22984.62,0.79
2018-03-09,5.32,5.53,5.46,5.31,46679.52,0.12,2.25,5.332,5.286,5.141,26692.15,26342.72,21363.92,0.82
2018-03-08,5.25,5.35,5.34,5.25,12859.92,0.06,1.14,5.29,5.247,5.121,22439.75,22834.91,20020.56,0.23
2018-03-07,5.33,5.47,5.28,5.26,21884.71,-0.06,-1.12,5.288,5.221,5.112,26175.8,22693.2,21160.56,0.38
2018-03-06,5.27,5.45,5.34,5.25,36862.27,0.1,1.91,5.274,5.196,5.116,26885.21,21601.28,21293.46,0.65
2018-03-05,5.25,5.28,5.24,5.2,15174.33,-0.01,-0.19,5.25,5.164,5.125,23963.08,19661.45,20444.51,0.27
2018-03-02,5.32,5.39,5.25,5.24,25417.54,-0.08,-1.5,5.24,5.14,5.143,25993.29,19804.47,20961.28,0.45
2018-03-01,5.17,5.35,5.33,5.16,31540.14,0.12,2.3,5.204,5.101,5.162,23230.08,19493.44,20918.5,0.55
2018-02-28,5.15,5.29,5.21,5.13,25431.79,-0.01,-0.19,5.154,5.072,5.179,19210.61,18001.25,21125.59,0.45
2018-02-27,5.18,5.23,5.22,5.13,22251.58,0.03,0.58,5.118,5.046,5.202,16317.35,17321.75,21729.87,0.39
2018-02-26,5.11,5.2,5.19,5.06,25325.42,0.12,2.37,5.078,5.006,5.22,15359.82,17677.58,21487.78,0.44
2018-02-23,5.09,5.15,5.07,5.04,11601.45,-0.01,-0.2,5.04,4.995,5.238,13615.65,16385.12,21738.44,0.2
2018-02-22,5.2,5.2,5.08,5.03,11442.79,0.05,0.99,4.998,4.995,5.261,15756.81,17206.2,23468.19,0.2
2018-02-14,5.06,5.08,5.03,5.01,10965.52,0.01,0.2,4.99,5.002,5.281,16791.89,19627.92,23770.63,0.19
2018-02-13,5.0,5.16,5.02,4.98,17463.91,0.02,0.4,4.974,5.035,5.305,18326.16,20985.63,24414.27,0.31
2018-02-12,4.86,5.01,5.0,4.86,16604.56,0.14,2.88,4.934,5.085,5.324,19995.33,21227.57,24230.85,0.29
2018-02-09,4.93,5.04,4.86,4.83,22307.26,-0.18,-3.57,4.95,5.145,5.344,19154.6,22118.09,24844.16,0.39
2018-02-08,4.97,5.07,5.04,4.95,16618.22,0.09,1.82,4.992,5.222,5.382,18655.59,22343.57,26208.34,0.29
2018-02-07,4.85,5.05,4.95,4.81,18636.84,0.13,2.7,5.014,5.286,5.404,22463.95,24249.93,26063.55,0.33
2018-02-06,5.01,5.08,4.82,4.81,25809.78,-0.26,-5.12,5.096,5.357,5.428,23645.11,26137.98,26209.4,0.45
2018-02-05,5.01,5.11,5.08,5.0,12400.91,0.01,0.2,5.236,5.433,5.464,22459.81,25297.99,26129.06,0.22
2018-02-02,5.1,5.17,5.07,5.03,19812.2,-0.08,-1.55,5.34,5.48,5.487,25081.58,27091.75,26411.49,0.35
2018-02-01,5.31,5.4,5.15,5.15,35660.03,-0.21,-3.92,5.452,5.526,5.513,26031.54,29730.17,26112.96,0.63
2018-01-31,5.52,5.53,5.36,5.36,24542.62,-0.16,-2.9,5.558,5.56,5.534,26035.91,27913.34,25390.55,0.43
2018-01-30,5.56,5.66,5.52,5.51,19883.27,-0.08,-1.43,5.618,5.574,5.545,28630.85,27842.91,26398.34,0.35
2018-01-29,5.63,5.65,5.6,5.54,25509.8,-0.03,-0.53,5.63,5.562,5.542,28136.18,27234.13,26262.13,0.45
2018-01-26,5.69,5.75,5.63,5.62,24561.99,-0.05,-0.88,5.62,5.543,5.532,29101.93,27570.23,25672.85,0.43
2018-01-25,5.65,5.75,5.68,5.61,35681.89,0.02,0.35,5.6,5.542,5.517,33428.81,30073.12,25109.78,0.63
2018-01-24,5.56,5.7,5.66,5.56,37517.28,0.08,1.43,5.562,5.521,5.499,29790.76,27877.18,24033.95,0.66
2018-01-23,5.55,5.58,5.58,5.49,17409.95,0.03,0.54,5.53,5.499,5.484,27054.97,26280.82,22756.94,0.31
2018-01-22,5.42,5.58,5.55,5.38,30338.52,0.02,0.36,5.494,5.495,5.472,26332.07,26960.13,22789.84,0.53
2018-01-19,5.65,5.73,5.53,5.49,46196.39,0.04,0.73,5.466,5.493,5.467,26038.53,25731.22,21773.86,0.81
2018-01-18,5.49,5.56,5.49,5.45,17491.64,-0.01,-0.18,5.484,5.499,5.465,26717.43,22495.75,20192.39,0.31
2018-01-17,5.4,5.59,5.5,5.35,23838.36,0.1,1.85,5.48,5.508,5.462,25963.6,22867.77,20100.11,0.42
2018-01-16,5.38,5.45,5.4,5.37,13795.44,-0.01,-0.18,5.468,5.516,5.463,25506.67,24953.77,19591.59,0.24
2018-01-15,5.56,5.6,5.41,5.4,28870.82,-0.21,-3.74,5.496,5.522,5.468,27588.18,25290.12,19684.02,0.51
2018-01-12,5.46,5.72,5.62,5.44,49590.89,0.15,2.74,5.52,5.521,5.476,25423.91,23775.48,19262.43,0.87
2018-01-11,5.41,5.49,5.47,5.38,13722.47,0.03,0.55,5.514,5.492,5.471,18274.06,20146.44,17408.06,0.24
2018-01-10,5.51,5.53,5.44,5.4,21553.75,-0.1,-1.8,5.536,5.477,5.471,19771.94,20190.72,17575.47,0.38
2018-01-09,5.5,5.64,5.54,5.5,24202.99,0.01,0.18,5.564,5.469,5.469,24400.87,19233.05,17414.86,0.42
2018-01-08,5.56,5.6,5.53,5.48,18049.47,-0.06,-1.07,5.548,5.448,5.472,22992.06,18619.55,17128.26,0.32
2018-01-05,5.57,5.6,5.59,5.53,13841.63,0.01,0.18,5.522,5.441,5.474,22127.04,17816.49,16954.95,0.24
2018-01-04,5.52,5.6,5.58,5.51,21211.88,0.0,0.0,5.47,5.43,5.47,22018.82,17889.03,16832.41,0.37
2018-01-03,5.48,5.77,5.58,5.48,44698.4,0.12,2.2,5.418,5.415,5.468,20609.49,17332.44,16569.74,0.78
2018-01-02,5.41,5.48,5.46,5.34,17158.94,0.06,1.11,5.374,5.41,5.462,14065.23,14229.4,16278.77,0.3
2017-12-29,5.33,5.41,5.4,5.32,13724.36,0.07,1.31,5.348,5.414,5.476,14247.04,14077.91,16412.0,0.24
2017-12-28,5.34,5.36,5.33,5.3,13300.52,0.01,0.19,5.36,5.431,5.499,13505.94,14749.38,16975.81,0.23
2017-12-27,5.38,5.39,5.32,5.3,14165.23,-0.04,-0.75,5.39,5.449,5.52,13759.24,14669.68,17253.02,0.25
2017-12-26,5.33,5.37,5.36,5.31,11977.11,0.03,0.56,5.412,5.464,5.543,14055.4,14960.23,17562.09,0.21
2017-12-25,5.47,5.47,5.33,5.33,18068.0,-0.13,-2.38,5.446,5.469,5.563,14393.58,15596.67,17770.76,0.32
2017-12-22,5.47,5.5,5.46,5.44,10018.86,-0.02,-0.36,5.48,5.496,5.582,13908.78,15636.97,18402.06,0.18
