date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,7.02,7.02,6.9,6.85,11107.0,-0.06,-0.86,7.006,7.107,7.141,11696.36,22067.22,24304.28,0.31
2018-04-16,6.95,7.09,6.96,6.91,12589.0,-0.04,-0.57,7.042,7.136,7.156,12057.68,23877.15,24752.94,0.35
2018-04-13,7.05,7.09,7.0,6.98,8686.0,-0.04,-0.57,7.07,7.151,7.174,13965.08,23854.29,24954.59,0.24
2018-04-12,7.1,7.15,7.04,7.03,10079.78,-0.09,-1.26,7.118,7.16,7.188,18192.68,24553.93,25460.89,0.28
2018-04-11,7.09,7.25,7.13,7.06,16020.0,0.05,0.71,7.174,7.175,7.209,22739.85,26227.12,25863.7,0.45
2018-04-10,7.1,7.16,7.08,7.03,12913.6,-0.02,-0.28,7.208,7.172,7.225,32438.08,27592.82,28536.36,0.36
2018-04-09,7.15,7.19,7.1,7.02,22126.0,-0.14,-1.93,7.23,7.158,7.234,35696.62,29631.05,29285.26,0.61
2018-04-04,7.2,7.31,7.24,7.16,29824.0,-0.08,-1.09,7.232,7.188,7.239,33743.51,33989.03,28909.07,0.83
2018-04-03,7.2,7.34,7.32,7.12,32815.67,0.02,0.27,7.202,7.19,7.235,30915.19,33046.82,28053.76,0.91
2018-04-02,7.15,7.7,7.3,7.1,64511.12,0.11,1.53,7.176,7.183,7.23,29714.39,31518.86,27078.58,1.79
2018-03-30,7.13,7.19,7.19,6.99,29206.33,0.08,1.12,7.136,7.174,7.222,22747.57,26541.35,24277.27,0.81
2018-03-29,7.1,7.15,7.11,7.06,12360.42,0.02,0.28,7.086,7.176,7.224,23565.48,25628.74,23311.16,0.34
2018-03-28,7.12,7.15,7.09,7.05,15682.42,-0.1,-1.39,7.144,7.197,7.229,34234.54,26054.9,23489.66,0.44
2018-03-27,7.08,7.2,7.19,7.0,26811.65,0.09,1.27,7.178,7.215,7.235,35178.46,26367.85,23697.29,0.74
2018-03-26,6.72,7.13,7.1,6.48,29677.01,0.16,2.31,7.19,7.242,7.236,33323.33,25500.29,23061.06,0.82
2018-03-23,7.25,7.27,6.94,6.8,33295.9,-0.46,-6.22,7.212,7.278,7.243,30335.13,29479.91,23964.44,0.92
2018-03-22,7.22,7.44,7.4,7.19,65705.73,0.14,1.93,7.266,7.309,7.248,27691.99,28939.47,22751.69,1.83
2018-03-21,7.25,7.36,7.26,7.22,20402.0,0.01,0.14,7.25,7.289,7.231,17875.25,23829.11,20025.02,0.57
2018-03-20,7.18,7.28,7.25,7.15,17536.0,0.04,0.56,7.252,7.279,7.216,17557.25,23060.7,19415.02,0.49
2018-03-19,7.21,7.23,7.21,7.14,14736.0,0.0,0.0,7.294,7.276,7.199,17677.25,22638.3,18976.47,0.41
2018-03-16,7.3,7.3,7.21,7.17,20080.24,-0.11,-1.5,7.344,7.27,7.183,28624.69,22013.2,18787.64,0.56
2018-03-15,7.26,7.33,7.32,7.16,16622.0,0.05,0.69,7.352,7.271,7.161,30186.95,20993.58,18823.22,0.46
2018-03-14,7.44,7.44,7.27,7.27,18812.0,-0.19,-2.55,7.328,7.261,7.147,29782.97,20924.42,18684.15,0.52
2018-03-13,7.44,7.48,7.46,7.37,18136.0,0.0,0.0,7.306,7.255,7.133,28564.16,21026.72,18718.72,0.5
2018-03-12,7.29,7.49,7.46,7.26,69473.2,0.21,2.9,7.258,7.229,7.11,27599.36,20621.82,19081.32,1.93
2018-03-09,7.17,7.29,7.25,7.17,27891.57,0.05,0.69,7.196,7.208,7.108,15401.72,18448.97,16549.91,0.77
2018-03-08,7.12,7.22,7.2,7.12,14602.06,0.04,0.56,7.19,7.186,7.124,11800.2,16563.91,16945.74,0.41
2018-03-07,7.18,7.24,7.16,7.15,12717.96,-0.06,-0.83,7.194,7.172,7.155,12065.88,16220.93,19483.06,0.35
2018-03-06,7.15,7.24,7.22,7.15,13312.0,0.07,0.98,7.204,7.153,7.187,13489.29,15769.34,19957.36,0.37
2018-03-05,7.22,7.22,7.15,7.13,8485.0,-0.07,-0.97,7.2,7.122,7.223,13644.29,15314.64,20773.41,0.24
2018-03-02,7.2,7.23,7.22,7.16,9884.0,0.0,0.0,7.22,7.096,7.261,21496.21,15562.07,21972.03,0.27
2018-03-01,7.19,7.25,7.22,7.13,15930.43,0.01,0.14,7.182,7.05,7.295,21327.61,16652.87,22294.58,0.44
2018-02-28,7.18,7.26,7.21,7.12,19835.01,0.01,0.14,7.15,7.032,7.331,20375.98,16443.88,22324.71,0.55
2018-02-27,7.16,7.36,7.2,7.16,14087.01,-0.05,-0.69,7.102,7.01,7.369,18049.38,16410.71,21942.06,0.39
2018-02-26,7.02,7.32,7.25,7.01,47744.62,0.22,3.13,7.044,6.991,7.411,16984.99,17540.81,23272.81,1.33
2018-02-23,7.06,7.06,7.03,6.97,9041.0,-0.03,-0.42,6.972,7.007,7.447,9627.92,14650.85,23214.98,0.25
2018-02-22,7.0,7.06,7.06,6.92,11172.28,0.09,1.29,6.918,7.062,7.487,11978.12,17327.57,25321.03,0.31
2018-02-14,6.97,6.99,6.97,6.82,8202.0,0.06,0.87,6.914,7.137,7.524,12511.78,22745.18,26683.67,0.23
