,date,open,close,high,low,volume,code
0,2017-12-18,16.58,18.09,18.09,16.58,89.0,002919
1,2017-12-19,19.9,19.9,19.9,19.9,36.0,002919
2,2017-12-20,21.89,21.89,21.89,21.89,60.0,002919
3,2017-12-21,24.08,24.08,24.08,24.08,111.0,002919
4,2017-12-22,26.49,26.49,26.49,26.49,293.0,002919
5,2017-12-25,29.14,29.14,29.14,29.14,1349.0,002919
6,2017-12-26,32.05,32.05,32.05,32.05,2554.0,002919
7,2017-12-27,35.26,35.26,35.26,35.26,1974.0,002919
8,2018-01-02,38.79,38.79,38.79,38.79,1619.0,002919
9,2018-01-03,42.67,42.67,42.67,42.67,972.0,002919
10,2018-01-04,46.94,42.17,46.94,40.3,135782.0,002919
11,2018-01-05,40.0,40.42,41.68,39.6,92745.0,002919
12,2018-01-08,39.5,41.85,42.28,39.03,97513.0,002919
13,2018-01-09,41.01,40.55,41.61,39.5,74774.0,002919
14,2018-01-10,39.01,40.57,41.79,37.95,93259.0,002919
15,2018-01-11,39.0,44.25,44.63,38.5,125044.0,002919
16,2018-01-12,42.4,39.83,42.8,39.83,88296.0,002919
17,2018-01-15,36.99,35.85,37.85,35.85,71618.0,002919
18,2018-01-16,35.01,35.63,36.99,34.6,59413.0,002919
19,2018-01-17,35.2,35.83,36.49,35.2,45289.0,002919
20,2018-01-18,35.47,34.48,35.5,34.3,40966.0,002919
21,2018-01-19,34.51,34.68,35.5,34.49,35882.0,002919
22,2018-01-22,34.8,32.67,34.8,32.2,39825.0,002919
23,2018-01-23,32.49,35.94,35.94,32.3,64649.0,002919
24,2018-01-24,35.88,36.28,37.89,35.08,87282.0,002919
25,2018-01-25,35.5,37.19,37.99,35.21,74299.0,002919
26,2018-01-26,36.6,34.68,36.93,34.0,52532.0,002919
27,2018-01-29,34.72,34.87,35.78,33.55,38948.0,002919
28,2018-01-30,34.18,35.4,35.58,33.9,37296.0,002919
29,2018-01-31,35.0,32.85,35.62,32.7,42072.0,002919
30,2018-02-01,32.0,30.73,32.79,29.98,38364.0,002919
31,2018-02-02,30.7,31.03,31.81,29.21,31881.0,002919
32,2018-02-05,29.55,27.96,30.0,27.93,34491.0,002919
33,2018-02-06,26.56,25.16,27.3,25.16,34958.0,002919
34,2018-02-07,26.0,25.9,26.3,23.9,39010.0,002919
35,2018-02-08,25.49,26.27,27.36,25.31,30267.0,002919
36,2018-02-09,25.14,25.1,26.12,24.6,24532.0,002919
37,2018-02-12,26.15,25.96,26.67,25.3,20144.0,002919
38,2018-02-13,26.34,26.2,27.08,25.73,30406.0,002919
39,2018-02-14,25.99,25.77,26.78,25.65,14319.0,002919
40,2018-02-22,26.0,26.57,26.76,26.0,14129.0,002919
41,2018-02-23,26.65,27.05,27.5,26.4,20451.0,002919
42,2018-02-26,27.49,29.5,29.76,27.4,46141.0,002919
43,2018-02-27,28.89,29.49,30.2,28.65,45664.0,002919
44,2018-02-28,28.99,28.77,29.21,28.61,21543.0,002919
45,2018-03-01,28.83,28.93,29.1,28.4,16993.0,002919
46,2018-03-02,29.0,29.93,30.75,28.75,41881.0,002919
47,2018-03-05,29.7,29.96,30.42,29.4,33842.0,002919
48,2018-03-06,30.0,30.21,30.64,29.88,25828.0,002919
49,2018-03-07,30.29,30.95,31.38,30.0,26112.0,002919
50,2018-03-08,30.7,32.5,33.78,30.7,47896.0,002919
51,2018-03-09,32.4,32.21,32.88,31.83,32480.0,002919
52,2018-03-12,32.01,32.6,32.8,31.89,25462.0,002919
53,2018-03-13,32.46,32.15,33.6,31.91,43372.0,002919
54,2018-03-14,31.7,33.44,35.25,31.21,65671.0,002919
55,2018-03-15,33.4,32.97,33.44,31.2,47147.0,002919
56,2018-03-16,32.9,31.73,32.91,30.0,26470.0,002919
57,2018-03-19,31.16,32.06,33.0,31.16,36931.0,002919
58,2018-03-20,31.38,32.73,32.83,30.68,34200.0,002919
59,2018-03-21,32.8,33.0,34.0,32.5,50888.0,002919
60,2018-03-22,32.92,36.3,36.3,32.66,92749.0,002919
61,2018-03-23,35.58,37.78,38.68,33.9,125089.0,002919
62,2018-03-26,36.2,41.55,41.56,35.3,116773.0,002919
63,2018-03-27,40.5,40.02,43.0,38.2,120244.0,002919
64,2018-03-28,37.83,36.02,38.9,36.02,80992.0,002919
65,2018-03-29,35.11,35.24,35.86,34.18,59238.0,002919
66,2018-03-30,35.55,35.63,35.78,34.72,49995.0,002919
67,2018-04-02,35.23,34.91,35.88,34.81,41566.0,002919
68,2018-04-03,33.94,33.97,34.18,32.5,40426.0,002919
69,2018-04-04,34.31,35.22,36.14,34.31,58701.0,002919
70,2018-04-09,35.23,36.94,37.3,35.2,66036.0,002919
71,2018-04-10,36.07,40.63,40.63,34.36,107918.0,002919
72,2018-04-11,42.0,41.0,42.0,39.66,99099.0,002919
