date,open,close,high,low,volume
2016-11-24,11.084000000000001,13.307,13.307,11.084000000000001,62.0
2016-11-25,14.636,14.636,14.636,14.636,45.0
2016-11-28,16.105,16.105,16.105,16.105,38.0
2016-11-29,17.713,17.713,17.713,17.713,74.0
2016-11-30,19.489,19.489,19.489,19.489,186.0
2016-12-01,21.434,21.434,21.434,21.434,201.0
2016-12-02,23.576999999999998,23.576999999999998,23.576999999999998,23.576999999999998,227.0
2016-12-05,25.939,25.939,25.939,25.939,256.0
2016-12-06,28.529,28.529,28.529,28.529,454.0
2016-12-07,31.386,31.386,31.386,31.386,1021.0
2016-12-08,34.522,34.522,34.522,34.522,1362.0
2016-12-09,37.975,37.975,37.975,37.975,908.0
2016-12-12,41.776,41.776,41.776,41.776,4105.0
2016-12-13,40.565,45.953,45.953,38.7,162693.0
2016-12-14,50.548,48.96,50.548,47.928000000000004,175130.0
2016-12-15,51.828,53.852,53.852,48.623000000000005,159880.0
2016-12-16,57.504,59.24,59.24,57.056999999999995,147239.0
2016-12-19,60.104,53.316,60.233000000000004,53.316,215778.0
2016-12-20,50.726000000000006,49.138999999999996,53.287,48.275,169051.0
2016-12-21,48.434,48.464,49.615,46.787,124163.0
2016-12-22,47.778999999999996,48.325,50.101000000000006,46.787,130530.0
2016-12-23,47.68,43.501999999999995,49.397,43.493,131457.0
2016-12-26,42.48,43.751000000000005,44.108000000000004,41.746,73201.0
2016-12-27,43.532,44.247,44.902,42.47,93287.0
2016-12-28,43.483000000000004,42.828,44.088,42.302,66499.0
2016-12-29,42.42100000000001,43.106,43.413000000000004,42.302,52925.0
2016-12-30,43.066,46.708,47.412,42.55,172795.0
2017-01-03,45.695,46.321000000000005,46.628,44.653999999999996,126185.0
2017-01-04,45.646,45.725,47.501000000000005,45.18899999999999,118956.0
2017-01-05,44.653999999999996,42.876999999999995,44.653999999999996,42.659,96451.0
2017-01-06,41.875,39.891,42.251999999999995,39.830999999999996,78258.0
2017-01-09,38.908,40.972,41.567,38.908,58126.0
2017-01-10,40.347,40.367,41.766000000000005,40.218,48906.0
2017-01-11,40.336999999999996,40.655,40.803000000000004,39.146,45672.0
2017-01-12,40.565,39.94,41.161,39.791,41931.0
2017-01-13,39.513000000000005,38.69,41.081,38.501,55405.0
2017-01-16,39.672,40.466,42.093,38.7,95399.0
2017-01-17,40.287,41.974,42.669,36.715,126379.0
2017-01-18,40.784,40.02,42.608999999999995,39.672,112212.0
2017-01-19,37.698,38.501,39.641999999999996,36.814,70721.0
