,date,open,close,high,low,volume,code
0,2016-11-01,9.014,9.832,9.832,9.014,64.0,300560
1,2016-11-02,10.818,10.818,10.818,10.818,12.0,300560
2,2016-11-03,11.903,11.903,11.903,11.903,10.0,300560
3,2016-11-04,13.094,13.094,13.094,13.094,12.0,300560
4,2016-11-07,14.406,14.406,14.406,14.406,12.0,300560
5,2016-11-08,15.844,15.844,15.844,15.844,11.0,300560
6,2016-11-09,17.428,17.428,17.428,17.428,13.0,300560
7,2016-11-10,19.172,19.172,19.172,19.172,19.0,300560
8,2016-11-11,21.089,21.089,21.089,21.089,43.0,300560
9,2016-11-14,23.2,23.2,23.2,23.2,52.0,300560
10,2016-11-15,25.523,25.523,25.523,25.523,40.0,300560
11,2016-11-16,28.073,28.073,28.073,28.073,76.0,300560
12,2016-11-17,30.882,30.882,30.882,30.882,94.0,300560
13,2016-11-18,33.971,33.971,33.971,33.971,407.0,300560
14,2016-11-21,37.366,37.366,37.366,37.366,391.0,300560
15,2016-11-22,41.1,41.1,41.1,41.1,288.0,300560
16,2016-11-23,45.208,45.208,45.208,45.208,250.0,300560
17,2016-11-24,49.728,49.728,49.728,49.728,7441.0,300560
18,2016-11-25,54.701,54.701,54.701,53.403,45548.0,300560
19,2016-11-28,56.951,54.354,57.916,54.068,103486.0,300560
20,2016-11-29,52.89,51.126,53.243,51.039,60876.0,300560
21,2016-11-30,50.986,52.078,53.116,50.986,43662.0,300560
22,2016-12-01,51.598,53.269,53.928,50.7,49156.0,300560
23,2016-12-02,52.717,50.161,53.189,50.134,35375.0,300560
24,2016-12-05,49.049,49.029,50.433,48.849,23417.0,300560
25,2016-12-06,49.455,49.535,50.58,49.275,20018.0,300560
26,2016-12-07,49.581,49.928,50.327,48.157,26276.0,300560
27,2016-12-08,49.728,49.588,51.112,49.462,25570.0,300560
28,2016-12-09,49.229,47.997,49.229,47.804,25250.0,300560
29,2016-12-12,47.598,43.197,48.257,43.197,27679.0,300560
30,2016-12-13,42.871,43.204,43.803,41.939,17667.0,300560
31,2016-12-14,42.805,42.432,43.597,42.272,15460.0,300560
32,2016-12-15,42.112,42.898,43.717,42.072,14671.0,300560
33,2016-12-16,42.904,43.504,43.703,42.625,13241.0,300560
