,date,open,close,high,low,volume,code
0,2017-08-08,21.84,21.84,21.84,21.84,237.0,603535
1,2017-08-09,24.02,24.02,24.02,24.02,74.0,603535
2,2017-08-10,26.42,26.42,26.42,26.42,197.0,603535
3,2017-08-11,29.06,29.06,29.06,29.06,1409.0,603535
4,2017-08-14,31.97,28.86,31.97,26.8,192147.0,603535
5,2017-08-15,28.27,30.0,30.18,27.84,147558.0,603535
6,2017-08-16,29.37,29.75,30.9,29.1,126475.0,603535
7,2017-08-17,29.0,29.46,30.4,28.5,95499.0,603535
8,2017-08-18,28.79,28.5,29.02,28.13,76396.0,603535
9,2017-08-21,28.41,30.17,30.5,28.27,99193.0,603535
10,2017-08-22,30.02,30.8,31.95,29.71,136626.0,603535
11,2017-08-23,30.32,31.75,32.7,29.63,136401.0,603535
12,2017-08-24,31.2,30.12,33.0,30.01,142603.0,603535
13,2017-08-25,29.47,31.77,32.48,29.47,130492.0,603535
14,2017-08-28,32.2,34.95,34.95,32.0,226659.0,603535
15,2017-08-29,34.0,35.19,38.38,32.74,258778.0,603535
16,2017-08-30,33.73,34.09,35.68,33.2,141576.0,603535
17,2017-08-31,34.22,35.96,36.47,34.01,153961.0,603535
18,2017-09-01,35.58,35.84,36.96,34.68,140925.0,603535
19,2017-09-04,36.48,34.34,36.48,34.2,120529.0,603535
20,2017-09-05,33.54,33.31,34.18,32.98,71776.0,603535
21,2017-09-06,32.78,32.2,32.78,31.71,78057.0,603535
22,2017-09-07,32.28,32.14,32.98,32.0,60067.0,603535
23,2017-09-08,32.1,31.58,32.37,31.05,51182.0,603535
24,2017-09-11,31.59,32.57,32.6,31.58,55790.0,603535
25,2017-09-12,32.56,31.42,32.88,31.28,55091.0,603535
26,2017-09-13,31.3,31.64,31.88,31.2,29045.0,603535
27,2017-09-14,31.53,31.76,32.27,31.53,33125.0,603535
28,2017-09-15,31.76,30.65,31.95,30.45,39154.0,603535
29,2017-09-18,30.59,30.14,30.59,29.57,27740.0,603535
30,2017-09-19,30.25,31.15,31.5,30.16,49601.0,603535
31,2017-09-20,30.9,30.99,31.17,30.45,34634.0,603535
32,2017-09-21,31.0,30.16,31.26,30.12,30139.0,603535
33,2017-09-22,29.91,30.69,31.1,29.31,38655.0,603535
34,2017-09-25,30.37,30.28,31.08,30.21,25484.0,603535
35,2017-09-26,30.0,29.2,30.23,28.9,33970.0,603535
36,2017-09-27,29.3,29.7,30.4,29.22,28692.0,603535
37,2017-09-28,29.49,29.11,29.86,29.01,22026.0,603535
38,2017-09-29,29.18,29.19,29.65,29.07,15289.0,603535
39,2017-10-09,29.71,29.48,29.81,29.25,14894.0,603535
40,2017-10-10,29.39,30.28,30.39,29.3,29438.0,603535
41,2017-10-11,30.19,33.02,33.2,30.12,105812.0,603535
42,2017-10-12,32.38,32.28,33.3,31.93,65163.0,603535
43,2017-10-13,32.38,32.52,32.8,31.8,47153.0,603535
44,2017-10-16,33.25,31.47,33.47,31.3,53871.0,603535
45,2017-10-17,31.15,33.19,33.88,30.8,90668.0,603535
46,2017-10-18,32.58,31.9,33.06,31.6,58528.0,603535
47,2017-10-19,31.84,33.2,33.96,31.74,107529.0,603535
48,2017-10-20,34.5,36.52,36.52,33.58,168563.0,603535
49,2017-10-23,38.99,35.75,40.17,35.34,215617.0,603535
50,2017-10-24,35.54,33.78,35.97,32.9,153845.0,603535
51,2017-10-25,33.12,33.35,34.12,32.53,94650.0,603535
52,2017-10-26,33.0,32.85,33.83,32.6,81901.0,603535
53,2017-10-27,32.62,32.28,33.1,32.11,54501.0,603535
54,2017-10-30,32.35,30.38,32.47,30.13,56305.0,603535
55,2017-10-31,30.5,32.19,32.6,30.48,74127.0,603535
56,2017-11-01,31.99,32.0,32.35,31.4,48796.0,603535
57,2017-11-02,31.9,32.47,32.94,31.85,58545.0,603535
58,2017-11-03,32.5,31.61,32.5,31.4,38334.0,603535
59,2017-11-06,32.0,32.45,32.49,31.73,31425.0,603535
60,2017-11-07,32.36,32.25,32.88,31.85,37788.0,603535
61,2017-11-08,32.13,33.09,33.24,32.09,67542.0,603535
62,2017-11-09,32.9,32.69,32.9,32.33,38531.0,603535
63,2017-11-10,32.69,32.79,33.32,32.6,52434.0,603535
64,2017-11-13,32.93,32.05,33.24,31.98,48466.0,603535
65,2017-11-14,31.76,31.01,31.85,30.6,55224.0,603535
66,2017-11-15,30.68,30.46,30.9,30.14,32222.0,603535
67,2017-11-16,30.21,30.1,30.8,30.09,21539.0,603535
68,2017-11-17,30.01,28.07,30.29,27.56,41605.0,603535
69,2017-11-20,28.0,28.54,28.58,27.27,19740.0,603535
70,2017-11-21,28.8,28.52,28.99,28.06,20054.0,603535
71,2017-11-22,28.43,28.1,28.66,27.9,16123.0,603535
72,2017-11-23,28.1,27.02,28.12,27.0,18968.0,603535
73,2017-11-24,27.2,26.93,27.2,26.8,14358.0,603535
74,2017-11-27,27.1,26.25,27.17,26.19,13192.0,603535
75,2017-11-28,26.25,26.61,26.68,26.23,13307.0,603535
76,2017-11-29,26.51,25.93,26.75,25.4,21886.0,603535
77,2017-11-30,26.0,26.13,26.55,25.78,17703.0,603535
78,2017-12-01,25.83,26.31,26.39,25.68,15107.0,603535
79,2017-12-04,26.04,26.72,27.27,25.4,38133.0,603535
80,2017-12-05,26.6,26.76,27.22,26.21,45168.0,603535
81,2017-12-06,27.5,27.17,27.5,26.48,35462.0,603535
82,2017-12-07,26.6,26.36,26.8,26.15,24382.0,603535
83,2017-12-08,26.11,26.95,27.26,26.1,29692.0,603535
84,2017-12-11,26.9,26.75,26.91,26.4,19435.0,603535
85,2017-12-12,26.65,25.65,26.8,25.44,26694.0,603535
86,2017-12-13,25.42,25.82,26.07,25.4,13336.0,603535
87,2017-12-14,25.55,25.77,25.95,25.55,12193.0,603535
88,2017-12-15,25.56,25.52,25.76,25.4,10637.0,603535
89,2017-12-18,25.55,24.78,25.75,24.7,13919.0,603535
90,2017-12-19,24.72,25.76,25.9,24.72,22518.0,603535
91,2017-12-20,26.08,26.16,26.88,26.08,44433.0,603535
92,2017-12-21,25.35,25.43,25.64,24.88,29349.0,603535
93,2017-12-22,25.3,25.1,25.44,25.03,14672.0,603535
94,2017-12-25,25.01,24.63,25.18,24.33,16132.0,603535
95,2017-12-26,24.61,25.99,26.3,24.61,44559.0,603535
96,2017-12-27,25.47,25.46,25.88,25.42,25109.0,603535
97,2017-12-28,25.57,25.9,26.25,25.33,25659.0,603535
98,2017-12-29,25.87,25.9,26.09,25.66,16937.0,603535
99,2018-01-02,26.15,26.1,26.34,25.8,16721.0,603535
100,2018-01-03,26.0,26.11,26.23,25.97,19564.0,603535
101,2018-01-04,26.13,26.76,26.86,25.92,29554.0,603535
102,2018-01-05,26.51,26.13,26.6,26.05,20176.0,603535
103,2018-01-08,26.1,26.0,26.2,25.67,15534.0,603535
104,2018-01-09,25.9,26.23,26.38,25.73,16940.0,603535
105,2018-01-10,26.09,25.47,26.33,25.26,16466.0,603535
106,2018-01-11,25.32,25.64,26.13,25.04,15485.0,603535
107,2018-01-12,25.78,25.67,25.82,25.22,13298.0,603535
108,2018-01-15,25.6,24.6,25.6,24.5,16705.0,603535
109,2018-01-16,24.7,25.59,25.99,24.58,25638.0,603535
110,2018-01-17,25.43,26.17,26.48,25.21,31505.0,603535
111,2018-01-18,25.95,25.98,26.16,25.66,19332.0,603535
112,2018-01-19,25.98,26.53,26.85,25.9,41826.0,603535
113,2018-01-22,26.28,26.43,26.85,25.84,31702.0,603535
114,2018-01-23,26.23,26.19,26.68,26.0,19473.0,603535
115,2018-01-24,26.22,26.9,27.38,26.22,47539.0,603535
116,2018-01-25,26.51,26.93,28.47,26.51,49575.0,603535
117,2018-01-26,26.67,26.62,27.03,26.32,25105.0,603535
118,2018-01-29,26.5,25.95,26.73,25.66,21653.0,603535
119,2018-01-30,25.7,25.4,26.09,25.38,16786.0,603535
120,2018-01-31,25.23,25.7,25.99,25.17,23289.0,603535
121,2018-02-01,25.48,24.34,25.76,24.3,23641.0,603535
122,2018-02-02,24.01,23.13,24.02,21.91,16290.0,603535
123,2018-02-05,22.97,22.45,22.97,22.4,11098.0,603535
124,2018-02-06,21.8,20.23,22.2,20.22,19246.0,603535
125,2018-02-07,21.17,20.6,21.17,19.8,13288.0,603535
126,2018-02-08,20.77,21.12,21.28,20.6,11899.0,603535
127,2018-02-09,20.46,20.37,20.97,19.81,11521.0,603535
128,2018-02-12,20.5,20.97,21.17,20.5,8639.0,603535
129,2018-02-13,21.05,20.99,21.62,20.85,11545.0,603535
130,2018-02-14,20.9,21.08,21.2,20.9,5564.0,603535
131,2018-02-22,21.29,21.65,21.79,21.26,9566.0,603535
132,2018-02-23,21.65,21.76,21.93,21.52,9446.0,603535
133,2018-02-26,22.79,22.84,23.8,22.44,25041.0,603535
134,2018-02-27,22.56,23.01,23.09,22.5,19459.0,603535
135,2018-02-28,22.78,22.84,22.9,22.56,12482.0,603535
136,2018-03-01,22.55,23.46,23.49,22.55,14680.0,603535
137,2018-03-02,23.14,23.35,23.8,23.05,13232.0,603535
