,date,open,close,high,low,volume,code
0,2017-09-29,16.96,20.35,20.35,16.96,163.0,002902
1,2017-10-09,22.39,22.39,22.39,22.39,54.0,002902
2,2017-10-10,24.63,24.63,24.63,24.63,71.0,002902
3,2017-10-11,27.09,27.09,27.09,27.09,61.0,002902
4,2017-10-12,29.8,29.8,29.8,29.8,91.0,002902
5,2017-10-13,32.78,32.78,32.78,32.78,222.0,002902
6,2017-10-16,36.06,36.06,36.06,36.06,358.0,002902
7,2017-10-17,39.67,39.67,39.67,39.67,748.0,002902
8,2017-10-18,43.64,43.64,43.64,43.64,1077.0,002902
9,2017-10-19,48.0,48.0,48.0,48.0,5062.0,002902
10,2017-10-24,50.96,52.8,52.8,50.01,172337.0,002902
11,2017-10-25,49.88,58.0,58.08,49.0,227694.0,002902
12,2017-10-26,55.2,52.2,55.6,52.2,156218.0,002902
13,2017-10-27,50.52,51.34,54.5,49.8,136741.0,002902
14,2017-10-30,49.0,46.21,50.39,46.21,118714.0,002902
15,2017-10-31,44.87,45.58,46.35,44.1,86602.0,002902
16,2017-11-01,46.14,46.58,47.97,45.95,103093.0,002902
17,2017-11-02,45.78,47.6,48.29,44.5,108007.0,002902
18,2017-11-03,46.76,46.7,47.46,45.56,75794.0,002902
19,2017-11-06,47.55,47.69,50.0,47.3,96074.0,002902
20,2017-11-07,47.77,49.34,49.59,45.5,117311.0,002902
21,2017-11-08,48.88,54.27,54.27,48.68,92268.0,002902
22,2017-11-09,54.0,55.1,58.28,51.8,197600.0,002902
23,2017-11-10,54.01,58.8,60.61,53.51,209824.0,002902
24,2017-11-13,57.59,58.48,60.77,56.61,167668.0,002902
25,2017-11-14,57.2,56.34,58.1,55.69,118694.0,002902
26,2017-11-15,55.7,56.13,57.95,55.05,101777.0,002902
27,2017-11-16,54.98,50.52,55.47,50.52,102306.0,002902
28,2017-11-17,48.35,45.47,49.0,45.47,97138.0,002902
29,2017-11-20,44.18,45.46,45.87,42.3,67085.0,002902
30,2017-11-21,44.96,47.6,48.5,44.47,98102.0,002902
31,2017-11-22,46.6,45.91,47.88,44.5,76113.0,002902
32,2017-11-23,45.8,44.71,46.79,44.7,58207.0,002902
33,2017-11-24,44.22,40.32,46.08,40.28,77100.0,002902
34,2017-11-27,39.6,37.45,39.6,36.9,70882.0,002902
35,2017-11-28,37.72,38.58,38.96,37.5,49619.0,002902
36,2017-11-29,38.58,37.41,38.58,36.1,59289.0,002902
37,2017-11-30,37.66,37.99,38.82,37.33,50537.0,002902
38,2017-12-01,37.5,38.88,39.58,36.66,61848.0,002902
39,2017-12-04,38.15,35.0,38.38,35.0,66499.0,002902
40,2017-12-05,34.53,35.0,35.87,34.1,41741.0,002902
41,2017-12-06,34.6,36.95,37.2,34.6,63218.0,002902
42,2017-12-07,36.6,37.66,38.69,35.87,73389.0,002902
43,2017-12-08,37.4,38.73,40.2,37.11,79467.0,002902
44,2017-12-11,38.1,38.57,39.36,38.1,49803.0,002902
