date,open,close,high,low,volume
2010-02-11,13.472999999999999,12.908,14.173,12.908,138973.42
2010-02-12,12.683,12.630999999999998,12.706,12.16,64264.68
2010-02-22,12.609000000000002,12.982999999999999,13.08,12.478,47487.96
2010-02-23,13.117,13.517999999999999,13.595999999999998,13.117,50601.09
2010-02-24,13.787,13.993,14.347999999999999,13.75,46197.15
2010-02-25,14.18,14.715,14.715,14.18,40323.2
2010-02-26,14.749,14.620999999999999,14.770999999999999,14.333,32737.67
2010-03-01,14.408,14.91,15.1,14.408,26404.3
2010-03-02,14.824000000000002,14.247,15.07,14.190999999999999,30424.06
2010-03-03,14.217,14.235999999999999,14.770999999999999,14.109000000000002,27577.85
2010-03-04,14.217,13.877,14.665999999999999,13.812999999999999,34780.81
2010-03-05,13.798,14.105,14.113,13.694,23821.29
2010-03-08,14.105,14.217,14.498,14.105,17649.62
2010-03-09,14.214,14.577,14.704,13.892000000000001,22866.72
2010-03-10,14.479000000000001,14.085999999999999,14.689,13.967,16642.63
2010-03-11,14.097999999999999,14.954,15.142000000000001,13.854000000000001,36139.68
2010-03-12,14.779000000000002,14.442,15.751,14.412,43782.9
2010-03-15,14.386,14.225,14.464,14.034,17449.27
2010-03-16,14.370999999999999,13.892000000000001,14.434000000000001,13.697000000000001,15466.67
2010-03-17,13.974,14.255,14.363,13.78,12862.96
2010-03-18,14.247,14.509,14.547,14.03,15468.06
2010-03-19,14.408,14.292,14.539000000000001,14.202,10890.95
2010-03-22,14.255,14.749,14.800999999999998,14.255,15774.32
2010-03-23,14.797,14.543,15.335999999999999,14.517000000000001,19059.65
2010-03-25,14.809000000000001,15.998,15.998,14.805,32461.05
2010-03-26,15.935,15.228,15.935,14.890999999999998,30855.81
2010-03-29,15.155999999999999,15.059000000000001,15.602,14.547,20305.02
2010-03-31,14.969000000000001,15.415,15.946,14.969000000000001,29326.97
2010-04-01,15.527000000000001,15.796,16.53,15.347000000000001,30483.29
2010-04-02,15.557,16.092,16.275,15.493,20879.35
2010-04-06,16.369,16.271,16.631,16.107,16635.75
2010-04-07,16.343,16.836,17.083,16.204,20972.93
2010-04-08,17.061,15.864,17.065,15.714,30854.98
2010-04-09,16.012999999999998,16.35,16.387,15.909,16410.87
2010-04-12,16.35,16.462,16.687,15.92,19930.84
2010-04-13,16.574,14.853,16.574,14.815999999999999,34469.3
2010-04-14,14.704,14.588,14.939,14.382,14878.17
2010-04-15,14.592,14.03,14.629000000000001,13.757,17065.73
2010-04-16,13.866,14.554,14.722000000000001,13.866,15817.9
2010-04-19,14.437999999999999,14.142999999999999,14.927999999999999,14.097999999999999,13356.7
2010-04-21,13.956,14.85,14.91,13.956,13914.88
2010-04-22,14.812000000000001,15.152999999999999,15.4,14.599,14479.31
2010-04-23,14.977,14.779000000000002,15.34,14.614,10384.32
2010-04-26,14.665999999999999,14.094000000000001,14.835,14.03,14279.43
2010-04-27,14.0,13.42,14.130999999999998,13.061,17727.71
2010-04-28,13.319,13.843,13.918,13.308,14263.55
2010-04-29,13.806,13.937000000000001,14.577,13.806,15152.75
