,date,open,close,high,low,volume,code
0,2017-09-07,24.82,29.78,29.78,24.82,103.0,002897
1,2017-09-08,32.76,32.76,32.76,32.76,68.0,002897
2,2017-09-11,36.04,36.04,36.04,36.04,25.0,002897
3,2017-09-12,39.64,39.64,39.64,39.64,101.0,002897
4,2017-09-13,43.6,43.6,43.6,43.6,192.0,002897
5,2017-09-14,47.96,47.96,47.96,47.96,325.0,002897
6,2017-09-15,52.76,52.76,52.76,52.76,760.0,002897
7,2017-09-18,58.04,52.0,58.04,52.0,120463.0,002897
8,2017-09-19,49.1,52.76,54.22,49.02,80000.0,002897
9,2017-09-20,51.0,57.06,57.85,50.51,104527.0,002897
10,2017-09-21,57.06,57.19,61.16,55.1,114233.0,002897
11,2017-09-22,55.2,60.09,61.98,55.2,114289.0,002897
12,2017-09-25,59.0,58.01,63.58,57.6,115300.0,002897
13,2017-09-26,56.0,52.21,56.0,52.21,85103.0,002897
14,2017-09-27,50.49,51.31,51.86,49.33,56759.0,002897
15,2017-09-28,51.3,49.2,52.8,49.2,55353.0,002897
16,2017-09-29,49.12,48.7,50.19,48.0,45686.0,002897
17,2017-10-09,49.6,48.76,49.7,47.85,34747.0,002897
18,2017-10-10,48.72,50.84,51.37,48.41,50098.0,002897
19,2017-10-11,50.01,48.24,50.18,48.04,44121.0,002897
20,2017-10-12,47.93,47.2,48.16,46.52,29544.0,002897
21,2017-10-13,47.63,48.05,48.6,47.54,26146.0,002897
22,2017-10-16,47.73,48.11,48.99,46.13,35377.0,002897
23,2017-10-17,47.45,49.35,50.97,47.1,44928.0,002897
24,2017-10-18,49.0,47.6,50.88,47.5,34746.0,002897
25,2017-10-19,47.0,46.95,48.27,46.68,21344.0,002897
26,2017-10-20,46.39,46.99,47.26,46.39,17492.0,002897
27,2017-10-23,47.0,48.55,48.59,46.8,25331.0,002897
28,2017-10-24,48.0,46.88,48.08,46.2,25036.0,002897
29,2017-10-25,46.88,47.61,47.75,46.51,19718.0,002897
30,2017-10-26,47.5,48.47,48.77,47.5,29280.0,002897
31,2017-10-27,48.1,46.7,48.39,46.6,29311.0,002897
32,2017-10-30,46.1,42.52,46.2,42.5,33196.0,002897
33,2017-10-31,42.5,43.09,43.3,42.45,12592.0,002897
34,2017-11-01,43.09,43.48,44.2,42.83,16576.0,002897
35,2017-11-02,43.69,44.0,44.27,42.83,20031.0,002897
36,2017-11-03,43.67,43.58,44.25,43.35,13389.0,002897
37,2017-11-06,44.04,44.39,44.88,43.85,16341.0,002897
38,2017-11-07,44.41,44.08,44.5,43.11,16587.0,002897
39,2017-11-08,44.33,45.4,46.58,44.08,41711.0,002897
40,2017-11-09,44.9,45.96,45.98,44.76,23796.0,002897
41,2017-11-10,45.45,47.28,47.87,45.45,43157.0,002897
42,2017-11-13,47.6,47.55,47.75,46.42,31568.0,002897
43,2017-11-14,47.2,46.43,47.48,45.8,26916.0,002897
44,2017-11-15,46.0,48.45,49.94,45.89,49335.0,002897
45,2017-11-16,48.45,46.6,49.0,46.51,33710.0,002897
46,2017-11-17,45.71,41.94,45.8,41.94,40466.0,002897
47,2017-11-20,41.72,42.11,42.5,39.68,18021.0,002897
48,2017-11-21,42.02,41.53,43.11,40.5,18968.0,002897
49,2017-11-22,41.29,41.2,41.96,40.6,16994.0,002897
50,2017-11-23,40.85,39.74,41.33,39.41,14832.0,002897
51,2017-11-24,39.2,39.19,40.3,39.08,10421.0,002897
52,2017-11-27,38.44,37.09,39.32,37.0,14412.0,002897
53,2017-11-28,37.09,38.02,38.13,37.07,11912.0,002897
54,2017-11-29,37.99,36.97,37.99,36.19,15088.0,002897
55,2017-11-30,37.0,37.12,37.82,36.8,10302.0,002897
56,2017-12-01,37.12,37.76,37.98,37.08,10035.0,002897
57,2017-12-04,37.66,35.0,37.66,34.6,19999.0,002897
58,2017-12-05,34.79,33.73,35.49,33.36,12650.0,002897
59,2017-12-06,33.8,34.75,34.97,33.54,10184.0,002897
60,2017-12-07,34.72,35.9,36.24,34.41,16532.0,002897
61,2017-12-08,35.74,36.5,37.63,35.55,19576.0,002897
62,2017-12-11,36.5,36.64,37.13,36.3,12255.0,002897
