,date,open,close,high,low,volume,code
0,2017-06-28,13.88,13.88,13.88,13.88,142.0,603938
1,2017-06-29,15.27,15.27,15.27,15.27,102.0,603938
2,2017-06-30,16.8,16.8,16.8,16.8,199.0,603938
3,2017-07-03,18.48,18.48,18.48,18.48,260.0,603938
4,2017-07-04,20.33,20.33,20.33,20.33,676.0,603938
5,2017-07-05,22.36,22.36,22.36,22.36,814.0,603938
6,2017-07-06,24.6,24.6,24.6,24.6,1003.0,603938
7,2017-07-07,27.06,27.06,27.06,27.06,1296.0,603938
8,2017-07-10,29.77,29.03,29.77,28.42,238454.0,603938
9,2017-07-11,29.76,29.67,30.99,28.88,220451.0,603938
10,2017-07-12,28.28,29.09,29.54,27.1,159901.0,603938
11,2017-07-13,28.68,26.75,28.69,26.66,130745.0,603938
12,2017-07-14,27.01,27.7,28.1,26.88,111181.0,603938
13,2017-07-17,27.0,24.93,27.7,24.93,96003.0,603938
14,2017-07-18,24.25,24.68,25.36,23.78,69885.0,603938
15,2017-07-19,24.21,25.35,26.06,23.82,83056.0,603938
16,2017-07-20,25.17,24.49,25.79,24.24,73379.0,603938
17,2017-07-21,24.6,25.49,26.49,23.89,95835.0,603938
18,2017-07-24,25.04,26.81,27.47,24.5,124076.0,603938
19,2017-07-25,26.2,26.36,26.69,25.82,88297.0,603938
20,2017-07-26,26.01,25.78,27.08,25.56,89182.0,603938
21,2017-07-27,25.07,26.27,26.65,24.82,103158.0,603938
22,2017-07-28,25.88,25.3,26.37,25.01,73224.0,603938
23,2017-07-31,25.2,26.52,26.55,24.81,88234.0,603938
24,2017-08-01,26.2,27.38,27.9,26.16,122808.0,603938
25,2017-08-02,27.01,26.81,27.43,26.4,74482.0,603938
26,2017-08-03,26.82,25.68,27.36,25.62,82711.0,603938
27,2017-08-04,25.1,24.61,25.43,24.51,74919.0,603938
28,2017-08-07,24.7,24.51,25.12,24.26,41381.0,603938
29,2017-08-08,24.53,24.53,24.85,24.03,35496.0,603938
30,2017-08-09,24.43,24.27,24.69,24.14,32148.0,603938
31,2017-08-10,24.19,23.2,24.26,23.13,47187.0,603938
32,2017-08-11,22.8,22.94,23.47,22.68,27105.0,603938
33,2017-08-14,22.85,23.2,23.34,22.78,24586.0,603938
34,2017-08-15,23.28,23.52,23.62,23.05,28903.0,603938
35,2017-08-16,23.41,24.28,24.6,23.41,51564.0,603938
36,2017-08-17,24.02,24.02,24.3,23.84,31098.0,603938
37,2017-08-18,23.95,23.44,23.95,23.4,25791.0,603938
38,2017-08-21,23.45,24.47,24.56,23.45,51027.0,603938
39,2017-08-22,24.47,25.39,25.85,24.25,95289.0,603938
40,2017-08-23,25.15,25.23,25.54,24.78,53235.0,603938
41,2017-08-24,25.1,24.75,25.99,24.38,65863.0,603938
42,2017-08-25,24.51,25.78,26.1,24.4,69189.0,603938
43,2017-08-28,26.12,26.98,27.17,25.61,102382.0,603938
44,2017-08-29,26.55,27.95,29.68,26.05,170303.0,603938
45,2017-08-30,30.2,30.75,30.75,30.2,72297.0,603938
46,2017-08-31,33.83,33.83,33.83,32.21,167106.0,603938
47,2017-09-01,34.84,32.76,36.18,32.7,261164.0,603938
48,2017-09-04,32.0,30.95,33.58,30.3,163206.0,603938
49,2017-09-05,30.61,30.34,31.29,29.82,103949.0,603938
50,2017-09-06,29.99,30.2,30.87,29.56,79168.0,603938
51,2017-09-07,30.19,29.49,31.3,29.43,104127.0,603938
52,2017-09-08,29.63,29.17,29.98,28.83,68609.0,603938
53,2017-09-11,29.36,30.51,30.59,29.05,74693.0,603938
54,2017-09-12,30.3,31.48,31.91,29.86,112270.0,603938
55,2017-09-13,31.0,31.22,31.79,30.83,61376.0,603938
56,2017-09-14,31.22,31.3,32.32,31.09,77268.0,603938
57,2017-09-15,30.71,29.7,30.99,29.44,57229.0,603938
58,2017-09-18,29.41,31.85,31.97,29.34,85469.0,603938
59,2017-09-19,31.75,32.69,33.35,31.03,98452.0,603938
60,2017-09-20,32.27,32.31,33.49,32.13,79632.0,603938
61,2017-09-21,32.22,30.74,32.63,30.72,67410.0,603938
62,2017-09-22,30.93,32.75,33.33,30.93,98041.0,603938
63,2017-09-25,32.46,31.98,32.66,31.6,54057.0,603938
64,2017-09-26,31.78,30.3,32.38,29.73,62338.0,603938
65,2017-09-27,29.99,30.79,31.29,29.8,40512.0,603938
66,2017-09-28,30.82,30.55,31.58,30.29,34779.0,603938
67,2017-09-29,30.67,30.54,31.02,30.16,24433.0,603938
68,2017-10-09,31.0,30.79,31.2,30.7,29089.0,603938
69,2017-10-10,30.72,31.65,31.75,30.37,38538.0,603938
70,2017-10-11,31.88,31.47,32.1,30.71,40355.0,603938
71,2017-10-12,31.14,31.16,31.74,30.88,30022.0,603938
72,2017-10-13,31.4,31.98,32.12,31.11,43689.0,603938
73,2017-10-16,32.19,30.06,32.38,29.51,58075.0,603938
74,2017-10-17,29.91,29.99,30.2,29.16,26467.0,603938
75,2017-10-18,29.89,28.89,30.09,28.7,32595.0,603938
76,2017-10-19,28.98,28.75,29.21,28.61,25832.0,603938
77,2017-10-20,28.51,29.29,29.37,28.51,17160.0,603938
78,2017-10-23,29.29,29.76,29.96,29.22,15950.0,603938
79,2017-10-24,29.5,30.98,31.22,29.5,45651.0,603938
80,2017-10-25,30.96,31.85,31.95,30.81,41431.0,603938
81,2017-10-26,31.9,32.16,32.59,31.31,55104.0,603938
82,2017-10-27,32.05,32.64,32.89,31.81,42726.0,603938
83,2017-10-30,31.48,29.45,31.66,29.4,60745.0,603938
84,2017-10-31,29.55,30.89,30.94,29.12,39977.0,603938
85,2017-11-01,30.58,31.63,31.94,30.56,48525.0,603938
86,2017-11-02,31.63,31.87,32.1,31.02,42852.0,603938
87,2017-11-03,32.12,32.12,32.53,31.56,44188.0,603938
88,2017-11-06,32.39,32.29,33.0,31.96,42970.0,603938
89,2017-11-07,32.47,31.97,32.47,31.28,36411.0,603938
90,2017-11-08,32.2,35.16,35.17,32.2,152951.0,603938
91,2017-11-09,34.5,38.68,38.68,34.18,158162.0,603938
92,2017-11-10,40.39,40.69,42.35,39.02,149897.0,603938
93,2017-11-13,40.91,40.49,42.0,39.57,130815.0,603938
94,2017-11-14,40.36,41.09,41.85,39.78,129743.0,603938
95,2017-11-15,39.0,36.98,39.0,36.98,105155.0,603938
96,2017-11-16,37.31,37.67,38.8,37.05,85374.0,603938
97,2017-11-17,38.3,40.11,41.44,37.68,122223.0,603938
98,2017-11-20,39.35,40.8,41.2,36.5,90797.0,603938
99,2017-11-21,40.08,40.14,41.69,36.94,94628.0,603938
100,2017-11-22,39.2,42.16,43.78,38.44,101713.0,603938
101,2017-11-23,42.1,38.28,42.44,38.1,75363.0,603938
102,2017-11-24,37.3,37.64,39.5,36.65,51753.0,603938
103,2017-11-27,36.68,34.11,38.2,33.88,46842.0,603938
104,2017-11-28,34.8,35.44,35.74,34.32,40065.0,603938
105,2017-11-29,35.62,37.24,37.5,33.1,81598.0,603938
106,2017-11-30,36.55,36.02,37.24,35.8,50854.0,603938
107,2017-12-01,35.69,36.07,37.0,35.66,34686.0,603938
108,2017-12-04,35.48,34.31,35.5,33.88,40677.0,603938
109,2017-12-05,34.3,35.04,36.5,33.88,47708.0,603938
110,2017-12-06,35.05,36.64,36.86,34.5,43034.0,603938
111,2017-12-07,36.25,36.59,37.35,36.01,40508.0,603938
112,2017-12-08,36.79,36.99,37.68,35.78,38184.0,603938
113,2017-12-11,36.6,38.09,38.4,36.6,43243.0,603938
114,2017-12-12,38.01,37.9,38.5,37.43,33821.0,603938
115,2017-12-13,37.8,37.88,38.2,37.02,23434.0,603938
116,2017-12-14,37.97,39.03,39.64,37.68,45741.0,603938
117,2017-12-15,38.65,37.68,39.59,37.01,34887.0,603938
118,2017-12-18,37.28,36.3,37.99,35.16,29991.0,603938
119,2017-12-19,36.03,37.49,37.55,36.03,36178.0,603938
120,2017-12-20,37.39,38.82,39.53,37.27,51319.0,603938
121,2017-12-21,40.0,39.96,41.5,39.21,52828.0,603938
122,2017-12-22,40.16,41.97,43.62,40.16,54542.0,603938
123,2017-12-25,42.08,41.43,42.35,40.52,39368.0,603938
124,2017-12-26,41.28,40.99,41.81,39.89,34707.0,603938
125,2017-12-27,41.2,39.9,42.36,39.71,35219.0,603938
126,2017-12-28,39.94,40.1,41.76,39.94,49663.0,603938
127,2017-12-29,40.56,40.95,41.3,39.02,31311.0,603938
128,2018-01-02,40.88,41.23,41.8,40.16,30655.0,603938
129,2018-01-03,40.95,40.87,41.85,40.42,31243.0,603938
130,2018-01-04,40.3,41.43,41.73,39.93,32509.0,603938
131,2018-01-05,41.39,39.72,41.6,39.6,37106.0,603938
