,date,open,close,high,low,volume,code
0,2018-02-06,50.27,60.32,60.32,50.27,195.0,603871
1,2018-02-07,66.35,66.35,66.35,66.35,121.0,603871
2,2018-02-08,72.99,72.99,72.99,72.99,1693.0,603871
3,2018-02-09,72.87,80.29,80.29,68.1,99932.0,603871
4,2018-02-12,80.0,78.89,84.94,77.56,77533.0,603871
5,2018-02-13,76.8,71.39,78.0,71.0,70962.0,603871
6,2018-02-14,68.66,67.58,70.6,67.5,42487.0,603871
7,2018-02-22,68.5,69.85,72.48,67.69,37088.0,603871
8,2018-02-23,69.0,72.36,72.98,68.37,45781.0,603871
9,2018-02-26,75.0,73.3,76.5,73.0,48443.0,603871
10,2018-02-27,72.03,76.96,79.5,71.16,60889.0,603871
11,2018-02-28,74.5,70.08,74.98,69.33,51341.0,603871
12,2018-03-01,68.9,71.01,71.48,68.78,29842.0,603871
13,2018-03-02,70.0,68.75,71.78,68.5,26774.0,603871
14,2018-03-05,69.0,70.65,70.88,68.3,23622.0,603871
15,2018-03-06,70.88,71.29,72.86,69.76,31911.0,603871
16,2018-03-07,70.51,70.52,71.94,70.02,22232.0,603871
17,2018-03-08,71.0,73.13,74.85,70.99,44842.0,603871
18,2018-03-09,72.53,75.56,76.3,72.51,48307.0,603871
19,2018-03-12,76.0,76.82,78.8,74.18,55002.0,603871
20,2018-03-13,76.8,78.77,79.7,74.52,54211.0,603871
21,2018-03-14,77.3,77.58,83.18,77.01,57583.0,603871
22,2018-03-15,74.09,72.56,74.7,69.82,58257.0,603871
23,2018-03-16,71.97,71.47,73.5,71.0,28325.0,603871
24,2018-03-19,71.92,71.86,72.48,71.01,23091.0,603871
25,2018-03-20,70.61,71.64,71.94,69.6,22508.0,603871
26,2018-03-21,71.82,70.32,73.44,70.12,26361.0,603871
27,2018-03-22,70.51,71.91,72.6,70.2,20503.0,603871
28,2018-03-23,69.0,64.75,69.6,64.72,31674.0,603871
29,2018-03-26,63.01,65.56,65.8,62.22,16659.0,603871
30,2018-03-27,66.55,66.78,67.88,66.06,19427.0,603871
31,2018-03-28,65.67,66.01,67.77,65.2,14745.0,603871
32,2018-03-29,66.53,67.09,67.66,66.12,16213.0,603871
33,2018-03-30,67.7,68.01,68.46,67.3,17204.0,603871
34,2018-04-02,68.3,67.78,68.88,67.35,18924.0,603871
35,2018-04-03,65.0,65.78,66.85,65.0,18167.0,603871
36,2018-04-04,66.01,68.33,72.36,66.01,29752.0,603871
37,2018-04-09,71.5,73.3,74.87,70.5,48436.0,603871
38,2018-04-10,71.77,70.66,72.35,69.2,34931.0,603871
39,2018-04-11,71.48,72.21,73.4,70.5,28247.0,603871
