,date,open,close,high,low,volume,code
0,2017-08-31,7.92,8.64,8.64,7.92,71.0,300698
1,2017-09-01,9.5,9.5,9.5,9.5,46.0,300698
2,2017-09-04,10.45,10.45,10.45,10.45,31.0,300698
3,2017-09-05,11.5,11.5,11.5,11.5,33.0,300698
4,2017-09-06,12.65,12.65,12.65,12.65,61.0,300698
5,2017-09-07,13.92,13.92,13.92,13.92,30.0,300698
6,2017-09-08,15.31,15.31,15.31,15.31,289.0,300698
7,2017-09-11,16.84,16.84,16.84,16.84,172.0,300698
8,2017-09-12,18.52,18.52,18.52,18.52,392.0,300698
9,2017-09-13,20.37,20.37,20.37,20.37,482.0,300698
10,2017-09-14,22.41,22.41,22.41,22.41,624.0,300698
11,2017-09-15,24.65,24.65,24.65,24.65,835.0,300698
12,2017-09-18,27.12,27.12,27.12,27.12,3691.0,300698
13,2017-09-19,29.83,29.83,29.83,29.83,9567.0,300698
14,2017-09-20,32.81,32.81,32.81,32.81,3546.0,300698
15,2017-09-21,36.09,36.09,36.09,36.09,1879.0,300698
16,2017-09-22,39.7,39.7,39.7,39.7,38180.0,300698
17,2017-09-25,43.67,43.67,43.67,43.67,3632.0,300698
18,2017-09-26,48.04,48.04,48.04,46.39,209931.0,300698
19,2017-09-27,43.24,46.4,47.86,43.24,207299.0,300698
20,2017-09-28,45.07,48.45,50.5,44.0,209704.0,300698
21,2017-09-29,45.78,43.61,47.45,43.61,132248.0,300698
22,2017-10-09,42.19,41.84,45.6,41.1,134546.0,300698
23,2017-10-10,40.77,41.0,42.44,39.93,118400.0,300698
24,2017-10-11,42.45,42.01,44.0,40.5,130029.0,300698
25,2017-10-12,39.5,37.81,39.57,37.81,128997.0,300698
26,2017-10-13,37.89,37.61,38.24,36.52,69532.0,300698
27,2017-10-16,37.27,37.97,38.66,36.22,87594.0,300698
28,2017-10-17,37.0,37.9,38.9,36.56,80449.0,300698
29,2017-10-18,37.48,36.59,38.97,36.59,87767.0,300698
30,2017-10-19,35.3,33.98,36.41,33.33,80889.0,300698
31,2017-10-20,34.36,34.19,34.37,33.38,50199.0,300698
32,2017-10-23,33.91,34.25,34.55,33.83,41609.0,300698
33,2017-10-24,34.01,34.74,35.33,33.52,63238.0,300698
34,2017-10-25,34.55,34.43,34.65,33.68,53387.0,300698
35,2017-10-26,34.39,34.28,34.87,33.88,45057.0,300698
36,2017-10-27,33.8,32.21,34.33,31.97,55980.0,300698
37,2017-10-30,31.45,29.1,31.88,29.01,55355.0,300698
38,2017-10-31,29.22,29.53,29.68,29.02,31577.0,300698
39,2017-11-01,29.85,30.33,30.78,29.5,46345.0,300698
40,2017-11-02,30.0,31.2,32.28,29.48,56932.0,300698
41,2017-11-03,30.88,31.07,31.68,30.69,39421.0,300698
42,2017-11-06,31.28,31.38,31.88,31.1,33829.0,300698
43,2017-11-07,31.2,31.09,31.3,30.01,42323.0,300698
44,2017-11-08,31.11,32.61,33.35,30.85,75318.0,300698
45,2017-11-09,32.13,32.31,32.53,31.7,42783.0,300698
46,2017-11-10,32.5,32.99,33.79,31.91,62679.0,300698
47,2017-11-13,33.06,33.5,33.66,32.51,45077.0,300698
48,2017-11-14,33.78,31.79,33.78,31.78,46460.0,300698
49,2017-11-15,30.85,30.64,31.78,30.55,30617.0,300698
50,2017-11-16,30.53,29.0,31.05,29.0,30706.0,300698
51,2017-11-17,29.0,26.1,29.29,26.1,42991.0,300698
52,2017-11-20,25.63,26.28,26.37,24.69,25671.0,300698
53,2017-11-21,26.1,26.41,27.33,26.02,33028.0,300698
54,2017-11-22,26.0,26.15,26.83,25.6,24840.0,300698
55,2017-11-23,25.7,24.53,26.06,24.5,27105.0,300698
56,2017-11-24,24.54,24.5,25.0,24.49,21153.0,300698
57,2017-11-27,24.61,23.71,24.79,23.51,20427.0,300698
58,2017-11-28,23.71,24.34,24.6,23.71,19429.0,300698
59,2017-11-29,24.3,23.92,24.33,23.5,19150.0,300698
60,2017-11-30,24.0,23.9,24.48,23.59,18763.0,300698
61,2017-12-01,23.94,24.31,24.48,23.82,20526.0,300698
62,2017-12-04,24.2,22.0,24.2,21.88,37729.0,300698
63,2017-12-05,21.89,20.66,22.26,20.23,31995.0,300698
64,2017-12-06,20.7,21.65,21.73,20.7,27494.0,300698
65,2017-12-07,21.66,21.8,22.13,21.25,25023.0,300698
66,2017-12-08,21.94,23.98,23.98,21.71,38048.0,300698
67,2017-12-11,24.92,25.46,25.73,24.46,80547.0,300698
68,2017-12-12,24.77,24.11,25.24,24.08,48463.0,300698
69,2017-12-13,24.03,26.28,26.45,24.03,71106.0,300698
70,2017-12-14,26.05,26.8,26.89,25.35,61729.0,300698
71,2017-12-15,26.28,25.64,26.46,25.0,49756.0,300698
72,2017-12-18,25.44,24.97,25.79,24.69,28064.0,300698
73,2017-12-19,25.35,26.47,27.22,25.05,63002.0,300698
74,2017-12-20,26.0,25.76,26.26,25.28,40907.0,300698
75,2017-12-21,25.2,26.24,26.72,24.8,57131.0,300698
76,2017-12-22,26.05,26.7,27.47,25.87,66147.0,300698
77,2017-12-25,26.01,28.4,28.87,25.9,84173.0,300698
78,2017-12-26,27.68,27.8,29.38,27.5,91031.0,300698
79,2017-12-27,27.9,27.32,28.8,27.22,58073.0,300698
80,2017-12-28,27.0,26.6,27.4,26.2,51195.0,300698
81,2017-12-29,26.53,26.61,26.99,26.35,30164.0,300698
82,2018-01-02,26.87,26.24,27.32,25.88,38459.0,300698
83,2018-01-03,26.51,26.71,26.78,25.88,38441.0,300698
84,2018-01-04,26.75,26.41,26.88,26.06,29583.0,300698
85,2018-01-05,26.31,25.31,26.65,25.12,38477.0,300698
86,2018-01-08,24.61,24.27,24.9,23.4,44717.0,300698
87,2018-01-09,24.29,24.56,24.76,24.21,27765.0,300698
88,2018-01-10,24.32,24.11,24.54,23.64,27008.0,300698
89,2018-01-11,24.16,26.52,26.52,23.78,88801.0,300698
90,2018-01-12,26.5,26.39,27.2,26.05,85561.0,300698
91,2018-01-15,25.68,24.35,25.9,24.0,53783.0,300698
92,2018-01-16,24.37,26.79,26.79,24.32,31833.0,300698
93,2018-01-17,29.47,29.47,29.47,28.7,138679.0,300698
94,2018-01-18,30.8,30.35,32.3,28.43,186498.0,300698
95,2018-01-19,29.45,33.39,33.39,29.38,193316.0,300698
96,2018-01-22,31.5,30.05,31.9,30.05,131643.0,300698
97,2018-01-23,28.0,28.52,29.2,28.0,92149.0,300698
98,2018-01-24,28.39,28.85,29.55,28.01,83079.0,300698
99,2018-01-25,28.0,30.05,31.1,27.01,112300.0,300698
100,2018-01-26,29.21,28.2,29.79,28.12,65675.0,300698
101,2018-01-29,27.31,28.48,28.5,26.82,62443.0,300698
102,2018-01-30,28.06,29.41,29.8,27.65,75412.0,300698
103,2018-01-31,28.88,27.51,29.58,27.5,62475.0,300698
104,2018-02-01,27.03,25.5,28.48,24.94,59142.0,300698
105,2018-02-02,24.4,24.14,25.2,23.51,52705.0,300698
106,2018-02-05,23.5,21.91,24.3,21.73,46663.0,300698
107,2018-02-06,21.03,19.72,21.36,19.72,48079.0,300698
108,2018-02-07,20.43,20.2,20.68,19.03,42630.0,300698
109,2018-02-08,20.06,20.82,21.36,20.0,38331.0,300698
110,2018-02-09,19.9,19.52,20.54,19.04,36231.0,300698
111,2018-02-12,20.2,20.53,20.75,20.02,29871.0,300698
112,2018-02-13,20.55,20.2,20.85,20.01,27651.0,300698
113,2018-02-14,20.12,20.31,20.65,20.08,17234.0,300698
114,2018-02-22,20.8,20.92,21.3,20.5,25060.0,300698
115,2018-02-23,20.99,21.77,21.87,20.66,35278.0,300698
116,2018-02-26,22.32,22.37,22.79,22.02,43664.0,300698
117,2018-02-27,22.17,22.86,23.61,21.77,53960.0,300698
118,2018-02-28,22.44,21.94,22.6,21.81,36697.0,300698
119,2018-03-01,21.43,22.64,22.8,21.38,37789.0,300698
120,2018-03-02,22.6,21.92,22.76,21.83,31941.0,300698
121,2018-03-05,22.09,23.2,23.38,21.92,42010.0,300698
122,2018-03-06,23.19,23.13,23.88,22.81,55244.0,300698
123,2018-03-07,23.4,23.4,23.72,23.03,40706.0,300698
124,2018-03-08,23.56,23.81,24.5,23.56,50273.0,300698
125,2018-03-09,23.55,26.19,26.19,23.55,49363.0,300698
126,2018-03-12,28.81,28.81,28.81,28.81,20772.0,300698
127,2018-03-13,28.89,28.0,28.89,27.51,116350.0,300698
128,2018-03-14,27.45,27.47,28.81,27.03,75168.0,300698
129,2018-03-15,26.35,25.66,26.66,24.72,71797.0,300698
130,2018-03-16,25.92,25.53,26.47,25.41,50502.0,300698
131,2018-03-19,25.41,27.06,27.88,25.41,65124.0,300698
132,2018-03-20,26.45,26.79,26.85,25.75,47330.0,300698
133,2018-03-21,27.49,26.06,28.5,26.02,71505.0,300698
134,2018-03-22,25.84,26.52,27.0,25.81,51016.0,300698
135,2018-03-23,25.09,23.87,25.28,23.87,48587.0,300698
136,2018-03-26,23.2,24.79,24.92,22.22,42185.0,300698
137,2018-03-27,25.25,27.27,27.27,25.25,45999.0,300698
138,2018-03-28,28.0,29.03,30.0,27.67,160893.0,300698
139,2018-03-29,28.27,27.68,28.8,27.09,86179.0,300698
140,2018-03-30,27.7,28.04,28.57,27.7,65270.0,300698
141,2018-04-02,28.34,29.18,29.5,27.61,88496.0,300698
142,2018-04-03,28.0,30.88,32.1,27.31,140076.0,300698
143,2018-04-04,30.0,29.43,30.79,29.21,92408.0,300698
144,2018-04-09,28.58,28.7,29.18,27.06,74704.0,300698
145,2018-04-10,28.99,28.11,29.36,27.3,54919.0,300698
146,2018-04-11,28.05,28.27,28.79,28.05,48615.0,300698
