,date,open,close,high,low,volume,code
0,2017-09-13,8.84,10.61,10.61,8.84,281.0,603648
1,2017-09-14,11.67,11.67,11.67,11.67,118.0,603648
2,2017-09-15,12.84,12.84,12.84,12.84,161.0,603648
3,2017-09-18,14.12,14.12,14.12,14.12,297.0,603648
4,2017-09-19,15.53,15.53,15.53,15.53,485.0,603648
5,2017-09-20,17.08,17.08,17.08,17.08,1027.0,603648
6,2017-09-21,18.79,18.79,18.79,18.79,1986.0,603648
7,2017-09-22,20.67,20.67,20.67,20.67,3060.0,603648
8,2017-09-25,22.74,22.74,22.74,22.74,3959.0,603648
9,2017-09-26,25.01,25.01,25.01,25.01,25625.0,603648
10,2017-09-27,25.9,27.51,27.51,25.45,580570.0,603648
11,2017-09-28,28.23,26.39,30.18,26.23,520296.0,603648
12,2017-09-29,25.78,24.82,27.5,23.9,400882.0,603648
13,2017-10-09,24.2,24.03,24.97,23.08,292749.0,603648
14,2017-10-10,24.0,24.35,24.88,23.8,256441.0,603648
15,2017-10-11,24.55,25.95,26.7,24.37,374046.0,603648
16,2017-10-12,25.54,23.7,26.1,23.5,293154.0,603648
17,2017-10-13,24.0,23.49,24.45,23.1,200657.0,603648
18,2017-10-16,24.5,23.52,25.0,23.5,174863.0,603648
19,2017-10-17,22.22,24.09,24.8,22.03,231334.0,603648
20,2017-10-18,23.51,22.87,23.85,22.6,169196.0,603648
21,2017-10-19,22.51,25.16,25.16,22.35,186747.0,603648
22,2017-10-20,27.68,27.68,27.68,27.68,25257.0,603648
23,2017-10-23,30.45,30.45,30.45,30.45,9445.0,603648
24,2017-10-24,33.5,33.4,33.5,32.41,712205.0,603648
25,2017-10-25,31.0,30.41,32.54,30.13,544673.0,603648
26,2017-10-26,30.0,30.03,31.38,29.6,410513.0,603648
27,2017-10-27,29.27,28.33,29.98,27.95,347346.0,603648
28,2017-10-30,28.3,27.48,29.5,27.26,266227.0,603648
29,2017-10-31,27.6,30.23,30.23,27.18,367459.0,603648
30,2017-11-01,29.0,29.03,29.66,28.66,322112.0,603648
31,2017-11-02,28.47,29.59,30.42,28.1,296580.0,603648
32,2017-11-03,29.15,30.03,30.93,28.92,295044.0,603648
33,2017-11-06,29.8,29.34,30.47,28.6,200069.0,603648
34,2017-11-07,30.27,29.35,31.39,29.05,277718.0,603648
35,2017-11-08,28.21,30.75,31.29,28.21,341271.0,603648
36,2017-11-09,30.3,30.53,31.5,30.06,263061.0,603648
37,2017-11-10,30.28,29.89,31.28,29.83,207842.0,603648
38,2017-11-13,30.8,30.0,32.0,29.55,220357.0,603648
39,2017-11-14,29.5,31.7,32.28,29.21,395600.0,603648
40,2017-11-15,31.12,29.54,31.16,29.5,244537.0,603648
41,2017-11-16,28.5,27.46,29.28,27.21,196886.0,603648
42,2017-11-17,27.28,24.71,27.28,24.71,185566.0,603648
43,2017-11-20,24.55,25.21,25.49,23.0,131502.0,603648
44,2017-11-21,25.0,24.21,25.31,23.48,120484.0,603648
45,2017-11-22,24.0,23.23,24.4,23.03,108673.0,603648
46,2017-11-23,23.32,22.19,23.86,22.05,90686.0,603648
47,2017-11-24,22.22,21.54,22.65,21.3,80182.0,603648
48,2017-11-27,21.54,21.64,22.22,21.01,77667.0,603648
49,2017-11-28,21.41,21.86,21.97,21.31,61814.0,603648
50,2017-11-29,21.93,21.12,22.02,20.45,91758.0,603648
51,2017-11-30,21.0,21.24,22.0,20.92,88218.0,603648
52,2017-12-01,20.75,21.13,21.43,20.42,74319.0,603648
53,2017-12-04,20.75,19.02,20.79,19.02,111252.0,603648
54,2017-12-05,18.81,17.75,19.18,17.33,116284.0,603648
55,2017-12-06,17.75,18.01,18.18,17.04,110831.0,603648
56,2017-12-07,17.79,17.74,18.35,17.51,86589.0,603648
57,2017-12-08,17.7,19.51,19.51,17.65,80366.0,603648
58,2017-12-11,19.6,19.56,19.73,19.16,115094.0,603648
59,2017-12-12,19.66,19.66,20.48,19.4,146406.0,603648
60,2017-12-13,19.86,20.29,20.97,19.86,135186.0,603648
61,2017-12-14,20.0,20.24,20.28,19.8,88770.0,603648
62,2017-12-15,20.2,19.52,20.2,19.35,74714.0,603648
63,2017-12-18,19.63,19.85,19.92,19.2,63050.0,603648
64,2017-12-19,19.66,19.92,20.14,19.5,75720.0,603648
65,2017-12-20,20.02,19.3,20.16,19.11,60723.0,603648
66,2017-12-21,19.04,18.77,19.27,18.03,87179.0,603648
67,2017-12-22,18.81,18.79,19.39,18.7,68325.0,603648
68,2017-12-25,18.31,18.64,18.78,18.15,66796.0,603648
69,2017-12-26,19.41,20.5,20.5,19.4,115885.0,603648
70,2017-12-27,21.0,21.38,22.45,20.89,336725.0,603648
71,2017-12-28,20.85,21.78,22.28,20.2,228092.0,603648
72,2017-12-29,21.28,21.28,21.86,21.01,139395.0,603648
73,2018-01-02,21.27,21.34,21.5,20.82,94958.0,603648
74,2018-01-03,21.2,21.44,21.8,20.81,121667.0,603648
75,2018-01-04,21.3,23.58,23.58,21.1,224453.0,603648
76,2018-01-05,22.7,22.49,23.99,22.4,255733.0,603648
77,2018-01-08,22.04,22.27,22.58,21.5,150263.0,603648
78,2018-01-09,22.0,21.5,22.12,21.45,109603.0,603648
79,2018-01-10,21.8,21.51,22.37,21.11,126390.0,603648
80,2018-01-11,20.97,21.52,21.83,20.78,111547.0,603648
81,2018-01-12,21.28,21.64,22.2,21.15,120677.0,603648
82,2018-01-15,21.2,21.76,21.98,20.84,117565.0,603648
83,2018-01-16,21.6,22.78,23.33,21.38,211546.0,603648
84,2018-01-17,22.4,22.81,23.3,21.68,187597.0,603648
85,2018-01-18,22.61,22.71,23.33,22.38,150665.0,603648
86,2018-01-19,22.5,23.39,23.98,22.22,231266.0,603648
87,2018-01-22,23.05,22.41,23.07,22.15,151739.0,603648
88,2018-01-23,22.53,22.68,22.95,22.2,113968.0,603648
89,2018-01-24,23.3,22.99,24.25,22.88,206462.0,603648
90,2018-01-25,22.35,22.92,23.85,22.35,190846.0,603648
91,2018-01-26,22.3,21.91,22.58,21.7,166728.0,603648
92,2018-01-29,21.51,21.74,22.1,21.47,77292.0,603648
93,2018-01-30,21.86,20.64,22.05,20.59,90541.0,603648
94,2018-01-31,20.2,20.14,20.49,19.6,92704.0,603648
95,2018-02-01,20.01,18.62,20.3,18.59,95300.0,603648
96,2018-02-02,18.52,18.76,18.96,18.01,57085.0,603648
97,2018-02-05,18.3,18.49,19.01,18.2,45552.0,603648
98,2018-02-06,17.8,16.64,18.28,16.64,78912.0,603648
99,2018-02-07,17.0,16.29,17.18,15.28,75772.0,603648
100,2018-02-08,16.22,16.91,16.98,16.22,53906.0,603648
101,2018-02-09,16.05,16.13,16.6,15.68,54931.0,603648
102,2018-02-12,16.4,16.69,16.87,16.34,40890.0,603648
103,2018-02-13,16.69,16.81,17.27,16.66,52962.0,603648
104,2018-02-14,17.0,17.0,17.17,16.67,38458.0,603648
105,2018-02-22,17.29,17.49,17.87,17.08,57570.0,603648
106,2018-02-23,17.87,17.71,18.34,17.62,76037.0,603648
107,2018-02-26,18.01,18.62,18.72,18.01,103015.0,603648
108,2018-02-27,18.31,18.33,18.75,18.22,79443.0,603648
109,2018-02-28,18.1,17.84,18.15,17.66,61463.0,603648
110,2018-03-01,17.68,18.53,18.66,17.68,77431.0,603648
111,2018-03-02,18.29,18.72,18.78,18.21,80400.0,603648
112,2018-03-05,18.9,18.76,18.9,18.21,77339.0,603648
113,2018-03-06,18.74,19.03,19.68,18.58,113036.0,603648
114,2018-03-07,18.75,18.53,19.2,18.41,77912.0,603648
115,2018-03-08,18.2,19.31,19.76,18.16,105320.0,603648
116,2018-03-09,19.09,19.35,19.49,18.9,96669.0,603648
117,2018-03-12,19.4,19.6,19.68,19.27,88771.0,603648
118,2018-03-13,19.5,19.93,20.45,19.18,136945.0,603648
119,2018-03-14,19.65,18.94,19.84,18.9,93842.0,603648
120,2018-03-15,18.72,17.96,18.72,17.8,90955.0,603648
121,2018-03-16,18.26,18.03,18.49,18.01,58960.0,603648
122,2018-03-19,17.62,18.31,18.45,17.55,52633.0,603648
123,2018-03-20,18.07,18.23,18.35,17.92,40952.0,603648
124,2018-03-21,18.33,17.97,18.8,17.9,70958.0,603648
125,2018-03-22,18.03,18.32,18.5,17.76,62631.0,603648
126,2018-03-23,17.6,16.49,17.6,16.49,93204.0,603648
127,2018-03-26,16.38,16.45,16.53,15.22,52936.0,603648
128,2018-03-27,16.81,16.96,17.4,16.62,60554.0,603648
129,2018-03-28,17.13,17.98,18.66,17.0,174243.0,603648
130,2018-03-29,17.55,17.71,17.82,17.27,108559.0,603648
131,2018-03-30,17.9,17.88,17.98,17.6,71382.0,603648
132,2018-04-02,17.94,18.37,18.59,17.63,104749.0,603648
133,2018-04-03,17.81,19.32,20.21,17.8,269482.0,603648
134,2018-04-04,19.8,21.25,21.25,19.35,298607.0,603648
135,2018-04-09,22.2,23.38,23.38,21.58,312461.0,603648
136,2018-04-10,24.0,21.15,24.4,21.04,394899.0,603648
137,2018-04-11,21.5,23.27,23.27,21.45,351578.0,603648
