,date,open,close,high,low,volume,code
0,2017-11-21,13.39,16.07,16.07,13.39,93.0,300726
1,2017-11-22,17.68,17.68,17.68,17.68,28.0,300726
2,2017-11-23,19.45,19.45,19.45,19.45,46.0,300726
3,2017-11-24,21.4,21.4,21.4,21.4,103.0,300726
4,2017-11-27,23.54,23.54,23.54,23.54,215.0,300726
5,2017-11-28,25.89,25.89,25.89,25.89,556.0,300726
6,2017-11-29,28.48,28.48,28.48,28.48,746.0,300726
7,2017-11-30,31.33,31.33,31.33,31.33,1574.0,300726
8,2017-12-01,34.46,34.46,34.46,34.46,1613.0,300726
9,2017-12-04,37.91,31.4,37.91,31.21,221883.0,300726
10,2017-12-05,32.5,31.99,34.54,31.0,188640.0,300726
11,2017-12-06,30.1,30.63,31.34,28.89,158101.0,300726
12,2017-12-07,29.7,29.28,31.94,29.02,146353.0,300726
13,2017-12-08,28.01,30.15,31.98,28.01,147852.0,300726
14,2017-12-11,30.6,30.55,31.26,29.51,127680.0,300726
15,2017-12-12,29.6,27.5,29.81,27.5,137742.0,300726
16,2017-12-13,27.4,27.83,28.27,27.02,80267.0,300726
17,2017-12-14,27.63,28.61,29.38,27.53,96255.0,300726
18,2017-12-15,28.41,28.3,29.7,28.21,91003.0,300726
19,2017-12-18,28.48,28.11,28.68,26.68,81134.0,300726
20,2017-12-19,27.96,28.21,28.8,27.81,64662.0,300726
21,2017-12-20,27.97,27.08,28.35,26.86,61432.0,300726
22,2017-12-21,27.01,26.3,27.01,25.51,72372.0,300726
23,2017-12-22,26.4,26.42,27.28,26.25,52619.0,300726
24,2017-12-25,26.34,26.67,26.75,25.3,63500.0,300726
25,2017-12-26,26.34,28.1,28.75,26.31,106231.0,300726
26,2017-12-27,27.75,28.41,29.54,27.75,120101.0,300726
27,2017-12-28,27.96,30.32,31.18,27.69,140351.0,300726
28,2017-12-29,29.76,28.9,30.75,28.8,99889.0,300726
29,2018-01-02,29.26,29.44,29.9,29.01,70007.0,300726
30,2018-01-03,29.5,28.79,30.38,28.25,88531.0,300726
31,2018-01-04,28.33,30.26,31.67,28.3,139518.0,300726
32,2018-01-05,29.72,29.86,30.44,29.26,93223.0,300726
33,2018-01-08,29.8,31.21,31.38,29.05,105456.0,300726
34,2018-01-09,30.8,32.25,33.39,30.7,144077.0,300726
35,2018-01-10,31.6,31.06,32.2,30.16,94870.0,300726
36,2018-01-11,30.32,31.17,32.8,30.22,110901.0,300726
37,2018-01-12,30.79,29.65,30.79,29.2,92502.0,300726
38,2018-01-15,28.98,28.18,29.28,27.96,63734.0,300726
39,2018-01-16,28.1,28.9,29.44,27.99,55974.0,300726
40,2018-01-17,29.0,30.6,31.36,28.59,99398.0,300726
41,2018-01-18,30.31,30.09,30.79,29.8,64760.0,300726
42,2018-01-19,30.5,31.83,33.1,30.4,184042.0,300726
43,2018-01-22,29.0,28.65,29.66,28.65,139897.0,300726
44,2018-01-23,28.1,28.76,29.2,27.98,72145.0,300726
45,2018-01-24,28.56,29.3,29.55,28.51,82565.0,300726
46,2018-01-25,29.09,28.97,30.31,28.8,88261.0,300726
47,2018-01-26,28.9,28.04,29.25,27.83,72745.0,300726
48,2018-01-29,27.88,28.35,28.44,27.18,45603.0,300726
49,2018-01-30,28.27,27.77,28.47,27.6,31808.0,300726
50,2018-01-31,27.65,25.85,27.65,25.68,50203.0,300726
51,2018-02-01,25.79,24.83,26.15,24.0,35036.0,300726
52,2018-02-02,24.87,24.67,25.25,24.0,23302.0,300726
53,2018-02-05,24.0,22.98,24.59,22.95,30620.0,300726
