,date,open,close,high,low,volume,code
0,2017-08-22,26.86,32.23,32.23,26.86,66.0,300696
1,2017-08-23,35.45,35.45,35.45,35.45,15.0,300696
2,2017-08-24,39.0,39.0,39.0,39.0,37.0,300696
3,2017-08-25,42.9,42.9,42.9,42.9,74.0,300696
4,2017-08-28,47.19,47.19,47.19,47.19,94.0,300696
5,2017-08-29,51.91,51.91,51.91,51.91,119.0,300696
6,2017-08-30,57.1,57.1,57.1,57.1,433.0,300696
7,2017-08-31,62.81,62.81,62.81,62.81,541.0,300696
8,2017-09-01,69.09,69.09,69.09,69.09,644.0,300696
9,2017-09-04,76.0,76.0,76.0,76.0,700.0,300696
10,2017-09-05,83.6,80.06,83.6,78.81,102212.0,300696
11,2017-09-06,80.02,81.58,87.95,78.11,84064.0,300696
12,2017-09-07,79.0,80.85,84.55,78.11,72292.0,300696
13,2017-09-08,78.99,76.49,83.56,76.0,60335.0,300696
14,2017-09-11,77.99,84.14,84.14,76.51,58822.0,300696
15,2017-09-12,84.14,78.4,84.9,78.01,58560.0,300696
16,2017-09-13,77.0,86.24,86.24,76.61,53858.0,300696
17,2017-09-14,89.1,92.0,94.86,87.35,84339.0,300696
18,2017-09-15,89.6,93.06,95.5,87.0,69272.0,300696
19,2017-09-18,93.18,90.69,96.78,89.76,47693.0,300696
20,2017-09-19,88.9,92.31,93.4,87.01,43563.0,300696
21,2017-09-20,92.0,93.06,99.7,91.51,63170.0,300696
22,2017-09-21,92.5,88.0,92.5,87.7,47530.0,300696
23,2017-09-22,88.28,88.83,92.5,88.01,40330.0,300696
24,2017-09-25,90.54,92.99,93.99,89.17,49045.0,300696
25,2017-09-26,92.06,83.69,92.4,83.69,59650.0,300696
26,2017-09-27,83.0,80.99,84.0,80.15,36013.0,300696
27,2017-09-28,81.1,80.8,83.5,80.5,25967.0,300696
28,2017-09-29,81.88,78.51,82.58,77.47,30449.0,300696
29,2017-10-09,79.63,80.17,80.36,77.77,19049.0,300696
30,2017-10-10,79.65,80.59,81.48,79.4,19881.0,300696
31,2017-10-11,80.18,78.38,81.7,77.88,20525.0,300696
32,2017-10-12,78.05,79.0,80.46,75.6,25889.0,300696
33,2017-10-13,78.66,79.75,80.58,78.21,16820.0,300696
34,2017-10-16,79.9,77.7,80.3,77.55,17027.0,300696
35,2017-10-17,77.0,78.15,79.3,76.05,14558.0,300696
36,2017-10-18,77.97,78.1,79.98,77.45,18147.0,300696
37,2017-10-19,77.5,76.84,78.34,76.01,14136.0,300696
38,2017-10-20,77.3,79.45,79.45,76.11,15071.0,300696
39,2017-10-23,79.99,79.39,82.0,79.31,19904.0,300696
