date,open,close,high,low,volume
2017-10-13,15.34,18.4,18.4,15.34,79.0
2017-10-16,20.24,20.24,20.24,20.24,44.0
2017-10-17,22.26,22.26,22.26,22.26,31.0
2017-10-18,24.49,24.49,24.49,24.49,50.0
2017-10-19,26.94,26.94,26.94,26.94,30.0
2017-10-20,29.63,29.63,29.63,29.63,63.0
2017-10-23,32.59,32.59,32.59,32.59,168.0
2017-10-24,35.85,35.85,35.85,35.85,607.0
2017-10-26,39.44,39.44,39.44,39.44,1225.0
2017-10-27,43.38,43.38,43.38,43.38,1144.0
2017-10-30,47.72,47.72,47.72,47.72,1186.0
2017-10-31,52.49,52.49,52.49,52.49,2148.0
2017-11-01,57.74,57.74,57.74,57.0,58011.0
2017-11-02,59.99,56.48,61.95,55.99,170965.0
2017-11-03,53.5,56.58,58.89,53.5,115944.0
2017-11-06,57.02,52.11,58.9,52.02,120457.0
2017-11-07,50.51,53.12,53.9,50.51,96632.0
2017-11-08,56.0,58.43,58.43,56.0,32378.0
2017-11-09,61.83,62.59,64.27,60.5,167307.0
2017-11-10,61.0,60.37,61.49,58.05,118242.0
2017-11-13,59.5,60.5,61.33,58.81,82916.0
2017-11-14,61.48,62.51,62.55,58.81,105784.0
2017-11-15,62.55,56.26,62.55,56.26,76241.0
2017-11-16,53.55,50.85,54.75,50.66,73719.0
2017-11-17,51.1,46.42,51.8,45.79,63152.0
2017-11-20,46.12,47.4,47.47,45.03,39337.0
2017-11-21,46.97,45.76,46.98,43.0,55066.0
2017-11-22,45.2,45.31,46.38,43.58,41022.0
2017-11-23,44.7,42.7,45.1,42.5,33454.0
2017-11-24,41.8,40.75,42.68,40.6,35456.0
2017-11-27,40.26,40.5,41.69,39.6,22692.0
2017-11-28,40.9,41.3,41.97,40.66,27855.0
2017-11-29,41.3,42.1,42.3,39.71,50893.0
2017-11-30,41.8,41.49,43.25,41.28,37416.0
2017-12-01,41.0,40.62,41.3,39.8,29002.0
2017-12-04,39.8,36.56,39.8,36.56,43564.0
2017-12-05,36.41,36.4,37.5,36.02,25523.0
2017-12-06,36.85,37.91,38.18,36.47,34273.0
2017-12-07,37.4,37.41,38.48,37.23,29403.0
2017-12-08,37.58,38.54,38.98,37.23,41673.0
2017-12-11,38.53,38.39,38.8,37.91,26286.0
2017-12-12,38.19,35.42,38.19,35.0,37329.0
2017-12-13,35.15,36.0,36.16,35.15,20161.0
2017-12-14,35.99,36.4,36.91,35.62,22993.0
2017-12-15,36.55,37.8,40.04,36.02,49635.0
2017-12-18,38.11,38.0,38.39,36.8,33924.0
2017-12-19,38.0,37.89,38.15,37.38,25609.0
2017-12-20,37.84,36.09,37.92,35.96,27411.0
2017-12-21,35.88,36.85,37.07,35.36,24572.0
2017-12-22,36.51,36.56,37.48,36.51,21095.0
2017-12-25,36.08,35.91,36.77,34.71,26488.0
