,date,open,close,high,low,volume,code
0,2017-03-24,12.8,15.36,15.36,12.8,34.0,002858
1,2017-03-27,16.9,16.9,16.9,16.9,25.0,002858
2,2017-03-28,18.59,18.59,18.59,18.59,2.0,002858
3,2017-03-29,20.45,20.45,20.45,20.45,22.0,002858
4,2017-03-30,22.5,22.5,22.5,22.5,35.0,002858
5,2017-03-31,24.75,24.75,24.75,24.75,43.0,002858
6,2017-04-05,27.23,27.23,27.23,27.23,27.0,002858
7,2017-04-06,29.95,29.95,29.95,29.95,30.0,002858
8,2017-04-07,32.95,32.95,32.95,32.95,108.0,002858
9,2017-04-10,36.25,36.25,36.25,36.25,128.0,002858
10,2017-04-14,39.88,39.88,39.88,39.88,1042.0,002858
11,2017-04-17,43.87,43.87,43.87,43.87,1123.0,002858
12,2017-04-18,48.26,48.26,48.26,48.26,509.0,002858
13,2017-04-19,53.09,53.09,53.09,53.09,795.0,002858
14,2017-04-27,58.4,58.4,58.4,58.4,5287.0,002858
15,2017-04-28,64.24,64.24,64.24,64.24,2038.0,002858
16,2017-05-02,70.66,70.66,70.66,70.66,17496.0,002858
17,2017-05-03,76.87,77.73,77.73,74.2,46497.0,002858
18,2017-05-04,79.0,78.14,81.78,71.07,100330.0,002858
19,2017-05-05,80.0,71.26,83.37,70.38,79987.0,002858
20,2017-05-08,69.84,71.26,74.49,68.58,51462.0,002858
21,2017-05-09,71.0,67.55,73.39,64.28,56418.0,002858
22,2017-05-10,66.1,65.7,69.0,65.0,46895.0,002858
23,2017-05-11,64.58,62.88,66.2,59.7,48156.0,002858
24,2017-05-12,63.8,63.67,65.4,62.51,40110.0,002858
25,2017-05-15,63.47,70.04,70.04,60.68,56596.0,002858
26,2017-05-16,67.52,70.8,72.48,67.52,75610.0,002858
27,2017-05-17,69.31,67.1,72.5,66.88,57968.0,002858
28,2017-05-18,65.22,63.51,66.35,62.62,37743.0,002858
29,2017-05-19,63.7,60.7,64.0,60.6,34549.0,002858
30,2017-05-22,59.8,54.63,59.8,54.63,34855.0,002858
31,2017-05-23,52.99,52.69,55.29,51.51,28068.0,002858
32,2017-05-24,53.11,53.82,54.67,52.11,22852.0,002858
33,2017-05-25,53.8,52.36,54.02,50.1,31748.0,002858
34,2017-05-26,52.38,53.82,55.8,52.05,29911.0,002858
35,2017-05-31,55.6,52.3,57.49,52.12,33023.0,002858
36,2017-06-01,51.3,47.07,51.78,47.07,28864.0,002858
37,2017-06-02,45.74,47.2,48.1,45.33,18920.0,002858
38,2017-06-05,48.48,47.2,48.96,47.2,23176.0,002858
39,2017-06-06,46.59,48.3,49.5,46.07,19957.0,002858
40,2017-06-07,48.5,49.96,50.84,48.29,26766.0,002858
41,2017-06-08,49.65,49.81,52.65,49.65,23863.0,002858
42,2017-06-09,49.21,49.66,50.1,48.5,14061.0,002858
43,2017-06-12,48.8,46.3,49.47,46.12,14190.0,002858
44,2017-06-13,46.58,47.99,48.5,46.36,13743.0,002858
45,2017-06-14,47.96,47.59,48.5,46.93,12312.0,002858
46,2017-06-15,47.28,48.86,49.93,47.21,15430.0,002858
47,2017-06-16,49.2,49.21,51.18,48.15,20905.0,002858
48,2017-06-19,49.31,48.4,49.59,47.9,12636.0,002858
49,2017-06-20,48.66,47.95,49.58,47.82,11205.0,002858
50,2017-06-21,48.47,49.09,49.58,48.2,15396.0,002858
51,2017-06-22,49.18,48.18,50.54,48.01,19568.0,002858
52,2017-06-23,47.66,47.45,48.92,45.56,19364.0,002858
53,2017-06-26,47.43,50.51,51.98,46.16,28510.0,002858
54,2017-06-27,50.53,52.36,54.49,50.01,39687.0,002858
55,2017-06-28,51.41,50.5,51.78,50.3,20081.0,002858
56,2017-06-29,50.58,50.84,51.4,50.0,17352.0,002858
57,2017-06-30,51.0,51.67,52.66,50.6,24299.0,002858
58,2017-07-03,51.22,51.05,51.38,50.4,15685.0,002858
59,2017-07-04,51.18,50.47,51.51,50.21,11770.0,002858
60,2017-07-05,50.3,52.0,52.49,50.08,25441.0,002858
61,2017-07-06,52.08,51.39,52.08,50.51,18635.0,002858
62,2017-07-07,51.58,52.2,53.94,50.89,26424.0,002858
63,2017-07-10,51.78,48.5,51.78,48.5,25834.0,002858
64,2017-07-11,48.0,45.91,48.48,45.81,20594.0,002858
65,2017-07-12,45.92,46.64,46.73,45.03,10071.0,002858
66,2017-07-13,46.2,45.73,46.49,45.55,8851.0,002858
67,2017-07-14,45.63,45.35,46.8,44.77,8992.0,002858
68,2017-07-17,44.78,40.82,44.96,40.82,17927.0,002858
69,2017-07-18,39.99,40.12,40.7,39.02,11085.0,002858
70,2017-07-19,40.12,40.08,40.4,39.2,8133.0,002858
71,2017-07-20,40.18,40.1,41.18,39.98,9673.0,002858
72,2017-07-21,39.9,39.49,40.65,39.31,7604.0,002858
73,2017-07-24,39.32,40.1,40.4,38.93,8153.0,002858
74,2017-07-25,39.99,40.13,40.65,39.92,6440.0,002858
75,2017-07-26,40.19,40.09,40.57,39.76,5713.0,002858
76,2017-07-27,40.0,41.5,41.7,39.73,11747.0,002858
77,2017-07-28,41.27,40.32,41.6,40.11,8062.0,002858
78,2017-07-31,40.6,40.4,40.66,40.01,4998.0,002858
79,2017-08-01,40.49,41.55,41.88,40.2,6588.0,002858
80,2017-08-02,41.11,40.29,41.55,40.26,5981.0,002858
81,2017-08-03,40.01,40.75,41.49,40.01,5121.0,002858
82,2017-08-04,40.68,40.2,41.27,40.05,5606.0,002858
83,2017-08-07,40.2,40.69,41.4,40.2,4974.0,002858
84,2017-08-08,40.69,40.37,40.78,40.09,4057.0,002858
85,2017-08-09,40.3,40.08,40.48,40.03,3997.0,002858
86,2017-08-10,40.0,39.28,40.31,39.08,6364.0,002858
87,2017-08-11,38.96,38.71,39.22,37.57,3974.0,002858
88,2017-08-14,38.72,39.58,39.85,38.71,3908.0,002858
89,2017-08-15,39.75,40.2,40.57,39.7,6670.0,002858
90,2017-08-16,40.32,41.06,41.49,39.87,10056.0,002858
91,2017-08-17,40.95,41.11,41.67,40.81,7551.0,002858
92,2017-08-18,40.98,40.69,41.37,40.51,5795.0,002858
93,2017-08-21,40.75,41.47,41.75,40.75,5866.0,002858
94,2017-08-22,41.7,41.93,43.19,41.38,12707.0,002858
95,2017-08-23,41.8,43.1,44.74,41.31,15406.0,002858
96,2017-08-24,42.58,41.88,43.12,41.88,10901.0,002858
97,2017-08-25,41.85,42.75,43.07,41.6,9487.0,002858
98,2017-08-28,43.08,44.54,45.22,43.08,15603.0,002858
99,2017-08-29,44.5,44.8,46.49,43.87,16923.0,002858
100,2017-08-30,44.29,43.83,45.0,43.73,10257.0,002858
101,2017-08-31,43.83,45.9,46.38,43.22,14425.0,002858
102,2017-09-01,45.66,45.37,45.9,44.91,10198.0,002858
103,2017-09-04,45.3,45.2,45.99,44.8,7479.0,002858
104,2017-09-05,45.05,45.1,45.62,44.96,5670.0,002858
105,2017-09-06,45.0,46.35,49.0,44.73,13843.0,002858
106,2017-09-07,46.43,46.22,47.35,45.82,9338.0,002858
107,2017-09-08,46.1,46.06,46.59,45.31,7055.0,002858
108,2017-09-11,46.2,46.93,46.98,46.1,7291.0,002858
109,2017-09-12,47.0,45.06,47.0,44.8,8747.0,002858
110,2017-09-13,45.0,45.24,45.84,44.98,5004.0,002858
111,2017-09-14,45.3,45.24,45.65,45.0,5637.0,002858
112,2017-09-15,45.24,44.49,45.7,44.1,4934.0,002858
113,2017-09-18,44.2,44.77,44.9,44.16,3141.0,002858
114,2017-09-19,44.68,44.96,45.47,44.68,2879.0,002858
115,2017-09-20,44.96,45.71,45.8,44.41,4315.0,002858
116,2017-09-21,45.89,45.55,46.79,45.43,6611.0,002858
117,2017-09-22,45.2,45.64,45.8,44.2,5922.0,002858
118,2017-09-25,45.59,47.33,47.4,45.49,11346.0,002858
119,2017-09-26,47.3,46.2,47.3,45.71,8238.0,002858
120,2017-09-27,46.22,48.58,49.18,45.92,13908.0,002858
121,2017-09-28,48.22,48.0,49.7,47.5,10930.0,002858
122,2017-09-29,48.47,47.7,48.47,47.51,6271.0,002858
123,2017-10-09,48.59,47.4,48.59,47.01,4838.0,002858
124,2017-10-10,47.43,48.12,48.29,47.06,5525.0,002858
125,2017-10-11,48.0,48.08,48.88,47.5,6057.0,002858
126,2017-10-12,48.15,47.8,48.45,47.48,4026.0,002858
127,2017-10-13,47.56,48.0,48.31,47.56,5454.0,002858
128,2017-10-16,48.16,45.0,48.78,45.0,9348.0,002858
129,2017-10-17,44.8,45.57,46.0,44.63,4622.0,002858
130,2017-10-18,45.56,45.2,46.39,44.98,4375.0,002858
131,2017-10-19,45.01,44.61,45.38,43.91,3681.0,002858
132,2017-10-20,44.33,45.33,45.35,44.33,3578.0,002858
133,2017-10-23,45.35,45.33,45.66,45.0,3274.0,002858
134,2017-10-24,45.22,44.5,45.5,43.82,5075.0,002858
135,2017-10-25,44.5,45.65,45.98,44.14,6201.0,002858
136,2017-10-26,45.49,46.04,46.7,45.46,4912.0,002858
137,2017-10-27,45.9,46.2,46.63,45.9,3514.0,002858
138,2017-10-30,46.36,44.9,46.36,44.51,5131.0,002858
139,2017-10-31,44.38,43.95,44.42,42.8,6989.0,002858
140,2017-11-01,44.01,43.95,44.5,43.64,3810.0,002858
141,2017-11-02,43.69,44.09,44.47,43.66,3387.0,002858
142,2017-11-03,44.43,43.45,44.47,43.12,3134.0,002858
143,2017-11-06,43.92,44.56,44.8,43.51,4057.0,002858
144,2017-11-07,44.6,45.09,45.29,44.08,4323.0,002858
145,2017-11-08,45.41,49.6,49.6,45.1,21553.0,002858
146,2017-11-09,50.5,48.76,51.88,48.49,31754.0,002858
147,2017-11-10,49.39,49.0,50.88,48.7,21041.0,002858
148,2017-11-13,48.72,49.0,49.5,47.8,12270.0,002858
149,2017-11-14,48.6,47.3,49.12,47.01,12152.0,002858
150,2017-11-15,47.3,47.36,48.2,47.05,8319.0,002858
151,2017-11-16,47.1,47.31,49.86,46.61,13048.0,002858
152,2017-11-17,46.2,42.58,46.64,42.58,19636.0,002858
153,2017-11-20,41.55,41.6,41.83,40.07,7456.0,002858
154,2017-11-21,41.7,41.65,41.9,40.84,7085.0,002858
155,2017-11-22,41.88,42.28,42.5,41.22,5500.0,002858
156,2017-11-23,42.01,41.69,42.26,41.31,3914.0,002858
157,2017-11-24,41.31,41.41,41.76,40.56,3214.0,002858
158,2017-11-27,40.88,40.58,41.48,40.09,2118.0,002858
159,2017-11-28,40.9,41.39,41.5,40.85,2811.0,002858
160,2017-11-29,41.8,40.82,41.8,40.1,3434.0,002858
161,2017-11-30,40.57,40.99,41.28,40.57,2221.0,002858
162,2017-12-01,40.11,41.02,41.2,40.1,1521.0,002858
163,2017-12-04,40.65,39.25,41.08,39.01,3952.0,002858
164,2017-12-05,38.61,37.7,39.83,37.0,5005.0,002858
165,2017-12-06,37.7,38.65,38.8,37.21,2507.0,002858
166,2017-12-07,38.5,38.2,38.65,37.88,1869.0,002858
167,2017-12-08,38.3,39.05,39.17,38.22,3644.0,002858
168,2017-12-11,39.0,39.19,39.36,38.69,2530.0,002858
169,2017-12-12,39.56,38.89,39.56,38.71,2352.0,002858
170,2017-12-13,38.9,38.94,39.39,38.12,2369.0,002858
171,2017-12-14,38.93,38.74,38.99,38.39,1579.0,002858
172,2017-12-15,38.48,39.5,42.61,37.52,6638.0,002858
173,2017-12-18,39.32,38.18,39.95,37.0,4139.0,002858
174,2017-12-19,38.02,38.5,38.85,37.88,1752.0,002858
175,2017-12-20,38.03,37.59,38.6,37.5,1778.0,002858
176,2017-12-21,37.5,38.03,39.0,37.32,2635.0,002858
177,2017-12-22,38.04,37.7,38.69,37.5,2020.0,002858
178,2017-12-25,37.51,37.14,37.88,36.5,2535.0,002858
179,2017-12-26,37.14,37.95,38.21,37.02,3483.0,002858
180,2017-12-27,37.91,37.9,38.25,37.76,2657.0,002858
181,2017-12-28,37.35,38.44,38.99,37.35,3327.0,002858
182,2017-12-29,38.21,38.88,38.98,37.8,3101.0,002858
183,2018-01-02,39.3,38.51,39.3,38.41,2650.0,002858
184,2018-01-03,38.38,38.43,38.7,38.08,1994.0,002858
185,2018-01-04,39.0,38.47,39.0,38.25,2446.0,002858
186,2018-01-05,38.58,38.5,38.71,38.37,2578.0,002858
187,2018-01-08,38.4,38.3,38.56,37.8,2881.0,002858
188,2018-01-09,38.58,38.0,38.58,37.58,1928.0,002858
189,2018-01-10,38.01,37.27,38.21,37.01,2374.0,002858
190,2018-01-11,37.4,38.0,38.2,37.08,2101.0,002858
191,2018-01-12,38.1,37.98,38.32,37.62,2433.0,002858
192,2018-01-15,37.8,36.42,38.12,36.37,4002.0,002858
193,2018-01-16,35.8,36.7,36.96,35.8,2813.0,002858
194,2018-01-17,37.06,37.2,37.9,36.2,3813.0,002858
195,2018-01-18,37.2,36.88,37.45,36.84,2567.0,002858
196,2018-01-19,37.18,36.69,37.22,36.52,1777.0,002858
197,2018-01-22,37.0,36.49,37.03,35.81,2741.0,002858
198,2018-01-23,36.0,36.39,36.83,35.95,1946.0,002858
199,2018-01-24,36.15,37.06,37.5,36.15,3624.0,002858
200,2018-01-25,36.96,36.49,37.98,36.42,5199.0,002858
