,date,open,close,high,low,volume,code
0,2017-06-30,33.8,33.8,33.8,33.8,365.0,603801
1,2017-07-03,37.18,37.18,37.18,37.18,137.0,603801
2,2017-07-04,40.9,40.9,40.9,40.9,353.0,603801
3,2017-07-05,44.99,44.99,44.99,44.99,1038.0,603801
4,2017-07-06,49.49,48.42,49.49,46.76,206386.0,603801
5,2017-07-07,47.69,47.55,49.49,47.18,149866.0,603801
6,2017-07-10,45.35,43.16,45.99,42.8,127148.0,603801
7,2017-07-11,43.14,44.96,46.51,43.14,101775.0,603801
8,2017-07-12,44.32,44.51,45.12,43.17,52943.0,603801
9,2017-07-13,44.3,42.9,44.58,42.87,47241.0,603801
10,2017-07-14,42.28,42.16,43.49,41.89,36491.0,603801
11,2017-07-17,41.92,41.44,43.43,38.15,60418.0,603801
12,2017-07-18,40.8,42.25,42.39,40.2,32487.0,603801
13,2017-07-19,41.98,42.45,43.25,41.81,33724.0,603801
14,2017-07-20,42.65,42.43,43.0,42.0,26182.0,603801
15,2017-07-21,42.37,42.29,42.76,42.01,16884.0,603801
16,2017-07-24,42.22,43.71,44.2,42.02,28950.0,603801
17,2017-07-25,43.74,42.95,44.09,42.88,21296.0,603801
18,2017-07-26,42.95,43.1,43.3,42.01,19743.0,603801
19,2017-07-27,42.78,43.95,44.39,42.78,29360.0,603801
20,2017-07-28,43.6,44.11,44.98,43.51,25097.0,603801
21,2017-07-31,44.11,43.72,44.77,42.86,26447.0,603801
22,2017-08-01,43.41,43.42,44.11,42.9,22299.0,603801
23,2017-08-02,43.2,42.76,43.7,42.0,23755.0,603801
24,2017-08-03,42.46,42.54,42.84,42.0,9584.0,603801
25,2017-08-04,42.43,41.55,42.83,41.08,19909.0,603801
26,2017-08-07,41.18,40.98,41.78,40.52,15465.0,603801
27,2017-08-08,41.3,41.0,41.37,40.82,7106.0,603801
28,2017-08-09,41.19,41.38,41.8,40.9,6508.0,603801
29,2017-08-10,41.38,41.05,41.62,40.82,7148.0,603801
30,2017-08-11,40.8,41.0,41.28,40.78,6621.0,603801
31,2017-08-14,41.07,41.63,41.8,41.07,6749.0,603801
32,2017-08-15,41.69,41.71,41.98,41.33,6212.0,603801
33,2017-08-16,41.83,41.89,41.99,41.5,8660.0,603801
34,2017-08-17,41.83,41.69,42.0,41.57,6250.0,603801
35,2017-08-18,41.6,41.48,41.78,41.02,6081.0,603801
36,2017-08-21,41.31,41.71,42.0,41.31,6661.0,603801
37,2017-08-22,41.87,41.55,41.95,41.48,4113.0,603801
38,2017-08-23,41.7,41.68,41.87,41.38,5033.0,603801
39,2017-08-24,41.62,41.3,41.82,41.13,8388.0,603801
40,2017-08-25,41.48,41.91,41.94,41.1,9183.0,603801
41,2017-08-28,42.0,43.71,44.42,41.96,22148.0,603801
42,2017-08-29,43.2,43.63,44.65,42.91,25909.0,603801
43,2017-08-30,43.25,43.13,44.38,43.01,15504.0,603801
44,2017-08-31,43.45,44.12,44.16,43.02,22774.0,603801
45,2017-09-01,44.36,43.63,44.97,43.2,18812.0,603801
46,2017-09-04,43.36,42.32,43.36,41.96,23974.0,603801
47,2017-09-05,42.1,42.24,42.4,41.79,10181.0,603801
48,2017-09-06,42.18,42.0,42.18,41.51,12516.0,603801
49,2017-09-07,41.91,42.0,43.18,41.91,15929.0,603801
50,2017-09-08,42.0,41.94,42.34,41.56,9011.0,603801
51,2017-09-11,41.85,42.74,42.79,41.81,9846.0,603801
52,2017-09-12,42.9,42.33,43.0,42.2,11597.0,603801
53,2017-09-13,42.2,42.3,42.48,41.9,7478.0,603801
54,2017-09-14,42.3,42.52,42.65,42.1,7483.0,603801
55,2017-09-15,42.5,43.03,43.3,42.31,16564.0,603801
56,2017-09-18,42.83,43.82,44.0,42.7,15658.0,603801
57,2017-09-19,43.77,43.11,43.91,42.83,12139.0,603801
58,2017-09-20,43.03,42.92,43.3,42.86,10500.0,603801
59,2017-09-21,43.14,42.11,43.2,42.02,12960.0,603801
60,2017-09-22,41.85,42.16,42.4,41.6,10812.0,603801
61,2017-09-25,42.05,42.07,42.45,41.72,5885.0,603801
62,2017-09-26,42.41,41.33,42.41,41.2,12329.0,603801
63,2017-09-27,41.42,41.66,41.81,41.3,4481.0,603801
64,2017-09-28,41.57,41.61,41.87,41.51,3924.0,603801
65,2017-09-29,41.66,41.84,41.97,41.6,3618.0,603801
66,2017-10-09,42.0,42.88,43.88,41.95,11591.0,603801
67,2017-10-10,42.6,44.25,44.66,42.6,23459.0,603801
68,2017-10-11,44.31,45.62,46.37,43.84,27725.0,603801
69,2017-10-12,45.62,45.22,45.62,44.37,14920.0,603801
70,2017-10-13,45.3,44.83,46.78,44.75,20559.0,603801
71,2017-10-16,45.3,45.39,46.46,44.56,14942.0,603801
72,2017-10-17,45.02,46.26,46.52,44.57,14273.0,603801
73,2017-10-18,46.2,46.1,47.47,45.68,15355.0,603801
74,2017-10-19,46.2,46.91,47.04,45.69,10616.0,603801
75,2017-10-20,46.65,45.96,46.99,45.55,7855.0,603801
76,2017-10-23,45.96,47.64,47.77,45.82,12747.0,603801
77,2017-10-24,47.69,46.79,47.7,45.98,13084.0,603801
78,2017-10-25,46.9,48.04,48.41,46.23,12275.0,603801
79,2017-10-26,48.3,48.69,49.28,47.58,16255.0,603801
80,2017-10-27,48.69,51.42,52.46,48.69,29687.0,603801
81,2017-10-30,51.49,51.6,52.5,51.01,28252.0,603801
82,2017-10-31,51.55,51.28,51.85,50.15,13885.0,603801
83,2017-11-01,51.28,51.6,51.68,50.77,15635.0,603801
84,2017-11-02,51.0,50.05,51.5,49.88,18236.0,603801
85,2017-11-03,49.6,48.64,50.53,48.4,15837.0,603801
86,2017-11-06,48.98,50.61,51.0,48.8,15442.0,603801
87,2017-11-07,50.9,51.07,51.38,49.6,10685.0,603801
88,2017-11-08,50.89,50.54,51.7,50.3,8655.0,603801
89,2017-11-09,51.03,52.24,52.3,50.33,13323.0,603801
90,2017-11-10,52.08,52.21,53.2,51.93,10498.0,603801
91,2017-11-13,52.09,55.06,55.38,52.0,14803.0,603801
92,2017-11-14,55.21,53.42,55.21,52.98,13322.0,603801
93,2017-11-15,53.23,54.71,55.16,52.82,12861.0,603801
94,2017-11-16,54.72,56.47,58.8,54.7,14461.0,603801
95,2017-11-17,55.8,54.56,56.48,53.5,13581.0,603801
96,2017-11-20,54.4,55.9,55.99,53.52,10378.0,603801
97,2017-11-21,55.81,53.74,56.79,52.7,18379.0,603801
98,2017-11-22,53.3,52.9,53.78,52.02,11265.0,603801
99,2017-11-23,52.8,49.48,52.8,49.42,14617.0,603801
100,2017-11-24,48.41,49.36,50.47,48.4,9413.0,603801
101,2017-11-27,49.21,48.25,49.98,48.0,7957.0,603801
102,2017-11-28,48.49,50.36,50.38,48.25,8762.0,603801
103,2017-11-29,50.6,49.96,50.94,49.68,6204.0,603801
104,2017-11-30,50.25,49.4,50.58,49.21,6274.0,603801
105,2017-12-01,48.98,50.58,50.78,48.98,6182.0,603801
106,2017-12-04,50.49,48.11,50.49,48.01,10624.0,603801
107,2017-12-05,48.05,47.97,48.98,47.6,7113.0,603801
108,2017-12-06,48.0,48.34,48.7,47.03,6643.0,603801
109,2017-12-07,48.35,48.0,48.8,48.0,4504.0,603801
110,2017-12-08,48.29,48.37,48.88,47.63,10100.0,603801
111,2017-12-11,48.75,49.95,50.1,48.51,8452.0,603801
112,2017-12-12,49.9,48.29,50.39,48.2,10555.0,603801
113,2017-12-13,48.5,49.19,49.36,48.1,7677.0,603801
114,2017-12-14,49.48,50.49,51.28,48.83,13087.0,603801
115,2017-12-15,51.0,50.76,52.5,50.5,13966.0,603801
116,2017-12-18,50.6,50.76,52.3,50.04,9545.0,603801
117,2017-12-19,50.8,53.03,53.69,50.52,20689.0,603801
118,2017-12-20,52.5,52.98,53.37,52.2,9850.0,603801
119,2017-12-21,53.0,54.08,55.49,52.68,14904.0,603801
120,2017-12-22,54.08,54.3,54.79,53.75,7183.0,603801
121,2017-12-25,54.2,52.88,54.68,52.62,9827.0,603801
122,2017-12-26,52.88,53.23,54.0,52.79,12774.0,603801
123,2017-12-27,53.2,51.79,53.45,50.91,10822.0,603801
124,2017-12-28,51.82,51.8,52.35,51.2,8411.0,603801
125,2017-12-29,51.99,51.68,52.24,51.24,5027.0,603801
126,2018-01-02,52.0,52.14,53.18,51.7,15824.0,603801
127,2018-01-03,52.01,51.63,52.4,51.16,16836.0,603801
128,2018-01-04,51.72,54.01,54.14,51.39,18397.0,603801
129,2018-01-05,54.0,53.86,54.88,53.52,17269.0,603801
130,2018-01-08,54.15,54.52,55.0,53.82,14141.0,603801
131,2018-01-09,54.26,55.91,56.27,54.26,12525.0,603801
132,2018-01-10,55.19,55.08,56.3,54.9,14945.0,603801
133,2018-01-11,55.4,53.91,55.73,53.6,14086.0,603801
134,2018-01-12,54.15,54.52,54.8,53.96,7245.0,603801
135,2018-01-15,54.5,55.27,56.08,54.3,15698.0,603801
136,2018-01-16,55.26,56.08,56.67,54.63,14620.0,603801
137,2018-01-17,55.87,55.68,57.0,55.01,10314.0,603801
138,2018-01-18,55.98,57.04,57.39,55.69,15126.0,603801
139,2018-01-19,57.3,56.55,57.6,56.2,9957.0,603801
140,2018-01-22,56.53,55.98,56.54,55.01,13970.0,603801
141,2018-01-23,55.62,56.03,56.66,55.61,8964.0,603801
142,2018-01-24,55.7,54.94,56.0,54.53,12235.0,603801
143,2018-01-25,54.95,54.92,55.45,54.65,8026.0,603801
144,2018-01-26,54.88,55.89,55.98,54.7,10263.0,603801
145,2018-01-29,55.88,55.11,56.83,54.85,10512.0,603801
146,2018-01-30,55.16,54.93,56.28,54.57,8394.0,603801
147,2018-01-31,54.9,58.0,58.78,54.63,22719.0,603801
148,2018-02-01,58.01,58.38,59.48,56.9,17956.0,603801
149,2018-02-02,57.5,59.04,59.18,56.5,12339.0,603801
150,2018-02-05,58.01,58.24,59.15,57.55,11869.0,603801
151,2018-02-06,57.0,52.92,57.32,52.42,23481.0,603801
152,2018-02-07,54.1,52.49,54.98,50.22,14115.0,603801
153,2018-02-08,52.5,53.75,53.78,51.51,6906.0,603801
154,2018-02-09,51.7,51.89,53.95,50.0,16628.0,603801
155,2018-02-12,53.0,55.94,56.66,52.56,17032.0,603801
156,2018-02-13,56.77,60.1,60.2,56.77,19509.0,603801
157,2018-02-14,60.1,61.8,62.33,59.28,16126.0,603801
158,2018-02-22,61.8,62.58,64.19,61.25,12803.0,603801
159,2018-02-23,62.13,61.51,63.38,61.33,11519.0,603801
160,2018-02-26,62.24,61.81,62.99,60.53,10690.0,603801
161,2018-02-27,62.12,60.14,62.94,59.54,20861.0,603801
162,2018-02-28,59.24,60.16,60.69,59.15,12251.0,603801
163,2018-03-01,60.28,60.96,61.77,59.84,12252.0,603801
164,2018-03-02,60.41,62.72,63.0,60.03,10028.0,603801
165,2018-03-05,62.11,63.24,64.48,62.11,12841.0,603801
166,2018-03-06,62.88,63.29,63.7,62.66,9420.0,603801
167,2018-03-07,63.0,62.52,63.0,61.9,6563.0,603801
168,2018-03-08,62.9,64.87,64.95,61.96,9883.0,603801
169,2018-03-09,65.3,65.87,66.7,64.06,10271.0,603801
170,2018-03-12,65.9,65.83,66.66,65.01,7064.0,603801
171,2018-03-13,65.83,68.0,68.03,65.7,8438.0,603801
172,2018-03-14,67.99,68.28,68.67,67.18,9724.0,603801
173,2018-03-15,68.28,67.16,69.0,66.6,9202.0,603801
174,2018-03-16,66.34,67.73,68.55,65.66,11922.0,603801
175,2018-03-19,68.15,69.8,70.72,68.0,12275.0,603801
176,2018-03-20,69.14,69.76,70.73,68.5,7817.0,603801
177,2018-03-21,69.12,68.8,69.5,67.55,9323.0,603801
178,2018-03-22,68.54,68.2,69.48,68.01,6097.0,603801
179,2018-03-23,65.98,67.19,69.25,65.1,14751.0,603801
180,2018-03-26,65.05,67.76,67.99,65.05,15833.0,603801
181,2018-03-27,68.5,66.93,68.91,65.71,14154.0,603801
182,2018-03-28,66.14,65.08,66.58,64.8,12319.0,603801
183,2018-03-29,65.2,65.66,66.2,62.53,12170.0,603801
184,2018-03-30,65.18,66.14,67.38,65.18,10250.0,603801
185,2018-04-02,67.0,67.48,68.5,66.24,12240.0,603801
186,2018-04-03,67.4,68.01,68.18,66.57,5583.0,603801
187,2018-04-04,68.57,65.62,68.57,65.56,10173.0,603801
188,2018-04-09,65.0,62.96,65.18,60.5,12027.0,603801
189,2018-04-10,63.34,64.39,64.58,62.65,6959.0,603801
190,2018-04-11,64.77,64.47,65.1,63.5,4702.0,603801
