,date,open,close,high,low,volume,code
0,2017-11-21,36.26,43.52,43.52,36.26,73.0,002912
1,2017-11-22,47.87,47.87,47.87,47.87,15.0,002912
2,2017-11-23,52.66,52.66,52.66,52.66,33.0,002912
3,2017-11-24,57.93,57.93,57.93,57.93,100.0,002912
4,2017-11-27,63.72,63.72,63.72,63.72,266.0,002912
5,2017-11-28,70.09,70.09,70.09,70.09,360.0,002912
6,2017-11-29,77.1,77.1,77.1,77.1,228.0,002912
7,2017-11-30,84.81,84.81,84.81,84.81,941.0,002912
8,2017-12-01,93.29,93.29,93.29,93.29,7796.0,002912
9,2017-12-04,102.62,92.81,102.62,89.31,109586.0,002912
10,2017-12-05,92.81,94.15,99.3,90.16,68439.0,002912
11,2017-12-06,97.09,96.39,98.77,91.5,57935.0,002912
12,2017-12-07,93.1,89.9,94.52,87.1,50758.0,002912
13,2017-12-08,91.02,98.89,98.89,91.02,54923.0,002912
14,2017-12-11,100.02,103.02,108.78,100.02,71386.0,002912
15,2017-12-12,100.2,105.0,106.78,99.0,54102.0,002912
16,2017-12-13,103.29,102.6,110.0,100.66,49266.0,002912
17,2017-12-14,103.9,112.86,112.86,102.19,52939.0,002912
18,2017-12-15,111.87,101.9,111.99,101.9,57027.0,002912
19,2017-12-18,100.11,95.69,104.69,95.18,43863.0,002912
20,2017-12-19,97.14,97.25,99.8,95.29,35570.0,002912
21,2017-12-20,96.18,95.5,98.5,92.54,43990.0,002912
22,2017-12-21,94.99,100.11,103.26,93.0,53210.0,002912
23,2017-12-22,98.71,99.0,103.8,98.5,41144.0,002912
24,2017-12-25,99.95,106.51,108.9,99.13,59231.0,002912
25,2017-12-26,105.33,107.98,112.49,105.01,50776.0,002912
26,2017-12-27,109.5,110.0,115.5,108.0,47241.0,002912
27,2017-12-28,115.0,117.58,121.0,112.27,54682.0,002912
28,2017-12-29,114.1,112.5,119.0,111.2,37311.0,002912
29,2018-01-02,114.92,120.5,121.58,113.8,35075.0,002912
30,2018-01-03,120.0,120.99,121.99,116.31,29701.0,002912
31,2018-01-04,120.32,120.5,122.4,115.8,39201.0,002912
32,2018-01-05,119.03,116.98,120.3,115.01,28465.0,002912
33,2018-01-08,116.0,116.9,119.88,115.08,24446.0,002912
34,2018-01-09,116.19,128.59,128.59,116.16,41763.0,002912
35,2018-01-10,126.02,127.72,128.58,123.08,35404.0,002912
36,2018-01-11,127.29,132.55,135.98,127.15,33708.0,002912
37,2018-01-12,130.04,131.0,135.46,129.64,23626.0,002912
38,2018-01-15,131.06,131.56,142.0,130.0,32954.0,002912
39,2018-01-16,129.0,139.81,141.88,129.0,29322.0,002912
40,2018-01-17,139.0,136.74,141.49,130.3,26392.0,002912
41,2018-01-18,137.1,146.94,148.77,134.8,29425.0,002912
42,2018-01-19,146.11,161.63,161.63,144.7,37932.0,002912
43,2018-01-22,157.0,162.12,163.0,156.0,26883.0,002912
44,2018-01-23,160.3,145.91,164.77,145.91,32031.0,002912
45,2018-01-24,148.0,140.06,149.8,137.0,40024.0,002912
46,2018-01-25,139.0,137.7,142.48,133.39,30501.0,002912
47,2018-01-26,138.0,138.17,139.19,134.21,23515.0,002912
48,2018-01-29,138.6,124.35,139.0,124.35,29131.0,002912
49,2018-01-30,120.36,114.54,121.8,113.15,32994.0,002912
50,2018-01-31,114.27,109.61,116.88,105.25,34753.0,002912
51,2018-02-01,109.01,109.0,111.9,107.21,24084.0,002912
52,2018-02-02,109.18,113.2,113.33,106.5,26317.0,002912
53,2018-02-05,109.94,101.88,111.0,101.88,29196.0,002912
54,2018-02-06,94.03,94.41,99.66,94.03,23782.0,002912
55,2018-02-07,97.8,98.97,102.0,95.0,26411.0,002912
56,2018-02-08,97.79,98.83,99.99,95.88,17136.0,002912
57,2018-02-09,92.0,94.0,96.6,91.0,19141.0,002912
58,2018-02-12,96.88,100.26,102.04,96.5,19672.0,002912
59,2018-02-13,101.0,95.53,101.0,95.53,18534.0,002912
60,2018-02-14,95.5,99.4,103.0,94.3,19006.0,002912
61,2018-02-22,100.25,105.62,107.0,98.34,19841.0,002912
62,2018-02-23,104.55,104.97,105.43,102.88,14138.0,002912
63,2018-02-26,107.45,109.7,111.7,105.96,19979.0,002912
64,2018-02-27,111.0,111.5,116.0,109.66,21040.0,002912
65,2018-02-28,109.0,108.31,112.4,108.0,15287.0,002912
66,2018-03-01,107.0,115.38,115.38,106.0,18138.0,002912
67,2018-03-02,113.62,113.27,116.6,112.4,13143.0,002912
68,2018-03-05,113.9,118.98,120.38,113.03,17056.0,002912
69,2018-03-06,118.96,120.0,125.77,118.03,21531.0,002912
70,2018-03-07,120.02,122.8,125.98,120.01,15213.0,002912
71,2018-03-08,122.7,127.46,127.87,120.5,17446.0,002912
72,2018-03-09,129.0,133.48,134.78,128.01,21255.0,002912
73,2018-03-12,134.97,133.78,135.88,129.36,20117.0,002912
74,2018-03-13,133.48,133.55,138.88,130.78,19557.0,002912
75,2018-03-14,131.5,123.36,133.68,123.01,20428.0,002912
76,2018-03-15,121.11,127.5,128.5,115.2,26246.0,002912
77,2018-03-16,126.84,133.57,135.0,125.33,20396.0,002912
78,2018-03-19,127.87,124.6,129.26,122.0,25034.0,002912
79,2018-03-20,121.2,124.56,127.28,121.11,17138.0,002912
80,2018-03-21,125.77,124.49,129.7,124.0,19083.0,002912
81,2018-03-22,124.47,120.5,126.26,120.48,19076.0,002912
82,2018-03-23,113.92,108.45,114.0,108.45,21716.0,002912
83,2018-03-26,104.02,110.49,111.2,101.05,17210.0,002912
84,2018-03-27,113.0,115.85,120.45,112.25,19130.0,002912
85,2018-03-28,113.51,116.32,118.94,113.35,14264.0,002912
86,2018-03-29,117.99,114.14,119.95,112.3,14696.0,002912
87,2018-03-30,120.2,123.55,125.55,119.0,22522.0,002912
88,2018-04-02,123.37,129.9,132.57,120.6,31106.0,002912
89,2018-04-03,126.55,131.89,137.0,126.2,24269.0,002912
90,2018-04-04,132.56,129.95,136.57,129.6,16684.0,002912
91,2018-04-09,128.91,136.35,136.46,128.84,17917.0,002912
92,2018-04-10,137.47,128.5,137.47,125.55,21686.0,002912
93,2018-04-11,129.15,130.33,133.0,128.5,12418.0,002912
