date,open,close,high,low,volume
2015-04-28,4.961,5.959,5.959,4.961,2517.0
2015-04-29,6.557,6.557,6.557,6.557,939.0
2015-04-30,7.215,7.215,7.215,7.215,903.0
2015-05-04,7.933,7.933,7.933,7.933,1390.0
2015-05-05,8.727,8.727,8.727,8.727,4151.0
2015-05-06,9.597000000000001,9.597000000000001,9.597000000000001,9.597000000000001,6195.0
2015-05-07,10.557,10.557,10.557,10.557,15133.0
2015-05-08,11.616,11.616,11.616,11.616,11278.0
2015-05-11,12.78,12.78,12.78,12.78,7053.0
2015-05-12,14.058,14.058,14.058,14.058,6268.0
2015-05-13,15.465,15.465,15.465,15.465,17389.0
2015-05-14,17.015,17.015,17.015,17.015,9828.0
2015-05-15,18.717,18.717,18.717,18.717,16808.0
2015-05-18,20.592,20.592,20.592,20.592,34480.0
2015-05-19,22.649,22.649,22.649,22.649,18988.0
2015-05-20,24.918000000000003,24.918000000000003,24.918000000000003,24.918000000000003,41729.0
2015-05-21,27.413,27.413,27.413,27.413,225577.0
2015-05-22,30.159000000000002,30.159000000000002,30.159000000000002,30.159000000000002,46384.0
2015-05-25,33.176,33.176,33.176,33.176,20088.0
2015-05-26,36.496,36.496,36.496,35.271,595647.0
2015-05-27,40.148,40.148,40.148,40.148,65572.0
2015-05-28,44.163999999999994,44.13399999999999,44.163999999999994,43.105,1112178.0
2015-05-29,40.474000000000004,48.55,48.55,39.725,2504972.0
2015-06-01,51.605,44.769,53.39,44.43600000000001,2301918.0
2015-06-02,42.349,40.292,43.824,40.292,1512046.0
2015-06-03,38.704,40.519,41.956,37.139,1170177.0
2015-06-04,38.659,36.904,39.626999999999995,36.466,1056451.0
2015-06-05,37.555,35.580999999999996,38.175,34.787,1079925.0
2015-06-08,34.825,32.541,35.051,32.2,1143487.0
2015-06-09,32.51,33.335,33.955,32.216,746262.0
2015-06-10,32.594,34.726,35.543,32.352,864717.0
2015-06-11,34.031,35.74,36.148,33.766,894359.0
2015-06-12,35.74,33.524,36.466,33.274,940392.0
2015-06-15,32.631,30.174,32.631,30.174,862886.0
2015-06-16,29.266,29.939,31.119,28.359,667937.0
2015-06-17,29.72,29.675,30.234,28.397,506810.0
2015-06-18,29.41,26.854,30.143,26.718000000000004,522578.0
2015-06-19,25.939,24.305,26.34,24.169,532132.0
2015-06-23,24.660999999999998,25.576,25.726999999999997,23.443,545082.0
